timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,127.64308478206291,127.55693468804279,-8.177067205896704e-12,3.3225069187189816e-09,-4.8342800913698365e-09,0.0,9.121872164866757e-10,1.3955508440507267e-07,5.701170103041723e-09
1,127.45942109850891,127.54932387782232,-1.9300768602622497e-11,6.148174226686628e-09,-9.374946644923854e-09,9.121872164866757e-10,1.7603710521424196e-09,1.3858680092973696e-07,5.4320903770498434e-09
2,127.54153413638136,127.36788697133241,-4.0318200946902254e-11,9.167967452601798e-09,-1.391453742037676e-08,1.7603710521424196e-09,2.6142427247142772e-09,1.3781905619331628e-07,5.581314917238151e-09
3,127.52157027152847,127.32356050298483,-5.662008406259695e-11,1.2333331193854678e-08,-1.8218552835444824e-08,2.6142427247142772e-09,3.44270862915391e-09,1.3536158149223902e-07,5.541435388673211e-09
4,127.58735730842966,127.3670173671253,-1.0468614230818484e-10,1.540962592446924e-08,-2.2955694921654127e-08,3.44270862915391e-09,4.288897020661641e-09,1.3677206348659755e-07,5.801405688900828e-09
5,127.56589342401298,127.38146323672937,-1.5716275492041367e-10,1.8289367741285275e-08,-2.744872700374122e-08,4.288897020661641e-09,5.101230568092096e-09,1.3810476323437967e-07,5.672031765054102e-09
6,127.57015301539393,127.52981515986798,-1.8509894602377897e-10,2.104178653157737e-08,-3.159043783920491e-08,5.101230568092096e-09,5.877808183576875e-09,1.3824783151395831e-07,5.527924520710573e-09
7,127.39098900535636,127.55050360080986,-1.9855186852829417e-10,2.3974580694167164e-08,-3.569137020197087e-08,5.877808183576875e-09,6.63917552854573e-09,1.3751078851234153e-07,5.547070526648173e-09
8,127.73761423576052,127.2540664976093,-2.28805229188964e-10,2.6690755202838628e-08,-3.991819211533336e-08,6.63917552854573e-09,7.384592562838185e-09,1.380143051418995e-07,5.5504547599444615e-09
9,127.55856311337412,127.42272769268673,-2.1563969762334394e-10,2.9569954852592433e-08,-4.3557384879670484e-08,7.384592562838185e-09,8.083452390964556e-09,1.3532787549895882e-07,5.3840208184549765e-09
10,127.46578731691275,127.43932204086562,-2.0265625415749635e-10,3.210577167453681e-08,-4.735738519321948e-08,8.083452390964556e-09,8.749092464060524e-09,1.3231873388256523e-07,5.313448424527877e-09
11,127.65903602721396,127.26666649576768,-1.944559046993813e-10,3.4301100551366174e-08,-5.0830208332962933e-08,8.749092464060524e-09,9.362985067166633e-09,1.328253007063907e-07,5.1327829342733095e-09
12,127.45189735917117,127.41792115429942,-1.8636078666149085e-10,3.651462872994044e-08,-5.416796226394961e-08,9.362985067166633e-09,9.961677822958778e-09,1.3250616429751412e-07,5.0885867855644575e-09
13,127.46610878661087,127.62206535410837,-1.92725417117414e-10,3.8739735063011045e-08,-5.788381636764805e-08,9.961677822958778e-09,1.0591334144342679e-08,1.329104743190022e-07,5.3315909961681864e-09
14,127.60143341652268,127.43811864081398,-2.0075253032230778e-10,4.118883183825836e-08,-6.151395536182378e-08,1.0591334144342679e-08,1.1232317772164343e-08,1.350472815799873e-07,5.45863348357204e-09
15,127.6961254546294,127.55107751655646,-1.8518548692956846e-10,4.3240683784723104e-08,-6.488013386515671e-08,1.1232317772164343e-08,1.1818868829369853e-08,1.3528521697424843e-07,5.224240461360227e-09
16,127.57151575605741,127.5547019439608,-1.6484708774172203e-10,4.58701245834605e-08,-6.842157786130469e-08,1.1818868829369853e-08,1.2452524883640409e-08,1.3405783290066778e-07,5.596742904735883e-09
17,127.51669227581698,127.63161430303218,-1.5615296165633702e-10,4.8146589990025826e-08,-7.186832711816131e-08,1.2452524883640409e-08,1.3048076779094977e-08,1.3408686724195602e-07,5.439976915520203e-09
18,127.50491860587663,127.29001652816085,-1.472777527217969e-10,5.007901908375913e-08,-7.502598486596879e-08,1.3048076779094977e-08,1.3583091149826783e-08,1.3125450966690516e-07,5.135038944574088e-09
19,127.44389464341599,127.37784669529394,-1.2674653563628053e-10,5.2193647043221756e-08,-7.805360750203509e-08,1.3583091149826783e-08,1.411621281107892e-08,1.333933131254856e-07,5.21024680337985e-09
20,127.70359697856874,127.61500828613948,-1.2188717999062446e-10,5.4245084817709144e-08,-8.09390462439162e-08,1.411621281107892e-08,1.4625987280449772e-08,1.313439027223401e-07,5.1233814081899944e-09
21,127.52893351850238,127.22782199172889,-1.0440798343699247e-10,5.594037913886733e-08,-8.344518101727543e-08,1.4625987280449772e-08,1.5085408884763947e-08,1.3229609766714924e-07,4.941747516794764e-09
22,127.6256635468548,127.45707591257698,-9.396535704941889e-11,5.780075284678869e-08,-8.610142164175416e-08,1.5085408884763947e-08,1.5558592317389505e-08,1.3308146788315191e-07,5.066972250001064e-09
23,127.57303042196723,127.50638376468959,-5.4762431838981935e-11,5.973497935264184e-08,-8.880226576425887e-08,1.5558592317389505e-08,1.6053492965661496e-08,1.319006926234187e-07,5.380292095650001e-09
24,127.42517555586288,127.33001941230403,-3.927977427050489e-11,6.128122159413235e-08,-9.121959776123338e-08,1.6053492965661496e-08,1.6492767195370614e-08,1.340096141904071e-07,5.021806649174243e-09
25,127.58891485209531,127.32595264995892,-1.7157213085100324e-11,6.314340704118794e-08,-9.383096807556572e-08,1.6492767195370614e-08,1.6980912972420985e-08,1.3578093681039318e-07,5.377123609911368e-09
26,127.5967316140475,127.52332364505,-1.8241496757347767e-11,6.434161122228819e-08,-9.651711826646915e-08,1.6980912972420985e-08,1.74216240172421e-08,1.3523064732936672e-07,5.21553896384302e-09
27,127.54338836071852,127.29897013202974,1.4286476052849e-11,6.626693633016096e-08,-9.946390765107005e-08,1.74216240172421e-08,1.7926828815375105e-08,1.3634426951415738e-07,5.590421657342788e-09
28,127.59403413459074,127.53683306852545,3.6646043956825297e-11,6.816235911102244e-08,-1.0188479540082966e-07,1.7926828815375105e-08,1.83734752591736e-08,1.3610285596138715e-07,5.264570700775505e-09
29,127.41136339737523,127.48255582827436,5.841121725467902e-11,6.994761668143759e-08,-1.043164334201482e-07,1.83734752591736e-08,1.880984442976884e-08,1.3380391563138594e-07,5.3091921539383994e-09
30,127.48235131340255,127.46555072716278,5.533721659168083e-11,7.161364176609547e-08,-1.0667809861588968e-07,1.880984442976884e-08,1.922705425162105e-08,1.3163881716766332e-07,5.231482378175917e-09
31,127.48617146310299,127.4123108674555,4.706228130176666e-11,7.280996638954604e-08,-1.0890603414924558e-07,1.922705425162105e-08,1.9600570850080188e-08,1.3317235873892812e-07,5.073902902238213e-09
32,127.36955935563562,127.40826949695305,6.87947602256576e-11,7.462137314344353e-08,-1.1149023890484186e-07,1.9600570850080188e-08,2.0061402377633853e-08,1.332033121158033e-07,5.662847033644294e-09
33,127.69406249361998,127.31170760090647,5.4617150334862445e-11,7.625341148608722e-08,-1.1431550503614231e-07,2.0061402377633853e-08,2.0524659235079887e-08,1.367251275082901e-07,5.733878065894318e-09
34,127.63721352883194,127.21205540496139,7.566138158989911e-11,7.811978385773552e-08,-1.1651394511533913e-07,2.0524659235079887e-08,2.0938401146993132e-08,1.3650174675296779e-07,5.497343957088654e-09
35,127.53485978245283,127.62835180367495,7.266791364474587e-11,8.0004874817561e-08,-1.1920818425271386e-07,2.0938401146993132e-08,2.1396499927357127e-08,1.38037700714669e-07,5.8260800771204624e-09
36,127.60547654850679,127.25673213616697,8.319794711867686e-11,8.19342637221842e-08,-1.2138663029305506e-07,2.1396499927357127e-08,2.179498272667248e-08,1.378458979894631e-07,5.577404909452722e-09
37,127.51504561223179,127.66132082744443,7.363060632797684e-11,8.323806740224356e-08,-1.234989981432367e-07,2.179498272667248e-08,2.2158262587160602e-08,1.3905304976610622e-07,5.457627360345821e-09
