timestep,power_in_focal,power_send
0,102564917.85020597,390000000.0
1,104158991.23829566,390000000.0
2,105741096.21604714,390000000.0
3,107271819.37307212,390000000.0
4,108828578.61559086,390000000.0
5,110393859.50206901,390000000.0
6,111944362.99204087,390000000.0
7,113519136.41217828,390000000.0
8,115087313.6967404,390000000.0
9,116672122.79602556,390000000.0
10,118289570.30868925,390000000.0
11,119889566.8232539,390000000.0
12,121450401.9016537,390000000.0
13,122904655.05885312,390000000.0
14,124332504.38849473,390000000.0
15,125757742.9570698,390000000.0
16,127140816.52175683,390000000.0
17,128432302.53167155,390000000.0
18,129660185.9404718,390000000.0
19,130887258.69532597,390000000.0
20,131995990.50688043,390000000.0
21,133038087.18333024,390000000.0
22,134018355.90850717,390000000.0
23,134946733.16434357,390000000.0
24,135850925.13372853,390000000.0
25,136769483.21563953,390000000.0
26,137701057.62198564,390000000.0
27,138536591.8921818,390000000.0
28,139408760.7966932,390000000.0
29,140214350.61516574,390000000.0
30,141064757.8822457,390000000.0
31,141889349.98257756,390000000.0
32,142723584.63809305,390000000.0
33,143548676.27322644,390000000.0
34,144388917.8231115,390000000.0
35,145226464.98750216,390000000.0
36,146115508.36254057,390000000.0
37,146996451.4593944,390000000.0
38,147797111.924545,390000000.0
39,148582575.92346114,390000000.0
40,149299645.27934003,390000000.0
41,150023315.84313264,390000000.0
42,150667371.58504966,390000000.0
43,151329474.75337434,390000000.0
44,151944383.34715134,390000000.0
45,152579216.79650095,390000000.0
46,153168830.51983216,390000000.0
47,153758660.8635722,390000000.0
48,154290049.88789615,390000000.0
49,154841553.41882128,390000000.0
