wavelength,r0_ref,run_number,num_airy,power_in_bucket_before_turbulance,total_power_before_turbulance,precentage_before_turbulance,power_in_bucket_after_turbulance,total_power_after_turbulance,precentage_after_turbulance,conservation_of_energy[%],power_after_AO,time
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.8425574665351159,0.009153534309891456,0.010863988123604097,84.25574665351164,0.851362208454424,2026-01-05 00:58:15
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.8163882643695409,4.701140806356464e-05,5.758462010703864e-05,81.63882643695413,0.8453119294277579,2026-01-05 01:01:11
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.8212678801033849,0.00038586275192164057,0.00046983787052900014,82.12678801033853,0.8528178236209591,2026-01-05 01:28:35
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.8438577731238169,0.00042392838550944306,0.0005023694738748839,84.38577731238173,0.844163760463246,2026-01-05 01:46:27
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.8425881432726787,0.004157092951129488,0.004933718785767637,84.25881432726791,0.8371553940846761,2026-01-05 01:46:55
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.842262634849789,0.0034387175069305045,0.00408271406643104,84.22626348497894,0.8508280243363336,2026-01-05 01:47:55
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.8014415826367292,0.0014101020691847184,0.0017594570830047358,80.14415826367296,0.8398763193924114,2026-01-05 15:07:15
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.5981806287996907,0.00038321852194694926,0.0006406401402798944,89.13781691255103,0.0,2026-04-25 16:36:22
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.48355387627227864,3.2572432795014595e-05,6.736050395483495e-05,67.0767777511309,,2026-04-25 16:41:42
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.6469319111927275,6.385248830058971e-05,9.870047712264948e-05,88.16299068173497,,2026-04-25 16:48:19
