iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,0.8999999845400453,6.287667027208954,13.884124986361712,14.784667000640184,1.3479999615810812,2.0565420272760093,20.40074998512864,0.013499986380338669,59.675250959116966,16.75736564032369
1,1.085959025658667,5.956124980002642,21.17712498875335,4.792541032657027,0.8365419926121831,1.8643329967744648,21.839499997440726,0.017458980437368155,57.569583994336426,17.37028358756905
2,1.1411249870434403,5.006499995943159,26.78233402548358,4.383374995086342,0.7266249740496278,1.8911249935626984,16.410958021879196,0.016834004782140255,56.35887599783018,17.743434060652664
3,0.9904170292429626,5.028625018894672,39.50504201930016,4.399124998599291,0.7161250105127692,1.8719590152613819,30.020333011634648,0.013708020560443401,82.54533412400633,12.114555118254394
4,1.1164580355398357,6.306958035565913,8.259458001703024,8.192499983124435,0.7349170045927167,1.9859589519910514,12.979541963431984,0.01654098741710186,39.59233296336606,25.257415392148744
5,1.0432919953018427,5.2980000036768615,14.269333973061293,4.736083967145532,0.7166670402511954,1.9824590417556465,18.471666960977018,0.04745798651129007,46.56496096868068,21.475375028717284
6,0.9709579753689468,4.903374996501952,10.664624976925552,4.0257090004161,0.7445840165019035,1.877458009403199,10.179332981351763,0.009749957825988531,33.375791914295405,29.961835888954095
7,1.7206670017912984,5.443666013889015,14.707625028677285,7.677333022002131,0.8800000068731606,1.9730410422198474,10.81483397865668,0.014666002243757248,43.23183209635317,23.131103899812636
8,2.0329999970272183,5.909375031478703,12.44325004518032,4.325875022914261,0.7051670108921826,1.9001250038854778,3.5785420332103968,0.009500014130026102,30.904834158718586,32.35739738528541
9,1.0958339553326368,5.821458995342255,4.656000004615635,5.1774579915218055,0.7130830199457705,3.2565000001341105,9.652540960814804,0.018084014300256968,30.390958942007273,32.90452275323799
10,0.974374997895211,4.730000044219196,10.68100001430139,4.969708970747888,0.8852500468492508,1.884666969999671,28.020917030517012,0.015624973457306623,52.161543047986925,19.171211999614975
