timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-1.392586671261726e-10,3.721956373266528e-10,-3.4934819372192957e-09,0.0,6.986787677190617e-10,7.16682575980883e-08,4.3667422982441355e-09
1,0.0,0.0,-2.757321609098217e-10,7.369473619067725e-10,-6.917094235694205e-09,6.986787677190617e-10,1.3833839600837422e-09,7.16682575980883e-08,4.3667422982441355e-09
2,0.0,0.0,-4.0947618481779784e-10,1.0944040519952898e-09,-1.0272234288199616e-08,1.3833839600837422e-09,2.054395048601129e-09,7.16682575980883e-08,4.3667422982441355e-09
3,156.5,79.0,-5.462086203358643e-10,1.4984641099366017e-09,-1.3724570696108267e-08,2.054395048601129e-09,2.7329341076580713e-09,8.503964954190808e-08,4.510333667410433e-09
4,0.0,0.0,-6.745431150553197e-10,1.8406904650645224e-09,-1.6943561219405398e-08,2.7329341076580713e-09,3.3768071221534576e-09,7.16682575980883e-08,4.3667422982441355e-09
5,160.0,136.0,-8.003109198803857e-10,2.1760722930898848e-09,-2.0098171932236584e-08,3.3768071221534576e-09,4.00785343560896e-09,7.16682575980883e-08,4.3667422982441355e-09
6,0.0,0.0,-9.235633686089506e-10,2.50474648455474e-09,-2.318969043081115e-08,4.00785343560896e-09,4.626307620590484e-09,7.16682575980883e-08,4.3667422982441355e-09
7,0.0,0.0,-1.0443507683629444e-09,2.826847192190298e-09,-2.621937855941422e-08,4.626307620590484e-09,5.232410570904909e-09,7.16682575980883e-08,4.3667422982441355e-09
8,0.0,0.0,-1.1627224201218579e-09,3.1425058856731446e-09,-2.918847292544523e-08,5.232410570904909e-09,5.826403253944416e-09,7.16682575980883e-08,4.3667422982441355e-09
9,0.0,0.0,-1.2787266388455933e-09,3.4518514052863345e-09,-3.209818540415562e-08,5.826403253944416e-09,6.408524258664864e-09,7.16682575980883e-08,4.3667422982441355e-09
10,0.0,0.0,-1.392410773194854e-09,3.75501001450726e-09,-3.49497036332918e-08,6.408524258664864e-09,6.9790087299105576e-09,7.16682575980883e-08,4.3667422982441355e-09
11,149.0,113.0,-1.5038212248571296e-09,4.052105451543767e-09,-3.774419149784526e-08,6.9790087299105576e-09,7.538087881489206e-09,7.16682575980883e-08,4.3667422982441355e-09
12,0.0,0.0,-1.6130034674861593e-09,4.343258979839545e-09,-4.048278960510765e-08,7.538087881489206e-09,8.085988776129073e-09,7.16682575980883e-08,4.3667422982441355e-09
13,0.0,0.0,-1.7200020652626086e-09,4.628589437569407e-09,-4.316661575022479e-08,8.085988776129073e-09,8.622934238260631e-09,7.16682575980883e-08,4.3667422982441355e-09
14,0.0,0.0,-1.824860691083529e-09,4.908213286144672e-09,-4.5796765372439584e-08,8.622934238260631e-09,9.149142836925432e-09,7.16682575980883e-08,4.3667422982441355e-09
15,142.0,160.0,-1.9276221443880306e-09,5.1822446577484315e-09,-4.837431200221008e-08,9.149142836925432e-09,9.664828907417586e-09,7.16682575980883e-08,4.3667422982441355e-09
16,191.0,208.0,-2.0266557879343714e-09,5.43071629142265e-09,-5.090740860943812e-08,9.664828907417586e-09,1.0170882640759786e-08,7.278170400095334e-08,4.372797777392838e-09
17,0.0,0.0,-2.125381339301857e-09,5.694297602920849e-09,-5.3382742374468646e-08,1.0170882640759786e-08,1.0666135742286075e-08,7.16682575980883e-08,4.3667422982441355e-09
18,183.0,169.0,-2.214635551218179e-09,5.997151233663947e-09,-5.583874683921219e-08,1.0666135742286075e-08,1.1156305457849467e-08,7.708877878549476e-08,4.405375477720646e-09
19,0.0,0.0,-2.309601507319988e-09,6.249403846317321e-09,-5.821545383964724e-08,1.1156305457849467e-08,1.1631845654927532e-08,7.16682575980883e-08,4.3667422982441355e-09
20,0.0,0.0,-2.4026681442997604e-09,6.496611406717627e-09,-6.054462670007359e-08,1.1631845654927532e-08,1.2097876473013645e-08,7.16682575980883e-08,4.3667422982441355e-09
21,0.0,0.0,-2.493873448539938e-09,6.738874815909927e-09,-6.28272161032914e-08,1.2097876473013645e-08,1.2554587890838869e-08,7.16682575980883e-08,4.3667422982441355e-09
22,96.5,136.5,-2.581909945515319e-09,6.986896087145445e-09,-6.49574372983331e-08,1.2554587890838869e-08,1.2979458426271019e-08,7.707961582213483e-08,4.235694745451046e-09
23,0.0,0.0,-2.669530413731185e-09,7.219353802729189e-09,-6.715177048958574e-08,1.2979458426271019e-08,1.3418532436956205e-08,7.16682575980883e-08,4.3667422982441355e-09
24,196.0,192.0,-2.7471417800227158e-09,7.4271214210917035e-09,-6.921307248772875e-08,1.3418532436956205e-08,1.3849130605716093e-08,9.575407693559071e-08,4.400998725924275e-09
25,0.0,0.0,-2.831457611548435e-09,7.650774629996521e-09,-7.132229297519347e-08,1.3849130605716093e-08,1.4270789762839955e-08,7.16682575980883e-08,4.3667422982441355e-09
26,0.0,0.0,-2.9140871264436383e-09,7.869954774723242e-09,-7.33893290529089e-08,1.4270789762839955e-08,1.468401922236267e-08,7.16682575980883e-08,4.3667422982441355e-09
27,192.0,41.0,-2.992029155621989e-09,8.127821163891099e-09,-7.533714229925161e-08,1.468401922236267e-08,1.5077712917512317e-08,7.711173381341722e-08,4.304333073677273e-09
28,120.0,104.0,-3.0714472396357215e-09,8.337460377939929e-09,-7.732388139048588e-08,1.5077712917512317e-08,1.5474804606488145e-08,7.16682575980883e-08,4.3667422982441355e-09
29,63.0,145.0,-3.1566902175927013e-09,8.567630650992951e-09,-7.93634692117447e-08,1.5474804606488145e-08,1.588135859569013e-08,7.721964039798549e-08,4.48870616197385e-09
30,133.0,168.0,-3.205206683599312e-09,8.747447739029873e-09,-8.129433738822435e-08,1.588135859569013e-08,1.626747828863496e-08,8.278381355974112e-08,4.473980707088496e-09
31,0.0,0.0,-3.2803612170534984e-09,8.944694421575928e-09,-8.316193257767916e-08,1.626747828863496e-08,1.6640732822378006e-08,7.16682575980883e-08,4.3667422982441355e-09
32,0.0,0.0,-3.3540126598386013e-09,9.137996170471063e-09,-8.499217586334488e-08,1.6640732822378006e-08,1.7006528338954646e-08,7.16682575980883e-08,4.3667422982441355e-09
33,0.0,0.0,-3.4261910737680026e-09,9.327431884388294e-09,-8.678581428329728e-08,1.7006528338954646e-08,1.7365013409529387e-08,7.16682575980883e-08,4.3667422982441355e-09
34,21.0,112.0,-3.4968944958237418e-09,9.431446096495264e-09,-8.876134984524148e-08,1.7365013409529387e-08,1.774446304573783e-08,8.492586011775065e-08,4.559887388080913e-09
35,0.0,0.0,-3.56621527303344e-09,9.615012811892013e-09,-9.047960478555595e-08,1.774446304573783e-08,1.808818624692674e-08,7.16682575980883e-08,4.3667422982441355e-09
36,0.0,0.0,-3.634149634698943e-09,9.794908192980826e-09,-9.216349462706412e-08,1.808818624692674e-08,1.8425039962196934e-08,7.16682575980883e-08,4.3667422982441355e-09
37,79.5,133.0,-3.691767665994036e-09,9.993059284463142e-09,-9.361728867503458e-08,1.8425039962196934e-08,1.8718379797899902e-08,7.954777560895473e-08,4.161123001095042e-09
38,113.0,111.0,-3.757190979800329e-09,1.0165393736100531e-08,-9.523842483875319e-08,1.8718379797899902e-08,1.9042624132606442e-08,7.16682575980883e-08,4.3667422982441355e-09
