iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,1.6460409970022738,5.3587500005960464,19.061541999690235,8.178582997061312,1.3762500020675361,2.1058329730294645,26.092957996297628,0.01183303538709879,63.831790001131594,15.666175114034438
1,1.851417007856071,5.259333003778011,6.192541972268373,4.4502500095404685,1.139833009801805,1.9202500116080046,19.83458298491314,0.009874987881630659,40.658082987647504,24.595355376292925
2,0.7107920246198773,5.632208019960672,18.2829579571262,5.496166995726526,1.0346249910071492,1.9142079981975257,3.451708995271474,0.009374984074383974,36.53204196598381,27.373230352990753
3,0.8062080014497042,5.1039590034633875,9.199374995660037,4.007333016488701,1.0222920100204647,1.8956669955514371,29.76987505098805,0.009791983757168055,51.81450105737895,19.299616508757044
4,0.7340000011026859,3.894458001013845,34.98379199299961,4.701209021732211,1.0292500373907387,1.8909579957835376,19.301166001241654,0.010083022061735392,66.54491607332602,15.027444003357031
5,0.7942919619381428,5.795709032099694,27.640042011626065,4.646125016734004,1.0328749776817858,1.875750022009015,14.107749972026795,0.008833012543618679,55.90137600665912,17.88864731846453
6,0.5894170026294887,6.4891669899225235,32.14641596423462,4.564457980450243,1.0597919463180006,1.8668340053409338,9.193917037919164,0.009041978046298027,55.91904290486127,17.882995631762967
7,1.4119999832473695,5.712666024919599,18.177292018663138,4.473250010050833,1.03087502066046,1.8811249756254256,13.95845803199336,0.00970897963270545,46.65537504479289,21.43375761184901
8,0.6921250023879111,5.20716595929116,25.252874998841435,5.143042013514787,1.0480000055395067,1.920458977110684,5.300417018588632,0.00933295814320445,44.57341693341732,22.434896599777744
9,6.002250011079013,5.2285410347394645,16.386792005505413,4.592792014591396,1.0307919583283365,1.8754170159809291,10.284207994118333,0.009707990102469921,45.410500024445355,22.021338665323672
10,0.7362909964285791,6.706542044412345,6.784166966099292,4.639749997295439,1.0610829922370613,1.8665000097826123,15.493457962293178,0.01029198756441474,37.29808295611292,26.81102943485481
11,2.3271659738384187,6.473499990534037,9.650917025282979,6.05691596865654,1.0332079837098718,1.8814580398611724,9.71483305329457,0.009125040378421545,37.14712307555601,26.919985108026626
12,1.1975000379607081,5.145957984495908,16.11112500540912,4.833833023440093,1.0387080255895853,1.8961669993586838,4.133834037929773,0.008833012543618679,34.36595812672749,29.09856306966365
