timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-1.392586671261726e-10,3.721956373266528e-10,-3.4934819372192957e-09,0.0,6.986787677190617e-10,7.16682575980883e-08,4.3667422982441355e-09
1,0.0,0.0,-2.757321609098217e-10,7.369473619067725e-10,-6.917094235694205e-09,6.986787677190617e-10,1.3833839600837422e-09,7.16682575980883e-08,4.3667422982441355e-09
2,149.0,152.0,-4.0947618481779784e-10,1.0944040519952898e-09,-1.0272234288199616e-08,1.3833839600837422e-09,2.054395048601129e-09,7.16682575980883e-08,4.3667422982441355e-09
3,0.0,0.0,-5.405453282476145e-10,1.4447116082820369e-09,-1.356027153965492e-08,2.054395048601129e-09,2.711985915348168e-09,7.16682575980883e-08,4.3667422982441355e-09
4,119.0,175.0,-6.675099248726651e-10,1.7991813033066597e-09,-1.6829036005106827e-08,2.711985915348168e-09,3.36428218734185e-09,7.34299391517428e-08,4.419094596328322e-09
5,0.0,0.0,-7.934183935013843e-10,2.1353933145671794e-09,-1.9985937222223988e-08,3.36428218734185e-09,3.995651652999888e-09,7.16682575980883e-08,4.3667422982441355e-09
6,0.0,0.0,-9.168086927575292e-10,2.4648810856024886e-09,-2.3079700414998805e-08,3.995651652999888e-09,4.614400821923989e-09,7.16682575980883e-08,4.3667422982441355e-09
7,208.0,253.0,-1.0377311860285512e-09,2.7877791012170914e-09,-2.6111588343918124e-08,4.614400821923989e-09,5.220779396950229e-09,7.16682575980883e-08,4.3667422982441355e-09
8,122.0,151.0,-1.1562352294341526e-09,3.1042191565194025e-09,-2.9082838514259058e-08,5.220779396950229e-09,5.815033297156239e-09,7.16682575980883e-08,4.3667422982441355e-09
9,195.0,184.5,-1.2650602053988946e-09,3.393033769781674e-09,-3.215358275565302e-08,5.815033297156239e-09,6.434106178627449e-09,9.983694709574317e-08,4.634256031906441e-09
10,0.0,0.0,-1.3790176684170888e-09,3.697368731712693e-09,-3.500399303775925e-08,6.434106178627449e-09,7.004010582652114e-09,7.16682575980883e-08,4.3667422982441355e-09
11,110.5,173.0,-1.5202942640549526e-09,3.9535528393401085e-09,-3.8219864844108523e-08,7.004010582652114e-09,7.654206043715221e-09,8.962333576029731e-08,4.970880589305196e-09
12,0.0,0.0,-1.629147045900026e-09,4.246677419879959e-09,-4.094894948444564e-08,7.654206043715221e-09,8.19965807075745e-09,7.16682575980883e-08,4.3667422982441355e-09
13,0.0,0.0,-1.7358227721081976e-09,4.533939508809013e-09,-4.362345243197602e-08,8.19965807075745e-09,8.734223644047691e-09,7.16682575980883e-08,4.3667422982441355e-09
14,103.0,158.0,-1.8403649837922065e-09,4.815456355959485e-09,-4.6244465320555794e-08,8.734223644047691e-09,9.258115840152238e-09,7.16682575980883e-08,4.3667422982441355e-09
15,0.0,0.0,-1.942816351242535e-09,5.091342866166948e-09,-4.881305795136397e-08,9.258115840152238e-09,9.771544645682656e-09,7.16682575980883e-08,4.3667422982441355e-09
16,0.0,0.0,-2.0432186913438567e-09,5.3617116461702615e-09,-5.133027872955598e-08,9.771544645682656e-09,1.0274716674910595e-08,7.16682575980883e-08,4.3667422982441355e-09
17,0.0,0.0,-2.1416129846431518e-09,5.626673050573509e-09,-5.379715509218415e-08,1.0274716674910595e-08,1.0767835007193961e-08,7.16682575980883e-08,4.3667422982441355e-09
18,39.0,15.0,-2.238039392076461e-09,5.886335226888691e-09,-5.621469392755976e-08,1.0767835007193961e-08,1.1251099100043632e-08,7.16682575980883e-08,4.3667422982441355e-09
19,223.0,214.0,-2.332537271361104e-09,6.14080415967757e-09,-5.858388198622786e-08,1.1251099100043632e-08,1.1724704751123373e-08,7.16682575980883e-08,4.3667422982441355e-09
20,0.0,0.0,-2.425145193060055e-09,6.390183713810671e-09,-6.09056862837226e-08,1.1724704751123373e-08,1.2188844092542883e-08,7.16682575980883e-08,4.3667422982441355e-09
21,0.0,0.0,-2.5159009563250265e-09,6.6345756768611096e-09,-6.318105449526744e-08,1.2188844092542883e-08,1.2643705606798635e-08,7.16682575980883e-08,4.3667422982441355e-09
22,0.0,0.0,-2.604841604324698e-09,6.87407980065054e-09,-6.541091534258139e-08,1.2643705606798635e-08,1.3089474157391139e-08,7.16682575980883e-08,4.3667422982441355e-09
23,0.0,0.0,-2.692003439364377e-09,7.108793841964182e-09,-6.759617897294906e-08,1.3089474157391139e-08,1.3526331029457289e-08,7.16682575980883e-08,4.3667422982441355e-09
24,0.0,0.0,-2.7774220377032616e-09,7.3388136024515505e-09,-6.973773733070937e-08,1.3526331029457289e-08,1.3954453977242932e-08,7.16682575980883e-08,4.3667422982441355e-09
25,0.0,0.0,-2.8611322640753693e-09,7.564232967729172e-09,-7.183646452131449e-08,1.3954453977242932e-08,1.4374017276217278e-08,7.16682575980883e-08,4.3667422982441355e-09
26,0.0,0.0,-2.9431682859200345e-09,7.78514394570124e-09,-7.38932171681075e-08,1.4374017276217278e-08,1.4785191778284573e-08,7.16682575980883e-08,4.3667422982441355e-09
27,71.0,54.0,-3.0251649268346624e-09,8.024906910261348e-09,-7.58968379223859e-08,1.4785191778284573e-08,1.5173042846329887e-08,7.7088597591232e-08,4.278711782164961e-09
28,0.0,0.0,-3.103920295424143e-09,8.236604409382775e-09,-7.787238310115748e-08,1.5173042846329887e-08,1.556823885605867e-08,7.16682575980883e-08,4.3667422982441355e-09
29,192.0,137.0,-3.2027172927476037e-09,8.4489688434811e-09,-7.988926772244737e-08,1.556823885605867e-08,1.597119120048022e-08,7.875696773657467e-08,4.478884403331821e-09
30,0.0,0.0,-3.277921614018825e-09,8.652185103938129e-09,-8.178496430521772e-08,1.597119120048022e-08,1.6350419701339725e-08,7.16682575980883e-08,4.3667422982441355e-09
31,134.0,110.0,-3.3516218488646204e-09,8.85133703918602e-09,-8.364274695633267e-08,1.6350419701339725e-08,1.67220658197063e-08,7.16682575980883e-08,4.3667422982441355e-09
32,25.0,144.0,-3.4231990474107824e-09,9.10343823834065e-09,-8.5334705615057e-08,1.67220658197063e-08,1.7070223491393232e-08,7.718707039868154e-08,4.2744520327605064e-09
33,79.0,111.0,-3.4955753907832015e-09,9.295722050495002e-09,-8.707006525711284e-08,1.7070223491393232e-08,1.741991805722267e-08,7.276470129599346e-08,4.323898343272021e-09
34,0.0,0.0,-3.5649225500937098e-09,9.482003246811755e-09,-8.882214588918988e-08,1.741991805722267e-08,1.7770176086939703e-08,7.16682575980883e-08,4.3667422982441355e-09
35,0.0,0.0,-3.6328827662180088e-09,9.664558819202173e-09,-9.053918490862538e-08,1.7770176086939703e-08,1.8113430665031404e-08,7.16682575980883e-08,4.3667422982441355e-09
36,0.0,0.0,-3.6994837780198214e-09,9.843463280144781e-09,-9.222188314767216e-08,1.8113430665031404e-08,1.844982170123499e-08,7.16682575980883e-08,4.3667422982441355e-09
37,23.0,95.0,-3.764486404944626e-09,1.0034819955976578e-08,-9.392219992481992e-08,1.844982170123499e-08,1.878757312560989e-08,7.280492054629492e-08,4.418494543648889e-09
38,0.0,0.0,-3.828455343971906e-09,1.02063191941837e-08,-9.553723786354281e-08,1.878757312560989e-08,1.9110484600580905e-08,7.16682575980883e-08,4.3667422982441355e-09
