timestep,power_in_focal,power_send
0,2768.642407567257,6181.083450598342
1,2781.846975601789,6181.083450598342
2,2794.9590686316938,6181.083450598342
3,2807.360555398384,6181.083450598342
4,2819.3518130352236,6181.083450598342
5,2830.813911712247,6181.083450598342
6,2842.1583254814145,6181.083450598342
7,2852.9138890372833,6181.083450598342
8,2863.293404136764,6181.083450598342
9,2873.2768499515273,6181.083450598342
10,2882.9601511810356,6181.083450598342
11,2891.991754047257,6181.083450598342
12,2900.5116968557736,6181.083450598342
13,2908.672064615405,6181.083450598342
14,2916.462477808283,6181.083450598342
15,2923.728863271027,6181.083450598342
16,2930.4803229223508,6181.083450598342
17,2936.4698490318497,6181.083450598342
18,2942.5672440021417,6181.083450598342
19,2948.257469884331,6181.083450598342
20,2953.402216595411,6181.083450598342
21,2958.1703214020895,6181.083450598342
22,2962.390975977493,6181.083450598342
23,2966.278054701351,6181.083450598342
24,2969.710737401597,6181.083450598342
25,2972.8354601280253,6181.083450598342
26,2975.7472078575875,6181.083450598342
27,2978.3549184584335,6181.083450598342
28,2980.429092158195,6181.083450598342
29,2982.26349067093,6181.083450598342
30,2983.913833767659,6181.083450598342
31,2985.4167472196687,6181.083450598342
32,2986.5427424397417,6181.083450598342
33,2987.479843880991,6181.083450598342
34,2988.0767814446376,6181.083450598342
35,2989.5429690476158,6181.083450598342
36,2990.0585849960194,6181.083450598342
37,2990.4769242871043,6181.083450598342
38,2990.949282813098,6181.083450598342
39,2991.4835207286587,6181.083450598342
40,2992.0045109515468,6181.083450598342
41,2992.639852400596,6181.083450598342
42,2992.8315076954887,6181.083450598342
43,2993.234577404177,6181.083450598342
44,2993.337492547151,6181.083450598342
45,2993.5937367401584,6181.083450598342
46,2993.887111229287,6181.083450598342
47,2993.7700804169053,6181.083450598342
48,2993.155429692557,6181.083450598342
49,2993.6087650352874,6181.083450598342
