timestep,power_in_focal,power_send
0,3888.1858770060894,6181.083450598342
1,3900.4999283396196,6181.083450598342
2,3911.7535478433483,6181.083450598342
3,3921.9776815793466,6181.083450598342
4,3931.2649817708825,6181.083450598342
5,3939.8140930347654,6181.083450598342
6,3947.4057142987494,6181.083450598342
7,3954.2070004816946,6181.083450598342
8,3960.2785969553397,6181.083450598342
9,3965.6776138832906,6181.083450598342
10,3970.8320260719265,6181.083450598342
11,3974.9139633298773,6181.083450598342
12,3979.304879882272,6181.083450598342
13,3982.169196315422,6181.083450598342
14,3984.5547152908644,6181.083450598342
15,3986.4879659397357,6181.083450598342
16,3988.010752315612,6181.083450598342
17,3989.1879370996817,6181.083450598342
18,3990.077807600274,6181.083450598342
19,3990.66738763256,6181.083450598342
20,3991.000087122219,6181.083450598342
21,3991.0729855434397,6181.083450598342
22,3990.8673203828175,6181.083450598342
23,3990.3713732286574,6181.083450598342
24,3989.6351715917767,6181.083450598342
25,3988.6863698285206,6181.083450598342
26,3987.56949082829,6181.083450598342
27,3986.2913266797223,6181.083450598342
28,3984.7107399969323,6181.083450598342
29,3983.098064764663,6181.083450598342
30,3980.9417273821373,6181.083450598342
31,3979.0821162316365,6181.083450598342
32,3977.115384560412,6181.083450598342
33,3975.116197570826,6181.083450598342
34,3972.9412558843005,6181.083450598342
35,3970.823677291442,6181.083450598342
36,3968.6213619026576,6181.083450598342
37,3966.3687724415377,6181.083450598342
38,3963.9309899082045,6181.083450598342
39,3961.536901682397,6181.083450598342
40,3959.051703530596,6181.083450598342
41,3956.5138525818725,6181.083450598342
42,3954.1565336863378,6181.083450598342
43,3951.582098460084,6181.083450598342
44,3948.9333944206387,6181.083450598342
45,3946.2407763745105,6181.083450598342
46,3943.526617922651,6181.083450598342
47,3940.7561639820306,6181.083450598342
48,3937.7733524462237,6181.083450598342
49,3934.841295944221,6181.083450598342
