timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-1.392586671261726e-10,3.721956373266528e-10,-3.4934819372192957e-09,0.0,6.986787677190617e-10,7.16682575980883e-08,4.3667422982441355e-09
1,64.0,111.0,-2.7334341051962204e-10,7.608609490125581e-10,-6.880306597584404e-09,6.986787677190617e-10,1.3771973324541837e-09,7.283111899979481e-08,4.329465316998646e-09
2,0.0,0.0,-4.0713520943540215e-10,1.1178393673589598e-09,-1.0236182402852011e-08,1.3771973324541837e-09,2.048256982170611e-09,7.16682575980883e-08,4.3667422982441355e-09
3,0.0,0.0,-5.382511723728666e-10,1.4676782173384334e-09,-1.3524940692014267e-08,2.048256982170611e-09,2.7059338677657e-09,7.16682575980883e-08,4.3667422982441355e-09
4,0.0,0.0,-6.66744816051582e-10,1.8105202903183176e-09,-1.6747923815393276e-08,2.7059338677657e-09,3.350472385968462e-09,7.16682575980883e-08,4.3667422982441355e-09
5,0.0,0.0,-7.926685868567228e-10,2.1465055218386043e-09,-1.9906447276304705e-08,3.350472385968462e-09,3.982127627828369e-09,7.16682575980883e-08,4.3667422982441355e-09
6,0.0,0.0,-9.160738822457611e-10,2.4757710487284848e-09,-2.3001800267997908e-08,3.982127627828369e-09,4.601153997546947e-09,7.16682575980883e-08,4.3667422982441355e-09
7,0.0,0.0,-1.0370110717270184e-09,2.798451265080568e-09,-2.6035246199857245e-08,4.601153997546947e-09,5.207802455165563e-09,7.16682575980883e-08,4.3667422982441355e-09
8,145.5,128.0,-1.1701365775434187e-09,3.0437147453624374e-09,-2.9156204338435183e-08,5.207802455165563e-09,5.831287333206575e-09,9.722079446328296e-08,4.56225337548594e-09
9,0.0,0.0,-1.285992513118723e-09,3.3550360877818413e-09,-3.206656218888577e-08,5.831287333206575e-09,6.413296489072229e-09,7.16682575980883e-08,4.3667422982441355e-09
10,0.0,0.0,-1.399531329982521e-09,3.6601310033528573e-09,-3.4918712882327345e-08,6.413296489072229e-09,6.9836741507328475e-09,7.16682575980883e-08,4.3667422982441355e-09
11,0.0,0.0,-1.5107993705090427e-09,3.959124020612453e-09,-3.771382056190009e-08,6.9836741507328475e-09,7.54265071061811e-09,7.16682575980883e-08,4.3667422982441355e-09
12,133.0,152.0,-1.6198420502250344e-09,4.2521371775268565e-09,-4.045302608788138e-08,7.54265071061811e-09,8.090452650854006e-09,7.16682575980883e-08,4.3667422982441355e-09
13,0.0,0.0,-1.7267038763467065e-09,4.539290071302972e-09,-4.313744750334305e-08,8.090452650854006e-09,8.627302370667956e-09,7.16682575980883e-08,4.3667422982441355e-09
14,0.0,0.0,-1.8314284659459446e-09,4.820699907203565e-09,-4.576818049049548e-08,8.627302370667956e-09,9.153418117931216e-09,7.16682575980883e-08,4.3667422982441355e-09
15,0.0,0.0,-1.934058563753198e-09,5.096481546386147e-09,-4.8346298817904865e-08,9.153418117931216e-09,9.669013978620134e-09,7.16682575980883e-08,4.3667422982441355e-09
16,199.0,72.0,-2.038298411915447e-09,5.345672327848796e-09,-5.0879329253756444e-08,9.669013978620134e-09,1.018152196545755e-08,7.278492989340068e-08,4.413026867589296e-09
17,0.0,0.0,-2.1367911108033105e-09,5.6109545186184725e-09,-5.335522460590061e-08,1.018152196545755e-08,1.0676558087905698e-08,7.16682575980883e-08,4.3667422982441355e-09
18,0.0,0.0,-2.233313955713417e-09,5.870931065572756e-09,-5.578160205100189e-08,1.0676558087905698e-08,1.116169500070248e-08,7.16682575980883e-08,4.3667422982441355e-09
19,0.0,0.0,-2.327906343725321e-09,6.125708081587953e-09,-5.8159451947201144e-08,1.116169500070248e-08,1.1637130446402009e-08,7.16682575980883e-08,4.3667422982441355e-09
20,0.0,0.0,-2.4206068839769873e-09,6.3753895572828465e-09,-6.048974484547641e-08,1.1637130446402009e-08,1.2103058260118984e-08,7.16682575980883e-08,4.3667422982441355e-09
21,0.0,0.0,-2.51145341342362e-09,6.6200774034638425e-09,-6.277343188578618e-08,1.2103058260118984e-08,1.2559668436723868e-08,7.16682575980883e-08,4.3667422982441355e-09
22,0.0,0.0,-2.60048301228132e-09,6.859871492721219e-09,-6.501144518528975e-08,1.2559668436723868e-08,1.3007147199580366e-08,7.16682575980883e-08,4.3667422982441355e-09
23,0.0,0.0,-2.687732019161866e-09,7.094869700193447e-09,-6.720469821880325e-08,1.3007147199580366e-08,1.344567706994712e-08,7.16682575980883e-08,4.3667422982441355e-09
24,0.0,0.0,-2.773236045904801e-09,7.325167943516231e-09,-6.935408619164648e-08,1.344567706994712e-08,1.3875436936455326e-08,7.16682575980883e-08,4.3667422982441355e-09
25,0.0,0.0,-2.8570299921128775e-09,7.550860221972558e-09,-7.146048640503285e-08,1.3875436936455326e-08,1.4296602124263564e-08,7.16682575980883e-08,4.3667422982441355e-09
26,0.0,0.0,-2.9391480593967924e-09,7.77203865485976e-09,-7.352475861415148e-08,1.4296602124263564e-08,1.470934446361737e-08,7.16682575980883e-08,4.3667422982441355e-09
27,0.0,0.0,-3.0196237653350285e-09,7.98879351908922e-09,-7.554774537908775e-08,1.470934446361737e-08,1.5113832357626758e-08,7.16682575980883e-08,4.3667422982441355e-09
28,0.0,0.0,-3.0984899571545024e-09,8.201213286034086e-09,-7.75302724087253e-08,1.5113832357626758e-08,1.5510230849133716e-08,7.16682575980883e-08,4.3667422982441355e-09
