timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
12,0.0,0.0,-1.617250871471407e-09,4.264918989117502e-09,-4.049243205577293e-08,7.535833700406316e-09,8.083726241111105e-09,7.16682575980883e-08,4.3667422982441355e-09
13,0.0,0.0,-1.7241645211681511e-09,4.5518162466618044e-09,-4.317606535187676e-08,8.083726241111105e-09,8.620672091823725e-09,7.16682575980883e-08,4.3667422982441355e-09
14,104.0,144.0,-1.8289398978709604e-09,4.832975559055221e-09,-4.580602598205852e-08,8.620672091823725e-09,9.146887856446421e-09,7.16682575980883e-08,4.3667422982441355e-09
15,0.0,0.0,-1.9316197670397137e-09,5.10851168520077e-09,-4.838338739963664e-08,9.146887856446421e-09,9.662586401169401e-09,7.16682575980883e-08,4.3667422982441355e-09
16,144.0,61.0,-2.0389788343301936e-09,5.331925298880883e-09,-5.1176833590021504e-08,9.662586401169401e-09,1.0216268445738563e-08,8.508534037175789e-08,4.6939254551491e-09
17,0.0,0.0,-2.137457924769762e-09,5.597482430229918e-09,-5.3646778855440364e-08,1.0216268445738563e-08,1.0710575149481543e-08,7.16682575980883e-08,4.3667422982441355e-09
18,0.0,0.0,-2.233967433400539e-09,5.857728418951972e-09,-5.606732521555085e-08,1.0710575149481543e-08,1.1195001489140577e-08,7.16682575980883e-08,4.3667422982441355e-09
19,0.0,0.0,-2.328546751858701e-09,6.112769487899585e-09,-5.843946064845912e-08,1.1195001489140577e-08,1.1669744153307268e-08,7.16682575980883e-08,4.3667422982441355e-09
20,0.0,0.0,-2.4212344839476992e-09,6.362709735468246e-09,-6.076415337270924e-08,1.1669744153307268e-08,1.2134996076478264e-08,7.16682575980883e-08,4.3667422982441355e-09
21,183.0,160.0,-2.50602667986836e-09,6.625603924905765e-09,-6.301927855725278e-08,1.2134996076478264e-08,1.2586758694559974e-08,7.278444082605872e-08,4.342867710476946e-09
22,0.0,0.0,-2.595164813397165e-09,6.865287483734303e-09,-6.525237492332702e-08,1.2586758694559974e-08,1.3033678631861705e-08,7.16682575980883e-08,4.3667422982441355e-09
23,120.0,103.0,-2.682520184255394e-09,7.100177371386269e-09,-6.744080936207978e-08,1.3033678631861705e-08,1.3471662599628162e-08,7.16682575980883e-08,4.3667422982441355e-09
24,0.0,0.0,-2.7681284476964583e-09,7.3303694612851966e-09,-6.958547511205748e-08,1.3471662599628162e-08,1.3900889000500132e-08,7.16682575980883e-08,4.3667422982441355e-09
25,0.0,0.0,-2.8520245458687023e-09,7.555957709386146e-09,-7.168724754703563e-08,1.3900889000500132e-08,1.4321532719722903e-08,7.16682575980883e-08,4.3667422982441355e-09
26,0.0,0.0,-2.934242722077501e-09,7.777034192525075e-09,-7.374698453331422e-08,1.4321532719722903e-08,1.4733765185915486e-08,7.16682575980883e-08,4.3667422982441355e-09
27,0.0,0.0,-3.0148165347621232e-09,7.993689146001225e-09,-7.576552677986724e-08,1.4733765185915486e-08,1.513775443270238e-08,7.16682575980883e-08,4.3667422982441355e-09
28,0.0,0.0,-3.0937788711930535e-09,8.206011000407854e-09,-7.774369818148918e-08,1.513775443270238e-08,1.553366516068527e-08,7.16682575980883e-08,4.3667422982441355e-09
29,239.0,127.0,-3.171161960895365e-09,8.414086417726351e-09,-7.968230615507869e-08,1.553366516068527e-08,1.59216587993778e-08,7.16682575980883e-08,4.3667422982441355e-09
30,183.0,215.0,-3.2439154704213993e-09,8.601310952249497e-09,-8.152365480095411e-08,1.59216587993778e-08,1.6293907254117303e-08,7.278941328643195e-08,4.318040878627884e-09
31,0.0,0.0,-3.3182958281391437e-09,8.80148037053116e-09,-8.338666364215432e-08,1.6293907254117303e-08,1.6666697892874555e-08,7.16682575980883e-08,4.3667422982441355e-09
32,0.0,0.0,-3.3911885787025337e-09,8.997646400447189e-09,-8.521241230653054e-08,1.6666697892874555e-08,1.7032033529766315e-08,7.16682575980883e-08,4.3667422982441355e-09
33,16.0,113.0,-3.4647461847826462e-09,9.13289572405804e-09,-8.696306090583175e-08,1.7032033529766315e-08,1.7381276726709886e-08,7.708804903442421e-08,4.32637284368888e-09
34,34.5,163.0,-3.531312088981657e-09,9.250272196156807e-09,-8.884731502704995e-08,1.7381276726709886e-08,1.7752088362772532e-08,8.593484573801029e-08,4.510604294431269e-09
35,240.0,185.0,-3.599944514328196e-09,9.437462389560324e-09,-9.056385066372824e-08,1.7752088362772532e-08,1.809571097176293e-08,7.16682575980883e-08,4.3667422982441355e-09
36,0.0,0.0,-3.667204291167805e-09,9.62090877909577e-09,-9.224605558767297e-08,1.809571097176293e-08,1.8432462208664093e-08,7.16682575980883e-08,4.3667422982441355e-09
37,0.0,0.0,-3.733118872470621e-09,9.80068624084051e-09,-9.389461641313882e-08,1.8432462208664093e-08,1.8762479402284852e-08,7.16682575980883e-08,4.3667422982441355e-09
38,0.0,0.0,-3.797715162147382e-09,9.976868153350354e-09,-9.551020602209534e-08,1.8762479402284852e-08,1.908589714572293e-08,7.16682575980883e-08,4.3667422982441355e-09
39,78.0,151.0,-3.860570823562198e-09,1.0129749600173248e-08,-9.712714048049568e-08,1.908589714572293e-08,1.9413103127828673e-08,7.707480514986832e-08,4.442503454828248e-09
40,119.0,80.0,-3.920317482034586e-09,1.0310518535360048e-08,-9.872456756713081e-08,1.9413103127828673e-08,1.9731286332151577e-08,7.342993915174366e-08,4.4190945963283505e-09
41,183.0,168.0,-3.976444844905905e-09,1.0490530229562411e-08,-1.0023339244872824e-07,1.9731286332151577e-08,2.0033876924924436e-08,7.278461659905219e-08,4.359538518059857e-09
42,0.0,0.0,-4.036174615133959e-09,1.0652915262297816e-08,-1.0172220653697297e-07,2.0033876924924436e-08,2.0331862135727384e-08,7.16682575980883e-08,4.3667422982441355e-09
43,177.0,72.0,-4.101033136981848e-09,1.0847595715588342e-08,-1.0318494675433182e-07,2.0331862135727384e-08,2.062129579706482e-08,7.708884208905675e-08,4.359398889129653e-09
44,224.0,159.0,-4.162881607377137e-09,1.0962157335506708e-08,-1.046378682394321e-07,2.062129579706482e-08,2.0909654323094278e-08,7.278040395797195e-08,4.381585627997992e-09
45,0.0,0.0,-4.218882642355767e-09,1.1115109826123227e-08,-1.0603859281186275e-07,2.0909654323094278e-08,2.11901281716142e-08,7.16682575980883e-08,4.3667422982441355e-09
46,193.5,139.5,-4.288308725590547e-09,1.1354611170758058e-08,-1.077991893094395e-07,2.11901281716142e-08,2.1535991775220126e-08,9.659375132375911e-08,4.852152033958087e-09
47,106.0,38.0,-4.343434090640536e-09,1.1339315756005143e-08,-1.0912704765112031e-07,2.1535991775220126e-08,2.1792978372705093e-08,8.876767478815476e-08,4.327194227542992e-09
48,0.0,0.0,-4.395824075953898e-09,1.1484725078211692e-08,-1.104379886353172e-07,2.1792978372705093e-08,2.205577434083407e-08,7.16682575980883e-08,4.3667422982441355e-09
49,74.0,44.0,-4.444349707137607e-09,1.1480722800264979e-08,-1.1179991613467786e-07,2.205577434083407e-08,2.2317414242208992e-08,1.0537279405632604e-07,4.453243642733574e-09
