timestep,power_in_focal,power_send
0,795.5072195888562,6181.083450598342
1,792.6293211678894,6181.083450598342
2,789.8586503809461,6181.083450598342
3,787.0541000160382,6181.083450598342
4,784.4225976476469,6181.083450598342
5,782.0460999941793,6181.083450598342
6,779.8116365689764,6181.083450598342
7,777.5913733940178,6181.083450598342
8,775.4541760534594,6181.083450598342
9,773.6675291907086,6181.083450598342
10,772.1871196512334,6181.083450598342
11,770.9601187942795,6181.083450598342
12,769.8765437714218,6181.083450598342
13,769.0105913352697,6181.083450598342
14,768.2503910217572,6181.083450598342
15,767.5370921059026,6181.083450598342
16,766.683294151584,6181.083450598342
17,766.0354056856486,6181.083450598342
18,765.5389419175565,6181.083450598342
19,765.145828642645,6181.083450598342
20,764.6642105092328,6181.083450598342
21,764.2491850390533,6181.083450598342
22,763.984919334266,6181.083450598342
23,763.9620079939209,6181.083450598342
24,763.8524747286377,6181.083450598342
25,763.8130038677776,6181.083450598342
26,763.860322977608,6181.083450598342
27,763.9359539904442,6181.083450598342
28,764.0410372141655,6181.083450598342
29,764.2255078757698,6181.083450598342
30,764.6334953739336,6181.083450598342
31,765.3461022615669,6181.083450598342
32,766.1251369745862,6181.083450598342
33,767.0214471422975,6181.083450598342
34,768.1408434274247,6181.083450598342
35,769.4820448149785,6181.083450598342
36,770.9843844191291,6181.083450598342
37,772.3656224786848,6181.083450598342
38,773.7248019290514,6181.083450598342
39,774.9956408921312,6181.083450598342
40,776.0459862910253,6181.083450598342
41,776.5376504608637,6181.083450598342
42,776.7977975347819,6181.083450598342
43,776.8863142315645,6181.083450598342
44,777.7852120946652,6181.083450598342
45,777.0169305038207,6181.083450598342
46,776.06163064152,6181.083450598342
47,774.9751449981015,6181.083450598342
48,773.7704447899848,6181.083450598342
49,772.0246291271558,6181.083450598342
