timestep,power_in_focal,power_send
0,4163.910956201369,6181.083450598342
1,4183.500019533223,6181.083450598342
2,4202.078873502474,6181.083450598342
3,4219.6569285603355,6181.083450598342
4,4236.935155022887,6181.083450598342
5,4252.567985503445,6181.083450598342
6,4267.276331822592,6181.083450598342
7,4281.07834831108,6181.083450598342
8,4293.994909722166,6181.083450598342
9,4306.045556155782,6181.083450598342
10,4317.259051377737,6181.083450598342
11,4327.653703449123,6181.083450598342
12,4337.265772942156,6181.083450598342
13,4346.135345619685,6181.083450598342
14,4354.293679619632,6181.083450598342
15,4361.751353511274,6181.083450598342
16,4368.548010762517,6181.083450598342
17,4374.74221900714,6181.083450598342
18,4380.304514109078,6181.083450598342
19,4385.233805933694,6181.083450598342
20,4389.639139522491,6181.083450598342
21,4393.503810935728,6181.083450598342
22,4396.84957259168,6181.083450598342
23,4399.715814123895,6181.083450598342
24,4402.128063411821,6181.083450598342
25,4403.984242057181,6181.083450598342
26,4405.5692273480245,6181.083450598342
27,4406.762855473789,6181.083450598342
28,4407.492616447475,6181.083450598342
29,4407.9813998237605,6181.083450598342
30,4407.999240594638,6181.083450598342
31,4408.01313609296,6181.083450598342
32,4407.558238079128,6181.083450598342
33,4406.821317958792,6181.083450598342
34,4405.805541444591,6181.083450598342
35,4404.548900233633,6181.083450598342
36,4403.001533373692,6181.083450598342
37,4401.224215201674,6181.083450598342
38,4399.826453431009,6181.083450598342
39,4397.636432114409,6181.083450598342
40,4395.254468432821,6181.083450598342
41,4392.715776130676,6181.083450598342
42,4390.0228539291,6181.083450598342
43,4387.175245259597,6181.083450598342
44,4384.213025607454,6181.083450598342
45,4381.083917394828,6181.083450598342
46,4377.838122016457,6181.083450598342
47,4374.500894473225,6181.083450598342
48,4371.065673809307,6181.083450598342
49,4367.699094329851,6181.083450598342
