timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,127.46415231029292,127.5788705691341,2.6735365302045015e-10,1.150105901341295e-08,-6.646821886125904e-09,0.0,1.8481904094776333e-09,1.9367649956867468e-07,1.1551190059235207e-08
1,126.98891890783443,127.45316104623146,5.403067886676134e-10,2.3033863657523062e-08,-1.264795094951918e-08,1.8481904094776333e-09,3.6495457969173584e-09,1.923356578572831e-07,1.1499966079343162e-08
2,127.13323634833522,127.77237005164837,7.971771044768058e-10,3.416289238905243e-08,-1.889460269332737e-08,3.6495457969173584e-09,5.423302883638332e-09,1.9237433024936433e-07,1.15479454884e-08
3,127.20461902294635,127.49536507415368,1.0191457692267482e-09,4.502509638818411e-08,-2.479393999972038e-08,5.423302883638332e-09,7.119740322540157e-09,1.8982573056812845e-07,1.129981366822506e-08
4,127.34673981939352,127.63239984910967,1.2276642590021884e-09,5.501733543705838e-08,-3.02962439682548e-08,7.119740322540157e-09,8.71150355842916e-09,1.882522214826481e-07,1.08606145770045e-08
5,127.3057527489572,127.3513563402272,1.3992289699694844e-09,6.46729250396488e-08,-3.6120981335949976e-08,8.71150355842916e-09,1.0269811786689258e-08,1.8782756762270424e-07,1.0855590804083235e-08
6,126.99715174282547,127.54852044586772,1.5420302020450206e-09,7.409159321292678e-08,-4.2030979036315205e-08,1.0269811786689258e-08,1.179327125225061e-08,1.8649018259543928e-07,1.0866770510765688e-08
7,127.1423015972576,127.62103597733784,1.6797909903548325e-09,8.320095048686932e-08,-4.75884573172295e-08,1.179327125225061e-08,1.3262675247840821e-08,1.8833709704362072e-07,1.0714147035379294e-08
8,127.26342440698662,127.57801714076099,1.8102315566608028e-09,9.257037659962868e-08,-5.306540856005529e-08,1.3262675247840821e-08,1.4743616839084539e-08,1.8885386800134035e-07,1.0967953460376493e-08
9,127.10913809834315,127.78968716466342,1.943691842825565e-09,1.0167055649842226e-07,-5.848932081524405e-08,1.4743616839084539e-08,1.619813985766194e-08,1.890726094993555e-07,1.0989030450081675e-08
10,127.21901919085808,127.49020215737016,2.057848702327886e-09,1.105878085647247e-07,-6.341691823537005e-08,1.619813985766194e-08,1.7597795362886174e-08,1.8955749842757325e-07,1.0837293900485192e-08
11,127.05881810497195,127.51645021645021,2.155187896405368e-09,1.189426935143408e-07,-6.826067866785368e-08,1.7597795362886174e-08,1.8925197270864833e-08,1.8671045427251352e-07,1.05567179602384e-08
12,127.25509720003384,127.68932658749799,2.286561225432276e-09,1.2725031065722074e-07,-7.286379517601024e-08,1.8925197270864833e-08,2.0229198151860255e-08,1.8464324944035578e-07,1.0573308842360854e-08
13,127.12886515779407,127.59733719292112,2.335891114453767e-09,1.3515634531629688e-07,-7.759959041174159e-08,2.0229198151860255e-08,2.1470550180562463e-08,1.8399225801047354e-07,1.0385782102840397e-08
14,127.0296467127912,127.60407459113966,2.3724429916960503e-09,1.4288416323699122e-07,-8.214299697033651e-08,2.1470550180562463e-08,2.2670377368873814e-08,1.8184956191654264e-07,1.0338191366090513e-08
15,127.47005584243102,127.63172198776492,2.378330903028506e-09,1.5017757418236474e-07,-8.687211636053013e-08,2.2670377368873814e-08,2.3824295337649773e-08,1.822580120742894e-07,1.0263313294268225e-08
16,127.26391298100116,127.72022385991563,2.35246009927013e-09,1.5740572660636236e-07,-9.140322719955104e-08,2.3824295337649773e-08,2.4949588395036367e-08,1.8305653365923822e-07,1.0350946767748464e-08
17,127.26190274472351,127.54066509033122,2.318595779257448e-09,1.6422821255516274e-07,-9.58343284335699e-08,2.4949588395036367e-08,2.6023369870131925e-08,1.8222284143401599e-07,1.0180899126126031e-08
18,127.17949909498196,127.56514974518286,2.2901712692261004e-09,1.7112799187021956e-07,-9.989870683773588e-08,2.6023369870131925e-08,2.7076874710967316e-08,1.8239091728471048e-07,1.0213696844754351e-08
19,127.24672463857416,127.50101540697152,2.245872966833237e-09,1.7796597022633008e-07,-1.0417187659510371e-07,2.7076874710967316e-08,2.813900819533378e-08,1.8487097932459903e-07,1.0385797107457992e-08
20,127.36873405444966,127.44627325139527,2.2286539597496207e-09,1.8501120072528453e-07,-1.0767494122468945e-07,2.813900819533378e-08,2.917844642369932e-08,1.833868059303743e-07,1.0323982237231247e-08
21,127.23762414173615,127.5279421080595,2.205948102667066e-09,1.9169951252082124e-07,-1.111679823073359e-07,2.917844642369932e-08,3.017214009764134e-08,1.7952280243283e-07,1.0121099427407796e-08
22,127.34301893751184,127.70145117584686,2.1898306633665462e-09,1.9838550359655306e-07,-1.1453409695184813e-07,3.017214009764134e-08,3.115406893795791e-08,1.770785301712208e-07,1.0162187382462344e-08
23,127.24489131382332,127.51716826230316,2.170502357123463e-09,2.0486430080653326e-07,-1.178755715720644e-07,3.115406893795791e-08,3.2108790421083926e-08,1.781182955481054e-07,1.0177950628600292e-08
24,127.07343109105824,127.54249897456931,2.1391696260894664e-09,2.1086385988401869e-07,-1.211681151495474e-07,3.2108790421083926e-08,3.3015808791539135e-08,1.7646753447744854e-07,9.952937235283246e-09
25,127.36791484996152,127.60702744293408,2.117833540835434e-09,2.1697369006293638e-07,-1.240569838003006e-07,3.3015808791539135e-08,3.390547200495099e-08,1.76850948687503e-07,1.002964473788107e-08
26,127.24035232420404,127.67674665392215,2.0848935876352555e-09,2.2302978979777632e-07,-1.2723829138701824e-07,3.390547200495099e-08,3.4803818204666784e-08,1.7845610617127264e-07,1.0259020978421807e-08
27,127.23323946837759,127.61614955531584,2.0848186181842355e-09,2.289648478747797e-07,-1.3013897783597437e-07,3.4803818204666784e-08,3.5672889731860255e-08,1.7897792794895852e-07,1.012987029319186e-08
28,127.17570821547906,127.5496218833262,2.0871998852822367e-09,2.3494057236535085e-07,-1.3310061275672708e-07,3.5672889731860255e-08,3.654734557252023e-08,1.789935982998921e-07,1.0249688810469098e-08
29,127.25704468589419,127.50438744039013,2.0988711463082766e-09,2.403855190815513e-07,-1.3550353130335435e-07,3.654734557252023e-08,3.734221957657596e-08,1.7690685814238917e-07,9.911723596559854e-09
30,127.23031982450064,127.67222927811774,2.103745033126701e-09,2.460021469120288e-07,-1.3763023526449173e-07,3.734221957657596e-08,3.813123507055991e-08,1.7342434217642476e-07,9.874845423284376e-09
31,127.33855119326888,127.59491789481224,2.132719349058851e-09,2.5140024164343075e-07,-1.3979725742853265e-07,3.813123507055991e-08,3.88981110678968e-08,1.7117145098495065e-07,9.819221819000539e-09
32,127.07336686768467,127.70434706771083,2.1612324750993994e-09,2.5666216774545575e-07,-1.417914891562072e-07,3.88981110678968e-08,3.963669017331444e-08,1.710877601428903e-07,9.759735156487862e-09
33,127.36880488549932,127.57602788780191,2.2343029756416603e-09,2.6189123008671085e-07,-1.4370572568288618e-07,3.963669017331444e-08,4.036158279036092e-08,1.7053352513141058e-07,9.703315062550409e-09
34,127.05452702547052,127.50598049077651,2.2991890972693514e-09,2.6673271319588585e-07,-1.4565120341441053e-07,4.036158279036092e-08,4.1046090421855433e-08,1.6893550956956808e-07,9.560267921567352e-09
35,127.22922823965702,127.45061952886098,2.3729501649509213e-09,2.714370423713724e-07,-1.4768487787586742e-07,4.1046090421855433e-08,4.172025156768799e-08,1.7101200453379586e-07,9.606649773664894e-09
36,127.14994674092992,127.61195826542267,2.441848912138491e-09,2.7601708093746293e-07,-1.4986447077674354e-07,4.172025156768799e-08,4.2393212101517e-08,1.7033389203066283e-07,9.681148982359472e-09
37,127.33866021150236,127.45780979147222,2.541214014594449e-09,2.804202079527407e-07,-1.5179721420624464e-07,4.2393212101517e-08,4.3030505929752406e-08,1.7003711098379037e-07,9.560906354443998e-09
38,127.10485540229709,127.70258901912021,2.6383875138194112e-09,2.8468800838122085e-07,-1.538610632906098e-07,4.3030505929752406e-08,4.365585751931365e-08,1.6898431691985495e-07,9.565090199507198e-09
39,127.37030726342869,127.49796045956278,2.7109339423714375e-09,2.890785711490738e-07,-1.5576262539277093e-07,4.365585751931365e-08,4.428070926032969e-08,1.6851055093158216e-07,9.606921280876998e-09
40,127.20352622685546,127.41847421794914,2.817226069739684e-09,2.9333744875239905e-07,-1.5754532788139847e-07,4.428070926032969e-08,4.488747785947863e-08,1.7032610297337065e-07,9.571801073915515e-09
41,127.14834165299956,127.60530752914867,2.887425870523445e-09,2.9730566405996416e-07,-1.5945226622367112e-07,4.488747785947863e-08,4.545885890792623e-08,1.6552901247586021e-07,9.439138257139983e-09
42,127.36200934903314,127.67302770568772,2.9897450323340637e-09,3.013043744678598e-07,-1.6104212859731512e-07,4.545885890792623e-08,4.6010274172073824e-08,1.683861903428571e-07,9.422769588186118e-09
43,127.04970161035274,127.60903885364894,3.0934528321705756e-09,3.0513319855785684e-07,-1.6253228879170955e-07,4.6010274172073824e-08,4.654256386678492e-08,1.707207801744539e-07,9.41447367280993e-09
44,127.2057230690406,127.3842397848085,3.20847260817697e-09,3.09137441925853e-07,-1.6394241763446074e-07,4.654256386678492e-08,4.707806599188822e-08,1.6880347140955204e-07,9.521041649194232e-09
45,127.39745213458718,127.56575277142535,3.3034016999217116e-09,3.132035562382868e-07,-1.6536563519632712e-07,4.707806599188822e-08,4.7622552066502607e-08,1.718196510164454e-07,9.654302378695366e-09
46,127.125092600214,127.6716576467199,3.4413666511219194e-09,3.1741431425795214e-07,-1.667837613516372e-07,4.7622552066502607e-08,4.8180976942240257e-08,1.7259837201253103e-07,9.852432850771967e-09
47,127.24939479770421,127.61129162132472,3.5638158013603706e-09,3.213525177355909e-07,-1.6844297236368495e-07,4.8180976942240257e-08,4.8720701651051107e-08,1.7197813181143547e-07,9.794859007422812e-09
48,127.13156608125162,127.61739657966073,3.6804311893591435e-09,3.253790640175303e-07,-1.698349920330577e-07,4.8720701651051107e-08,4.925026743237326e-08,1.7126509044908435e-07,9.738553513827479e-09
49,127.33306150082319,127.53456119565273,3.745312017477127e-09,3.2941965407717027e-07,-1.71251446193253e-07,4.925026743237326e-08,4.977831192338702e-08,1.6810019284910607e-07,9.761350782485173e-09
