timestep,power_in_focal,power_send
0,34783757.18616313,390000000.0
1,35779552.846085966,390000000.0
2,36778787.463138185,390000000.0
3,37798598.387843415,390000000.0
4,38805591.81975366,390000000.0
5,39788708.89818925,390000000.0
6,40770533.947846584,390000000.0
7,41739796.84067924,390000000.0
8,42704158.45411613,390000000.0
9,43658965.73394951,390000000.0
10,44586870.430329464,390000000.0
11,45487513.664717615,390000000.0
12,46353584.15318443,390000000.0
13,47187701.486871414,390000000.0
14,48029905.34772609,390000000.0
15,48828266.333459266,390000000.0
16,49639969.1662821,390000000.0
17,50447804.09879579,390000000.0
18,51226716.30328402,390000000.0
19,51995522.985914946,390000000.0
20,52756032.56456523,390000000.0
21,53480356.239620134,390000000.0
22,54205561.72684562,390000000.0
23,54912873.84450293,390000000.0
24,55590970.13846508,390000000.0
25,56213257.84393117,390000000.0
26,56798261.22680863,390000000.0
27,57379610.96767319,390000000.0
28,57941885.796208434,390000000.0
29,58488399.67612673,390000000.0
30,58951994.21916322,390000000.0
31,59372162.16212904,390000000.0
32,59771600.543137185,390000000.0
33,60129089.86007977,390000000.0
34,60463148.61680831,390000000.0
35,60785705.09285164,390000000.0
36,61088538.155902505,390000000.0
37,61357523.96967347,390000000.0
38,61596413.41167474,390000000.0
39,61819580.232479654,390000000.0
40,62025528.14425369,390000000.0
41,62246019.21199128,390000000.0
42,62421251.65295589,390000000.0
43,62589055.118771106,390000000.0
44,62733804.52393832,390000000.0
45,62901177.86300701,390000000.0
46,63049223.52159566,390000000.0
47,63207754.415075846,390000000.0
48,63324408.64607538,390000000.0
49,63461603.0273903,390000000.0
