timestep,power_in_focal,power_send
0,88895542.39518744,390000000.0
1,89777506.20619941,390000000.0
2,90720825.36959389,390000000.0
3,91729450.22173205,390000000.0
4,92861089.82469234,390000000.0
5,93991946.63277861,390000000.0
6,95141307.2972875,390000000.0
7,96340972.41215631,390000000.0
8,97538409.34223679,390000000.0
9,98846756.35851234,390000000.0
10,100150118.57225037,390000000.0
11,101510879.47582375,390000000.0
12,102948040.50852138,390000000.0
13,104412067.349781,390000000.0
14,105895264.79657844,390000000.0
15,107361826.79034694,390000000.0
16,108793040.67404965,390000000.0
17,110251962.4854041,390000000.0
18,111658199.55729887,390000000.0
19,112960100.89739858,390000000.0
20,114239585.73646572,390000000.0
21,115487787.31992973,390000000.0
22,116635650.11647919,390000000.0
23,117715125.34142034,390000000.0
24,118725017.51994246,390000000.0
25,119676030.1394799,390000000.0
26,120509413.93903793,390000000.0
27,121389080.07215023,390000000.0
28,122204173.68019474,390000000.0
29,122997554.64845908,390000000.0
30,123690948.51356202,390000000.0
31,124428096.19364402,390000000.0
32,125020004.48579699,390000000.0
33,125649635.25009361,390000000.0
34,126209565.80954304,390000000.0
35,126806547.71372879,390000000.0
36,127341784.06633723,390000000.0
37,127871327.95676298,390000000.0
38,128387328.88491094,390000000.0
39,128840808.40746337,390000000.0
40,129336046.80196427,390000000.0
41,129793675.88128361,390000000.0
42,130229498.54864563,390000000.0
43,130677188.21803214,390000000.0
44,131110274.90070248,390000000.0
45,131476489.92880084,390000000.0
46,131768809.75452851,390000000.0
47,132035237.68242757,390000000.0
48,132343633.10014951,390000000.0
49,132627364.82575072,390000000.0
50,132914915.19290094,390000000.0
51,133179933.15451926,390000000.0
52,133413581.91896504,390000000.0
53,133669056.77407128,390000000.0
54,133820941.56073543,390000000.0
55,133960713.465123,390000000.0
56,134110910.99238715,390000000.0
57,134300294.16605848,390000000.0
58,134465574.64141074,390000000.0
59,134627950.6189846,390000000.0
60,134696020.90863538,390000000.0
61,134774748.6262238,390000000.0
62,134874798.7725318,390000000.0
63,134970064.14587784,390000000.0
64,135069093.50321558,390000000.0
65,135102619.89564127,390000000.0
66,135192138.19675827,390000000.0
67,135313122.38801318,390000000.0
68,135390753.93503132,390000000.0
69,135494661.82860702,390000000.0
70,135670565.0931798,390000000.0
71,135836230.67161313,390000000.0
72,136002873.03812987,390000000.0
73,136134886.07750556,390000000.0
74,136253380.01531982,390000000.0
75,136416450.38741913,390000000.0
76,136551525.72165167,390000000.0
77,136698810.64308494,390000000.0
78,136808922.1415223,390000000.0
79,136860244.91160762,390000000.0
80,136887161.96039644,390000000.0
81,136834787.8150154,390000000.0
82,136737593.59761846,390000000.0
83,136625643.92720282,390000000.0
84,136493240.57629994,390000000.0
85,136312831.80003765,390000000.0
86,136119424.4586897,390000000.0
87,135910159.3763587,390000000.0
88,135725824.66657847,390000000.0
89,135476123.97629774,390000000.0
90,135183488.74410337,390000000.0
91,134889980.57906514,390000000.0
92,134458432.00035012,390000000.0
93,134076456.87189543,390000000.0
94,133641202.35772544,390000000.0
95,133186687.30847813,390000000.0
96,132852261.30806828,390000000.0
97,132558842.94393967,390000000.0
98,132300487.76558165,390000000.0
99,132112739.74145156,390000000.0
