timestep,power_in_focal,power_send
0,130225641.71961372,195000000.0
1,101132680.24907051,146250000.0
2,103678894.30407727,146250000.0
3,52581076.00638844,73125000.0
4,39795618.02238777,54843750.0
5,39919213.22126431,54843749.99999999
6,19959674.83088114,27421874.999999996
7,15035700.843756057,20566406.249999996
8,15069524.201257987,20566406.249999996
9,7482001.598732001,10283203.124999998
10,5599373.988924698,7712402.34375
11,5555124.619636245,7712402.343749996
12,2777750.034747795,3856201.171874998
13,2060778.1915512737,2892150.8789062505
14,2083907.1291691284,2892150.87890625
15,1027740.0314252914,1446075.439453125
16,745645.4765785325,1084556.5795898438
17,707592.1130328402,1084556.5795898438
18,355962.1967262753,542278.2897949219
19,270611.67664854415,406708.7173461914
20,269131.4636474324,406708.71734619123
21,134125.26913631018,203354.35867309562
22,100802.04215972805,152515.76900482172
23,99847.8373012131,152515.76900482172
24,49630.95557280046,76257.88450241086
25,37051.59656731825,57193.413376808145
26,37017.38479618414,57193.41337680814
27,18325.53891346807,28596.70668840407
28,13723.00984029246,21447.530016303062
29,13699.257169499164,21447.530016303055
30,6828.595082406718,10723.765008151528
31,5122.430566438205,8042.823756113646
32,5134.662027010609,8042.823756113645
33,2581.677843019848,4021.4118780568224
34,1941.5297498049945,3016.058908542617
35,1946.9435533888666,3016.0589085426172
36,975.9334362039795,1508.0294542713086
37,734.6573733894859,1131.0220907034814
38,737.7826210619569,1131.0220907034816
39,370.23314331587886,565.5110453517408
40,278.6675322807554,424.13328401380556
41,279.4482752093112,424.13328401380534
42,140.0251482521915,212.06664200690267
43,105.16528123768522,159.04998150517702
44,105.18357195437073,159.04998150517704
45,52.529352094099494,79.52499075258852
46,39.31158171159139,59.643743064441395
47,39.18405970711609,59.64374306444138
48,19.508686328738122,29.82187153222069
49,14.550501902098365,22.36640364916552
