timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,127.71364623487311,127.30735938487196,1.4356559546537414e-11,1.317321021248664e-09,-3.3969839566590243e-10,0.0,2.393424764367222e-10,7.89250078112574e-08,2.9917809554590273e-09
1,127.53154977177418,127.51809578271666,2.2118846563346186e-11,2.535986038821692e-09,-6.104405147445918e-10,2.393424764367222e-10,4.6330177624461037e-10,8.041232113535177e-08,2.884414111484941e-09
2,127.74252782397339,127.51414609185109,3.51943705816717e-11,3.92339618353071e-09,-9.067720764097859e-10,4.6330177624461037e-10,7.002911823887666e-10,8.229216483304059e-08,3.1347586202264776e-09
3,127.59938842631462,127.65771899960717,6.08318454702414e-11,5.318617207010597e-09,-1.1818326803811743e-09,7.002911823887666e-10,9.386803511550994e-10,8.162272468495405e-08,3.1871600240342596e-09
4,127.72650623122102,127.64197613225532,7.51492744126498e-11,6.642795106276549e-09,-1.5699297633423485e-09,9.386803511550994e-10,1.1662302493327642e-09,8.123597435969157e-08,3.1186799328625e-09
5,127.67508677553634,127.40020749279539,8.523739397829094e-11,8.017007560985346e-09,-1.8208773169808731e-09,1.1662302493327642e-09,1.393879104231722e-09,8.172170801458384e-08,3.2099069354851177e-09
6,127.61105387521208,127.63646661438551,9.919610440290107e-11,9.45660265484557e-09,-2.1053892227897516e-09,1.393879104231722e-09,1.622150906111833e-09,8.134884797266663e-08,3.2883176981976952e-09
7,127.47473693898212,127.60621887494759,1.1125558395773811e-10,1.091004822821099e-08,-2.4461147271798986e-09,1.622150906111833e-09,1.8552085799649246e-09,8.394242608850447e-08,3.417758506499943e-09
8,127.42373325052164,127.59567189116079,1.2630580212127832e-10,1.2341197203625663e-08,-2.774235850939837e-09,1.8552085799649246e-09,2.088696477635832e-09,8.3285714858269e-08,3.4926145216468007e-09
9,127.67430224476763,127.39317157738974,1.4168298775639967e-10,1.3787532578410994e-08,-3.1105327510290876e-09,2.088696477635832e-09,2.313903461714554e-09,8.310528534886381e-08,3.4986760518217807e-09
10,127.7191558399885,127.50046849289046,1.5869221841305447e-10,1.5175429433070588e-08,-3.506640232572444e-09,2.313903461714554e-09,2.5290165983792936e-09,8.397247883042474e-08,3.3979866475152813e-09
11,127.80825634069562,127.56189952140865,1.624595272550491e-10,1.685828017219755e-08,-3.92378518578984e-09,2.5290165983792936e-09,2.7634343482127754e-09,8.40195045860949e-08,3.750763713229172e-09
12,127.42294104658865,127.43199638505342,1.6000734183579222e-10,1.859492973870756e-08,-4.281423770342838e-09,2.7634343482127754e-09,3.003831266793645e-09,8.635285845398473e-08,3.918405826368386e-09
13,127.7140282143718,127.43364084366202,1.5485270787122796e-10,2.017136268041406e-08,-4.723003947910726e-09,3.003831266793645e-09,3.2212620166297647e-09,8.356040040249765e-08,3.754962507772809e-09
14,127.57373588497647,127.33332053929433,1.441550218098146e-10,2.196174073880773e-08,-5.097609297782783e-09,3.2212620166297647e-09,3.4581152787407504e-09,8.469951620140869e-08,4.133382536016478e-09
15,127.62669974700242,127.6103553817378,1.3481055074315017e-10,2.3808840344318354e-08,-5.471002411044179e-09,3.4581152787407504e-09,3.6956173200772795e-09,8.478551244898965e-08,4.236111021813168e-09
16,127.61808511457139,127.54453672416403,1.3431224145724297e-10,2.5640472264981656e-08,-5.822586159729279e-09,3.6956173200772795e-09,3.932867487191019e-09,8.497197784255258e-08,4.285198826388184e-09
17,127.39899985624217,127.64432515967387,1.3468732611752698e-10,2.7391216534083505e-08,-6.1564037258166174e-09,3.932867487191019e-09,4.163977156475326e-09,8.630257222376642e-08,4.223937541477872e-09
18,127.6026387559931,127.49033172493898,1.3024400771123e-10,2.9068526468310344e-08,-6.472970596965973e-09,4.163977156475326e-09,4.379768410676494e-09,8.273393989602258e-08,4.174595105849782e-09
19,127.65951626946519,127.61589216872267,1.3112363108668852e-10,3.102676091443165e-08,-6.7683549980862445e-09,4.379768410676494e-09,4.628238476327394e-09,8.598784965823716e-08,4.570402402913391e-09
20,127.52673098722309,127.43346618041556,1.4970775628986905e-10,3.281870200525576e-08,-7.033043302299207e-09,4.628238476327394e-09,4.8518078217745165e-09,8.366705755844894e-08,4.2909111291565854e-09
21,127.7705469356786,127.45028311874069,1.5117211953493736e-10,3.416163801030045e-08,-7.241441559443222e-09,4.8518078217745165e-09,5.034456396025763e-09,8.404698629211883e-08,3.862580037193535e-09
22,127.45196880301191,127.25668222752039,1.6861678557606945e-10,3.568641136411565e-08,-7.442012515829642e-09,5.034456396025763e-09,5.2279770792799014e-09,8.372736851482537e-08,3.956484343927557e-09
23,127.47754331921448,127.44091644204852,2.0357143230982732e-10,3.73806809197487e-08,-7.679237412566462e-09,5.2279770792799014e-09,5.43593296552927e-09,8.454350037517947e-08,4.219071421229492e-09
24,127.56096017625434,127.54916291998104,2.3225339412953752e-10,3.8936661376022636e-08,-7.943766879184844e-09,5.43593296552927e-09,5.633239289340662e-09,8.260034593620362e-08,4.120868410448521e-09
25,127.55267388110785,127.42893108849869,2.667865462523598e-10,4.04982888986884e-08,-8.157765054226123e-09,5.633239289340662e-09,5.830132934923468e-09,8.447958814426403e-08,4.1779956503291365e-09
26,127.74398379825556,127.59034850627383,3.011856604490845e-10,4.201858486254242e-08,-8.357739542478835e-09,5.830132934923468e-09,6.0211064570006485e-09,8.527494279414102e-08,4.193127598116184e-09
27,127.61607848571634,127.43018815631447,3.4337757235629924e-10,4.3471890456941563e-08,-8.541930632546042e-09,6.0211064570006485e-09,6.198763114069618e-09,8.401310483466078e-08,4.15194507194067e-09
28,127.55066384274953,127.36754939718257,3.668286774051554e-10,4.495240985406228e-08,-8.742981672319384e-09,6.198763114069618e-09,6.380736851652077e-09,8.512416230769734e-08,4.1879814427910894e-09
29,127.40406237176857,127.57785699630693,3.905535645442899e-10,4.62496863548981e-08,-8.973374974461188e-09,6.380736851652077e-09,6.541500181617488e-09,8.222566788226284e-08,4.020193444144206e-09
30,127.52206599021227,127.42006176322728,4.1223367810757975e-10,4.761573228059974e-08,-9.183325745007145e-09,6.541500181617488e-09,6.708115725048532e-09,8.299027679602303e-08,4.055413702825772e-09
31,127.6463427151978,127.53696803596723,4.413204841525896e-10,4.917280296372711e-08,-9.268282248432166e-09,6.708115725048532e-09,6.892568285951169e-09,8.353278851523841e-08,4.38301824612382e-09
32,127.51233961577029,127.51022381341957,4.62552866402714e-10,5.068418432476024e-08,-9.45486141585718e-09,6.892568285951169e-09,7.080375030277098e-09,8.452715579288223e-08,4.442595539469048e-09
33,127.52753263055423,127.4718192414597,5.018629226496966e-10,5.2232259951591476e-08,-9.588880561712561e-09,7.080375030277098e-09,7.264321256022379e-09,8.408330635961862e-08,4.469405094251571e-09
34,127.64675907733165,127.78386486160231,5.329151187244681e-10,5.36610731093795e-08,-9.765348243070302e-09,7.264321256022379e-09,7.435793651573893e-09,8.428262543419189e-08,4.321137194484018e-09
35,127.74550477378202,127.50635567231615,5.727491030770465e-10,5.5479077894858894e-08,-9.897927568841066e-09,7.435793651573893e-09,7.651803393652368e-09,8.503077612678534e-08,4.924963017163039e-09
36,127.59591702557702,127.67700636664587,6.058603178590154e-10,5.7101434167125856e-08,-1.0056470393418101e-08,7.651803393652368e-09,7.846831129392432e-09,8.551287611666152e-08,4.699871547080983e-09
37,127.55824729571626,127.54238849319567,6.227128400897466e-10,5.8583307488194306e-08,-1.0126777052800722e-08,7.846831129392432e-09,8.022942424804516e-09,8.4019320544966e-08,4.482117022616986e-09
38,127.36740322278578,127.45998712117131,6.447869539122827e-10,6.005411931155198e-08,-1.0242376297258233e-08,8.022942424804516e-09,8.199435852391264e-09,8.465734892178985e-08,4.512344233410815e-09
39,127.45672629351799,127.48766301211772,6.63991362239412e-10,6.159312135176007e-08,-1.0377688029267272e-08,8.199435852391264e-09,8.384318554054739e-09,8.537194797118562e-08,4.687560096897425e-09
40,127.54798228283566,127.53321712727374,6.755279981157339e-10,6.296604236121258e-08,-1.039071298330377e-08,8.384318554054739e-09,8.549982138151785e-09,8.426549278175817e-08,4.508780252301161e-09
41,127.57179019431008,127.65460512831024,6.810997231904969e-10,6.398133190080038e-08,-1.0418709749021946e-08,8.549982138151785e-09,8.673589808499946e-09,8.273684464512765e-08,4.100453129566072e-09
42,127.35445658953569,127.42215922453195,6.892975441178866e-10,6.51325301948736e-08,-1.0448247950709202e-08,8.673589808499946e-09,8.813804074251329e-09,8.539119002868093e-08,4.2995387275941586e-09
43,127.60516151865492,127.59434915521999,6.974544404912128e-10,6.620907660638111e-08,-1.043904010759284e-08,8.813804074251329e-09,8.94346953815853e-09,8.251484308136974e-08,4.189315171236299e-09
44,127.58155180069764,127.38546043496005,7.052091031579204e-10,6.711945846498367e-08,-1.0396666855963647e-08,8.94346953815853e-09,9.05527615994756e-09,8.341750334147807e-08,4.0031540360783326e-09
45,127.58763516497058,127.41642363500067,7.175939840502533e-10,6.801327701146292e-08,-1.0306863612179595e-08,9.05527615994756e-09,9.162256613302866e-09,8.309079084708379e-08,3.955397120907921e-09
46,127.49394379968977,127.5783389731592,7.26456409252105e-10,6.85599992050265e-08,-1.0210748169914962e-08,9.162256613302866e-09,9.228054502017638e-09,8.24003131779118e-08,3.501661945938407e-09
47,127.47316190398182,127.30311818488978,7.166764954910686e-10,6.89251273037943e-08,-1.018455678248416e-08,9.228054502017638e-09,9.274998918511199e-09,7.984358970923452e-08,3.261697408540663e-09
48,127.53151758737404,127.32074795907664,7.200521471959341e-10,6.944135939000593e-08,-1.0327592342075214e-08,9.274998918511199e-09,9.339220396131752e-09,7.990045339399932e-08,3.4663667658216772e-09
49,127.39119834614999,127.45493490411326,7.262315644519446e-10,6.99166550209199e-08,-1.0300575346054757e-08,9.339220396131752e-09,9.398474815038135e-09,8.122061260702389e-08,3.4507431845227346e-09
