iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Focal Plane Propagation_ms,7. Slope Estimation_ms,8. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,0.7995839696377516,0.9991249535232782,40.981125086545944,5.363459000363946,2.7666670503094792,266.501999925822,2.0107500022277236,15.556250000372529,0.014499993994832039,334.9934599827975,2.985132903941921
1,2.6494580088183284,1.0664999717846513,27.515207999385893,5.455959006212652,2.7364580892026424,168.34416706115007,1.8481669249013066,6.682957988232374,0.008458970114588737,216.3073340198025,4.623051754262073
2,1.0849590180441737,0.9437499102205038,23.68708304129541,4.8499590484425426,2.7509579667821527,235.97275000065565,1.8557499861344695,20.102250040508807,0.011792057193815708,291.2592510692775,3.43336733967686
3,1.039499999023974,0.9330000029876828,31.050417106598616,5.427624913863838,2.7813330525532365,234.08704192843288,1.8910419894382358,15.97824995405972,0.009499955922365189,293.19770890288055,3.4106678518802553
4,1.093875034712255,0.9690419537946582,20.42850002180785,5.4148329654708505,2.776667010039091,162.2324170311913,1.8569999374449253,16.272707958705723,0.008541974239051342,211.0535838874057,4.738133234133977
5,1.1515419464558363,0.9539580205455422,12.656250037252903,4.996291012503207,2.7385420398786664,225.36141704767942,1.870624953880906,14.87937499769032,0.008792034350335598,264.61679209023714,3.779049666882022
6,0.9450839133933187,0.9025830077007413,24.72424996085465,4.636292112991214,2.7823749696835876,143.2853750884533,1.8532919930294156,35.28933401685208,0.009041978046298027,214.4276270410046,4.663578167606042
7,0.9435839019715786,0.9581670165061951,20.194917102344334,4.25112503580749,2.820375026203692,154.82883306685835,1.8917080014944077,4.332666983827949,0.00908400397747755,190.23046013899148,5.256781691372413
8,2.620415994897485,1.0092919692397118,7.8390000853687525,3.144709044136107,2.7877920074388385,106.56704101711512,1.8342910334467888,12.943750014528632,0.008833012543618679,138.75512417871505,7.206941047539341
9,3.7649580044671893,0.9556659497320652,14.232874964363873,4.755792091600597,2.7704579988494515,244.7865839349106,1.8744160188362002,31.8552500102669,0.009958981536328793,305.0059579545632,3.278624479030571
10,0.9446250041946769,0.8887080475687981,19.179292023181915,4.787290934473276,2.8747919714078307,199.83341707848012,1.9802500028163195,24.42779205739498,0.008499948307871819,254.9246670678258,3.9227274924083275
11,1.168832997791469,0.9947919752448797,24.314875015988946,4.6706669963896275,2.737708971835673,247.4392909789458,2.010708092711866,13.15204193815589,0.008874922059476376,296.4977918891236,3.3727063990208515
12,1.0817090515047312,0.9313329355791211,22.392290993593633,5.325833102688193,2.72716605104506,158.54116692207754,1.8494580872356892,33.13979203812778,0.009207986295223236,225.99795716814697,4.424818757348237
13,7.938749971799552,0.9001250145956874,29.45741603616625,4.5110409846529365,2.721375087276101,148.58849998563528,1.9299580017104745,24.49866698589176,0.008458038792014122,220.55429010652006,4.534031052023675
14,0.9157920721918344,0.9187080431729555,22.541708080098033,4.571791971102357,2.809208002872765,239.04383403714746,1.9098749617114663,25.410000002011657,0.008833943866193295,298.1297511141747,3.354244238499465
15,1.0634580394253135,0.9928339859470725,13.216416002251208,6.408833898603916,2.7577499859035015,250.22483407519758,1.8777920631691813,19.102041027508676,0.00866700429469347,295.65262608230114,3.3823477682272607
16,0.8875830098986626,1.0972920572385192,25.209416984580457,5.133832921274006,2.74937495123595,212.30904199182987,1.857166993431747,17.40483392495662,0.008875038474798203,266.65741787292063,3.7501300656731185
17,2.751540974713862,0.9776250226423144,28.200041968375444,4.673000075854361,2.789042075164616,160.58308293577284,1.8670420395210385,19.174708984792233,0.008792034350335598,221.02487611118704,4.524377606695039
18,1.0074169840663671,1.0148329893127084,23.459458025172353,4.830125020816922,2.754625049419701,222.05604193732142,1.8580419709905982,18.01345800049603,0.008707982487976551,275.0027079600841,3.6363278289795873
19,0.9673340246081352,0.9149579564109445,22.09341700654477,4.906625021249056,2.8129159472882748,163.91362494323403,1.876375055871904,9.601749945431948,0.00858306884765625,207.0955829694867,4.82868821083132
20,2.9029169818386436,1.001040916889906,21.80516708176583,5.0236660754308105,2.7645418886095285,254.30749997030944,1.8680000212043524,2.238500048406422,0.009208102710545063,291.9205410871655,3.4255897042250507
21,1.0832080151885748,0.8497500093653798,13.482166919857264,5.44358289334923,2.8401250019669533,199.09974990878254,1.8403329886496067,12.614000006578863,0.008874922059476376,237.2617906657979,4.214753657526675
22,0.8736669551581144,1.0151660535484552,16.97187509853393,5.57412498164922,2.774875028990209,245.59375003445894,1.9624170381575823,8.13491700682789,0.009417068213224411,282.91020926553756,3.5346903973387787
23,7.503041997551918,1.144415931776166,66.67724996805191,5.261167068965733,2.85966694355011,160.02824995666742,1.8679170170798898,19.846541923470795,0.009334064088761806,265.1975848712027,3.770773404613264
24,1.0481249773874879,0.9229590650647879,26.276375050656497,6.723999977111816,2.8873749542981386,180.81225000787526,1.932790968567133,17.292083939537406,0.009458977729082108,237.9054179182276,4.203351099568981
25,2.2682499838992953,0.9368750033900142,22.523874999023974,6.189333973452449,2.7471660869196057,252.55387497600168,1.8747500143945217,2.0279999589547515,0.008124974556267262,291.13024997059256,3.434888679898469
26,3.210666007362306,1.0027498938143253,11.387042002752423,4.795124987140298,2.77879205532372,134.06479102559388,1.819583005271852,7.185625028796494,0.008458038792014122,166.2528320448473,6.014935130429817
27,0.9729169541969895,0.9369580075144768,16.71541598625481,7.857625023461878,2.746665966697037,165.54037504829466,1.8870419589802623,10.557916946709156,0.00858306884765625,207.22349896095693,4.825707533238836
28,0.8864999981597066,0.9199579944834113,37.41470898967236,4.657624987885356,2.7686250396072865,214.99016706366092,1.845291000790894,18.231375026516616,0.01025001984089613,281.72450012061745,3.549567040040395
29,0.9081250755116343,0.965332961641252,23.415041039697826,4.723499994724989,2.7442090213298798,208.64966593217105,1.8147090449929237,12.724375003017485,0.00825000461190939,255.95320807769895,3.906964118599494
30,0.7446670206263661,0.9021670557558537,15.872166957706213,4.944249987602234,2.7922920417040586,235.37591693457216,1.8760839011520147,2.757541951723397,0.00900006853044033,265.27408591937274,3.769685970396443
31,1.002333010546863,1.0432080598548055,12.991583091206849,7.983250077813864,2.7742920210585,159.8151249345392,1.8232919974252582,13.11258296482265,0.008500064723193645,200.55416622199118,4.986184125903977
32,1.01883290335536,0.9816249366849661,11.89683296252042,6.938833044841886,2.737708971835673,205.89070802088827,1.8554170383140445,7.282707956619561,0.008750008419156075,238.61141584347934,4.190914321785696
33,0.9661669610068202,0.9641250362619758,16.90783293452114,4.95283305644989,2.7178749442100525,46.061167027801275,1.86504190787673,25.077832979150116,0.008749892003834248,99.52162473928183,10.048067468951736
34,0.7529169088229537,0.8587079355493188,16.071125050075352,4.540083929896355,2.750250045210123,183.17462503910065,1.8619999755173922,16.98787498753518,0.014874967746436596,227.01245883945376,4.405044573818802
35,0.8596250554546714,1.014457899145782,20.623624906875193,5.007083993405104,2.733292058110237,183.25849995017052,1.8309170845896006,20.20837494637817,0.008541974239051342,235.54441786836833,4.245483756523749
36,0.9735840139910579,0.9952499531209469,18.33054202143103,4.629667033441365,2.7680000057443976,117.23379197064787,1.85720797162503,8.778082905337214,0.008125090971589088,155.5742509663105,6.42779890495214
37,0.9136250009760261,0.9531669784337282,20.549082895740867,4.492916981689632,2.7660420164465904,249.10316697787493,1.8915419932454824,24.063625023700297,0.0100000761449337,304.7431679442525,3.2814517442534847
38,1.0909580159932375,1.1013749754056334,28.62887503579259,5.220208084210753,2.724208985455334,240.53187493700534,1.885041012428701,20.310249994508922,0.010624993592500687,301.503416034393,3.3167120066259157
39,0.9842499857768416,0.8564590243622661,30.688291997648776,4.364582942798734,2.7857919922098517,177.11283394601196,1.887249993160367,11.573791969567537,0.008209026418626308,230.26146087795496,4.342889149522195
40,0.8684999775141478,0.993874971754849,17.222917056642473,2.9444590909406543,2.723500016145408,162.28033404331654,1.8493339885026217,20.06712497677654,0.008541974239051342,208.9585860958323,4.7856372819319395
41,3.2377500319853425,0.9658749913796782,21.84275002218783,5.36029099021107,2.79833294916898,241.47370806895196,1.857499941252172,23.685083026066422,0.011874944902956486,301.2331649661064,3.3196875918775945
42,2.490708022378385,0.9267919231206179,7.236999925225973,4.25916607491672,2.909290953539312,200.68949996493757,1.903124968521297,17.256082966923714,0.009041978046298027,237.68070677760988,4.207325085648065
43,0.8832910098135471,1.0089590214192867,21.22641692403704,4.3424590257927775,2.733082976192236,204.86604096367955,1.8457919359207153,46.37416603509337,0.00937492586672306,283.28958281781524,3.5299568379932427
44,4.714000038802624,0.9010409703478217,34.88224989268929,5.249749985523522,2.7216250309720635,211.20037499349564,1.9024170469492674,8.508416940458119,0.008709030225872993,270.0885839294642,3.702488959182214
45,0.9861671132966876,0.8692919509485364,22.569125052541494,4.796832916326821,2.8423750773072243,243.79279208369553,2.143917023204267,13.264124980196357,0.009041978046298027,291.2736681755632,3.4331973990771347
