timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,152.0,162.33333333333334,-3.572565473533835e-10,1.812021964168519e-10,-1.183294148129958e-08,0.0,1.8561970762171691e-09,7.708956322457313e-08,1.6406619247647536e-08
1,194.0,87.0,-7.160025900814909e-10,3.5638453879416435e-10,-2.3721756366409788e-08,1.8561970762171691e-09,3.7148272956725956e-09,8.504651622412006e-08,1.6758638355263232e-08
2,182.0,215.0,-1.048503871004358e-09,5.397838977953868e-10,-3.4874860287511703e-08,3.7148272956725956e-09,5.461363920473508e-09,7.709453838169387e-08,1.6094858359904005e-08
3,52.0,166.0,-1.3809697277179527e-09,7.345854452353048e-10,-4.6353122198788585e-08,5.461363920473508e-09,7.252952085360724e-09,9.906240220322706e-08,1.6810616388590447e-08
4,0.0,0.0,-1.70012415700591e-09,8.886898020082538e-10,-5.709141202047203e-08,7.252952085360724e-09,8.932300130917013e-09,7.16682575980883e-08,1.612616502618902e-08
5,0.0,0.0,-2.012895497708108e-09,1.0397120716457437e-09,-6.76149360457218e-08,8.932300130917013e-09,1.0578081779133292e-08,7.16682575980883e-08,1.612616502618902e-08
6,133.5,110.5,-2.3160425389717177e-09,1.1849437111082734e-09,-7.785511784426779e-08,1.0578081779133292e-08,1.2179268192494035e-08,7.708358465902468e-08,1.602420197352938e-08
7,0.0,0.0,-2.6164955120345986e-09,1.330040902563763e-09,-8.796336775304164e-08,1.2179268192494035e-08,1.3760131552189157e-08,7.16682575980883e-08,1.612616502618902e-08
8,0.0,0.0,-2.910939425636223e-09,1.4722361501901429e-09,-9.786945266364003e-08,1.3760131552189157e-08,1.5309382028759906e-08,7.16682575980883e-08,1.612616502618902e-08
9,0.0,0.0,-3.199494460965815e-09,1.611587492863995e-09,-1.0757741587602644e-07,1.5309382028759906e-08,1.682765054318374e-08,7.16682575980883e-08,1.612616502618902e-08
10,0.0,0.0,-3.4822783955888145e-09,1.7481518086843703e-09,-1.1709121982416512e-07,1.682765054318374e-08,1.8315555886099537e-08,7.16682575980883e-08,1.612616502618902e-08
11,0.0,0.0,-3.759406651519356e-09,1.8819848381883378e-09,-1.2641474769334104e-07,1.8315555886099537e-08,1.9773704757103777e-08,7.16682575980883e-08,1.612616502618902e-08
12,0.0,0.0,-4.030992342331284e-09,2.013141207102226e-09,-1.3555180500513342e-07,1.9773704757103777e-08,2.1202691896889358e-08,7.16682575980883e-08,1.612616502618902e-08
13,190.0,169.0,-4.293710794078349e-09,2.1824434725861485e-09,-1.444180455012962e-07,2.1202691896889358e-08,2.2589575351341136e-08,8.116522505526001e-08,1.600796963757342e-08
14,0.0,0.0,-4.554610402039098e-09,2.3198423863859786e-09,-1.5319503685692948e-07,2.2589575351341136e-08,2.3962246025832727e-08,7.16682575980883e-08,1.612616502618902e-08
15,161.0,223.0,-4.812231721164691e-09,2.5018990445279243e-09,-1.6179045503166405e-07,2.3962246025832727e-08,2.5306620823657135e-08,7.709611784840429e-08,1.61193618706047e-08
16,0.0,0.0,-5.062760910583713e-09,2.632908846888919e-09,-1.7021999819668996e-07,2.5306620823657135e-08,2.6624951920490284e-08,7.16682575980883e-08,1.612616502618902e-08
17,161.0,251.0,-5.308279516214355e-09,2.7612984532026935e-09,-1.7848095049841536e-07,2.6624951920490284e-08,2.7916916885788712e-08,7.16682575980883e-08,1.612616502618902e-08
18,167.0,198.0,-5.536655693333436e-09,2.8976915789758927e-09,-1.8628424503752567e-07,2.7916916885788712e-08,2.9142035670691506e-08,8.60276643437379e-08,1.5765797468837523e-08
19,88.0,199.0,-5.766497884909754e-09,3.01192693310437e-09,-1.940672840525687e-07,2.9142035670691506e-08,3.0360147711145476e-08,7.278485876487122e-08,1.5919110007755097e-08
20,0.0,0.0,-5.997941751053875e-09,3.1327361776938358e-09,-2.0185129063717653e-07,3.0360147711145476e-08,3.15774090448601e-08,7.16682575980883e-08,1.612616502618902e-08
21,132.0,120.5,-6.228492483552906e-09,3.230044646095066e-09,-2.095086134776116e-07,3.15774090448601e-08,3.277638999427667e-08,8.215285080861792e-08,1.6181073902283415e-08
22,0.0,0.0,-6.450696457724164e-09,3.3464915364247177e-09,-2.1698379347371858e-07,3.277638999427667e-08,3.3945327066078594e-08,7.16682575980883e-08,1.612616502618902e-08
23,0.0,0.0,-6.668456352411997e-09,3.4606094889477763e-09,-2.243094698699034e-07,3.3945327066078594e-08,3.509088564674996e-08,7.16682575980883e-08,1.612616502618902e-08
24,0.0,0.0,-6.8818610492060724e-09,3.572445082420374e-09,-2.3148863273816452e-07,3.509088564674996e-08,3.6213533273384763e-08,7.16682575980883e-08,1.612616502618902e-08
25,0.0,0.0,-7.090997652064268e-09,3.6820439640235195e-09,-2.3852421234906045e-07,3.6213533273384763e-08,3.73137281375843e-08,7.16682575980883e-08,1.612616502618902e-08
26,199.0,207.0,-7.291014721806774e-09,3.78167317091395e-09,-2.453388836454644e-07,3.73137281375843e-08,3.838001904973287e-08,7.286003794282787e-08,1.6021193496025065e-08
27,227.5,100.0,-7.487722408950149e-09,3.866624039272906e-09,-2.519491108161168e-07,3.838001904973287e-08,3.941499608869028e-08,7.723908531003195e-08,1.5933881783539616e-08
28,194.5,91.5,-7.653147079365604e-09,3.971108173984259e-09,-2.5804648704881273e-07,3.941499608869028e-08,4.0370741151303674e-08,7.182682946740391e-08,1.5424049523787462e-08
29,0.0,0.0,-7.846857961620608e-09,4.072733793756127e-09,-2.6455090957349566e-07,4.0370741151303674e-08,4.13877883332639e-08,7.16682575980883e-08,1.612616502618902e-08
30,0.0,0.0,-8.036694626230512e-09,4.1723269011325575e-09,-2.7092524364768497e-07,4.13877883332639e-08,4.238449502314674e-08,7.16682575980883e-08,1.612616502618902e-08
31,0.0,0.0,-8.222734557548219e-09,4.26992814636146e-09,-2.7717209104039045e-07,4.238449502314674e-08,4.3361267983001994e-08,7.16682575980883e-08,1.612616502618902e-08
32,79.0,190.0,-8.395230313084163e-09,4.370891877831855e-09,-2.8306099110641036e-07,4.3361267983001994e-08,4.428279924683231e-08,7.708899264641128e-08,1.581234324544855e-08
33,165.0,168.0,-8.556842312695033e-09,4.4531162211782374e-09,-2.889787614490001e-07,4.428279924683231e-08,4.5208664001047916e-08,8.504277907073145e-08,1.6017095436016894e-08
34,195.5,135.5,-8.739892345205402e-09,4.524183675739317e-09,-2.9496837863673965e-07,4.5208664001047916e-08,4.6148110849979404e-08,7.38846025978488e-08,1.6296044609416766e-08
35,0.0,0.0,-8.91186832214361e-09,4.614747785476084e-09,-3.007343633296641e-07,4.6148110849979404e-08,4.7049610180117985e-08,7.16682575980883e-08,1.612616502618902e-08
36,0.0,0.0,-9.080404779543052e-09,4.703500613018116e-09,-3.0638502832873e-07,4.7049610180117985e-08,4.793307995744956e-08,7.16682575980883e-08,1.612616502618902e-08
37,0.0,0.0,-9.245570507794509e-09,4.790478384009307e-09,-3.119226800278146e-07,4.793307995744956e-08,4.879888073322115e-08,7.16682575980883e-08,1.612616502618902e-08
38,168.0,78.0,-9.389991091665008e-09,4.887300173746834e-09,-3.169276283803699e-07,4.879888073322115e-08,4.957755571240193e-08,7.708908549121143e-08,1.5512457293507647e-08
39,0.0,0.0,-9.548965093674024e-09,4.970601953523451e-09,-3.222544280784217e-07,4.957755571240193e-08,5.041046649390362e-08,7.16682575980883e-08,1.612616502618902e-08
40,93.0,47.0,-9.703769205825222e-09,5.10986526602849e-09,-3.276290724051836e-07,5.041046649390362e-08,5.124695308377532e-08,8.50455717242971e-08,1.6306796483477806e-08
41,0.0,0.0,-9.856467645551036e-09,5.188715743959474e-09,-3.3274184322273913e-07,5.124695308377532e-08,5.204647535085471e-08,7.16682575980883e-08,1.612616502618902e-08
42,0.0,0.0,-1.000611211648233e-08,5.265989212331837e-09,-3.377523586239436e-07,5.204647535085471e-08,5.283000758111149e-08,7.16682575980883e-08,1.612616502618902e-08
43,0.0,0.0,-1.0152763697995e-08,5.341717211336754e-09,-3.426626637171239e-07,5.283000758111149e-08,5.359786954189584e-08,7.16682575980883e-08,1.612616502618902e-08
