timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-3.467738238423162e-10,1.8104778325155307e-10,-1.1665352265659215e-08,0.0,1.824467303128255e-09,7.16682575980883e-08,1.612616502618902e-08
1,0.0,0.0,-6.866121712077861e-10,3.5847461083807506e-10,-2.3097397486005246e-08,1.824467303128255e-09,3.6124452601939443e-09,7.16682575980883e-08,1.612616502618902e-08
2,0.0,0.0,-1.0196537516259464e-09,5.323529018728666e-10,-3.4300801801944354e-08,3.6124452601939443e-09,5.364663658118319e-09,7.16682575980883e-08,1.612616502618902e-08
3,102.0,120.0,-1.3460345004357438e-09,7.027536270869623e-10,-4.5280138031564686e-08,5.364663658118319e-09,7.081837688084209e-09,7.16682575980883e-08,1.612616502618902e-08
4,0.0,0.0,-1.6658876342693452e-09,8.697463377967761e-10,-5.603988753659261e-08,7.081837688084209e-09,8.76466823745078e-09,7.16682575980883e-08,1.612616502618902e-08
5,0.0,0.0,-1.979343705426275e-09,1.0333991942923937e-09,-6.658444205151997e-08,8.76466823745078e-09,1.0413842175830018e-08,7.16682575980883e-08,1.612616502618902e-08
6,0.0,0.0,-2.2865306551600653e-09,1.193778993658099e-09,-7.691810547614878e-08,1.0413842175830018e-08,1.2030032635441675e-08,7.16682575980883e-08,1.612616502618902e-08
7,134.0,142.0,-2.5875738658991802e-09,1.35095119703649e-09,-8.704509563228503e-08,1.2030032635441675e-08,1.3613899285861096e-08,7.16682575980883e-08,1.612616502618902e-08
8,56.0,224.0,-2.882596212423513e-09,1.5049799563473132e-09,-9.696954598529853e-08,1.3613899285861096e-08,1.5166088603272128e-08,7.16682575980883e-08,1.612616502618902e-08
9,0.0,0.0,-3.171718112017359e-09,1.65592814047192e-09,-1.0669550733125177e-07,1.5166088603272128e-08,1.668723413433494e-08,7.16682575980883e-08,1.612616502618902e-08
10,0.0,0.0,-3.4550575736193275e-09,1.8038573609140346e-09,-1.1622694945028596e-07,1.668723413433494e-08,1.8177956754776496e-08,7.16682575980883e-08,1.612616502618902e-08
