timestep,power_in_focal,power_send
0,4072.980938020067,6181.083450598342
1,4146.497930890534,6181.083450598342
2,4206.894587887783,6181.083450598342
3,4253.257480548952,6181.083450598342
4,4285.290711454105,6181.083450598342
5,4303.178245436745,6181.083450598342
6,4307.5716273758835,6181.083450598342
7,4299.492165936253,6181.083450598342
8,4280.262289856636,6181.083450598342
9,4251.393271546495,6181.083450598342
10,4214.49093717686,6181.083450598342
11,4171.189563517235,6181.083450598342
12,4123.14445212958,6181.083450598342
13,4071.911302828437,6181.083450598342
14,4017.714104385902,6181.083450598342
15,3964.3695620248063,6181.083450598342
16,3913.0890032174893,6181.083450598342
17,3862.1213668735118,6181.083450598342
18,3813.652916899385,6181.083450598342
19,3768.318692812252,6181.083450598342
20,3726.6075700003053,6181.083450598342
21,3688.8413761448487,6181.083450598342
22,3655.208960553803,6181.083450598342
23,3625.9402552438996,6181.083450598342
24,3600.5947528629436,6181.083450598342
25,3579.264097464922,6181.083450598342
26,3561.733961822868,6181.083450598342
27,3547.9115066450863,6181.083450598342
28,3537.1374498732907,6181.083450598342
29,3529.290581655202,6181.083450598342
30,3524.0508935565367,6181.083450598342
31,3521.103393027482,6181.083450598342
32,3520.1126354828257,6181.083450598342
33,3520.778286187597,6181.083450598342
34,3522.7843119684103,6181.083450598342
35,3525.8428299444095,6181.083450598342
36,3529.6851704223614,6181.083450598342
37,3534.1080868542695,6181.083450598342
38,3538.9016147303546,6181.083450598342
39,3543.894415336017,6181.083450598342
40,3548.915692552442,6181.083450598342
41,3553.8663674935524,6181.083450598342
42,3558.6211577958125,6181.083450598342
43,3563.0691367614063,6181.083450598342
44,3567.1355382070365,6181.083450598342
45,3570.785296367199,6181.083450598342
46,3573.9860761380664,6181.083450598342
47,3576.6524913052926,6181.083450598342
48,3578.7897528234826,6181.083450598342
49,3580.4139238863177,6181.083450598342
50,3581.3410321165566,6181.083450598342
51,3582.036761970634,6181.083450598342
52,3582.1805214956676,6181.083450598342
53,3581.933282390326,6181.083450598342
54,3581.2628768218237,6181.083450598342
55,3580.193914789081,6181.083450598342
56,3578.773416462902,6181.083450598342
57,3577.0421357856176,6181.083450598342
58,3575.0694912920158,6181.083450598342
59,3573.214046167159,6181.083450598342
60,3570.8533755560593,6181.083450598342
61,3568.324264902326,6181.083450598342
62,3565.6737313760254,6181.083450598342
63,3562.9168100131023,6181.083450598342
64,3560.073086925157,6181.083450598342
65,3557.1451596055376,6181.083450598342
66,3554.1860702664558,6181.083450598342
67,3551.218103873606,6181.083450598342
68,3548.27091875887,6181.083450598342
69,3545.3476295511937,6181.083450598342
70,3542.3665446537584,6181.083450598342
71,3539.567270048241,6181.083450598342
72,3536.8019135856784,6181.083450598342
73,3534.5859131934494,6181.083450598342
74,3532.0097542709236,6181.083450598342
75,3529.5247504173262,6181.083450598342
76,3527.133377728569,6181.083450598342
77,3524.8384970991638,6181.083450598342
78,3522.6294738171787,6181.083450598342
79,3520.5168441538294,6181.083450598342
80,3518.497022976685,6181.083450598342
81,3516.5741909725202,6181.083450598342
82,3514.735627119402,6181.083450598342
83,3513.014451866379,6181.083450598342
84,3511.662355701246,6181.083450598342
85,3510.6134144234334,6181.083450598342
86,3509.1603906822393,6181.083450598342
87,3507.830551168992,6181.083450598342
88,3506.5469813104924,6181.083450598342
89,3505.3333139880096,6181.083450598342
90,3504.1682006361616,6181.083450598342
91,3503.066059209642,6181.083450598342
92,3502.022503584145,6181.083450598342
93,3501.055144051873,6181.083450598342
94,3500.061156196475,6181.083450598342
95,3499.228726834362,6181.083450598342
96,3498.451960587527,6181.083450598342
97,3497.721586439642,6181.083450598342
98,3496.9456922269046,6181.083450598342
