timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,127.5,174.5,-3.3217286126798477e-10,1.8684043699554003e-10,-1.138413000266765e-08,0.0,1.7807048214081842e-09,7.686491493435806e-08,1.573935568136634e-08
1,240.0,120.0,-6.80795648514494e-10,3.5438868663931733e-10,-2.2909441728029618e-08,1.7807048214081842e-09,3.5829277527337528e-09,7.210489629839707e-08,1.6245864717709788e-08
2,0.0,0.0,-1.0139535593865202e-09,5.28348696158084e-10,-3.411660515912824e-08,3.5829277527337528e-09,5.3356994134460466e-09,7.16682575980883e-08,1.612616502618902e-08
3,0.0,0.0,-1.3404483120411062e-09,6.988295054864754e-10,-4.509962532160489e-08,5.3356994134460466e-09,7.053434635219662e-09,7.16682575980883e-08,1.612616502618902e-08
4,184.0,192.0,-1.6657388193816628e-09,8.765445508246457e-10,-5.595582177507652e-08,7.053434635219662e-09,8.749566413600584e-09,7.278462550782148e-08,1.6239278298083378e-08
5,0.0,0.0,-1.9791978668363458e-09,1.0400614430597058e-09,-6.65020576052342e-08,8.749566413600584e-09,1.0399037427011943e-08,7.16682575980883e-08,1.612616502618902e-08
6,0.0,0.0,-2.2863877333419346e-09,1.2003079974500647e-09,-7.683736871878873e-08,1.0399037427011943e-08,1.201552051180288e-08,7.16682575980883e-08,1.612616502618902e-08
7,0.0,0.0,-2.587433802517412e-09,1.3573496207526165e-09,-8.696597361007217e-08,1.201552051180288e-08,1.3599674856570071e-08,7.16682575980883e-08,1.612616502618902e-08
8,0.0,0.0,-2.88245895030938e-09,1.5112504115891172e-09,-9.689200640352994e-08,1.3599674856570071e-08,1.515214672194368e-08,7.16682575980883e-08,1.612616502618902e-08
9,0.0,0.0,-3.1715835951455084e-09,1.6620731866088879e-09,-1.0661951854111855e-07,1.515214672194368e-08,1.6673569570459176e-08,7.16682575980883e-08,1.612616502618902e-08
10,0.0,0.0,-3.4549257470849147e-09,1.8098795061282631e-09,-1.1615248043595539e-07,1.6673569570459176e-08,1.8164564264326105e-08,7.16682575980883e-08,1.612616502618902e-08
11,0.0,0.0,-3.732601055985532e-09,1.9547296992572508e-09,-1.2549478309289549e-07,1.8164564264326105e-08,1.9625739288481653e-08,7.16682575980883e-08,1.612616502618902e-08
12,120.0,32.0,-4.0048292450743705e-09,2.09979787800391e-09,-1.347204472421777e-07,1.9625739288481653e-08,2.1071132203199905e-08,7.218526366836043e-08,1.624544992299876e-08
13,0.0,0.0,-4.271506484015198e-09,2.2388497036953846e-09,-1.4369139056299334e-07,2.1071132203199905e-08,2.2474175309697728e-08,7.16682575980883e-08,1.612616502618902e-08
14,0.0,0.0,-4.5328501781772104e-09,2.3751204928730297e-09,-1.5248291501739267e-07,2.2474175309697728e-08,2.38491577892336e-08,7.16682575980883e-08,1.612616502618902e-08
15,0.0,0.0,-4.788966998455982e-09,2.5086658662671223e-09,-1.6109860898270403e-07,2.38491577892336e-08,2.5196640808054253e-08,7.16682575980883e-08,1.612616502618902e-08
16,0.0,0.0,-5.039961482329178e-09,2.639540332193333e-09,-1.6954198906870915e-07,2.5196640808054253e-08,2.6517174320237572e-08,7.16682575980883e-08,1.612616502618902e-08
17,0.0,0.0,-5.285936076524912e-09,2.767797308801019e-09,-1.7781650155299417e-07,2.6517174320237572e-08,2.7811297288793126e-08,7.16682575980883e-08,1.612616502618902e-08
18,89.0,103.0,-5.519274828039507e-09,2.9004434861416446e-09,-1.8557183762241962e-07,2.7811297288793126e-08,2.9018098238865022e-08,7.693993066842726e-08,1.5585313057580626e-08
