timestep,power_in_focal,power_send
0,2665.1792335267605,6181.083450598342
1,2731.7529236130104,6181.083450598342
2,2783.267085094552,6181.083450598342
3,2818.934553567434,6181.083450598342
4,2839.0948225802313,6181.083450598342
5,2844.389267340039,6181.083450598342
6,2836.370069674642,6181.083450598342
7,2816.268641532455,6181.083450598342
8,2785.679995732784,6181.083450598342
9,2746.5191487273414,6181.083450598342
10,2700.640800322779,6181.083450598342
11,2649.818892387885,6181.083450598342
12,2595.7825074664615,6181.083450598342
13,2540.165478943289,6181.083450598342
14,2485.1725861737923,6181.083450598342
15,2430.6408716937913,6181.083450598342
16,2378.344082901719,6181.083450598342
17,2329.2836342971164,6181.083450598342
18,2284.2111027341452,6181.083450598342
19,2243.610143305849,6181.083450598342
20,2206.5099755896326,6181.083450598342
21,2175.807389629351,6181.083450598342
22,2149.8554842398526,6181.083450598342
23,2128.2806462001486,6181.083450598342
24,2112.410000913854,6181.083450598342
25,2100.9605831850886,6181.083450598342
26,2093.4548528469154,6181.083450598342
27,2089.5680092276243,6181.083450598342
28,2088.818573006505,6181.083450598342
29,2090.8322492188436,6181.083450598342
30,2095.25139265912,6181.083450598342
31,2101.677982902911,6181.083450598342
32,2109.725246180267,6181.083450598342
33,2119.031156806008,6181.083450598342
34,2129.349666657031,6181.083450598342
35,2140.357445331694,6181.083450598342
36,2151.694037045234,6181.083450598342
37,2163.1426127959203,6181.083450598342
38,2175.1110069943334,6181.083450598342
39,2186.1903339072014,6181.083450598342
40,2196.76511934126,6181.083450598342
41,2206.6964999766396,6181.083450598342
42,2215.576562778425,6181.083450598342
43,2224.143801845149,6181.083450598342
44,2231.8844882619733,6181.083450598342
45,2238.8292304933675,6181.083450598342
46,2245.069773137888,6181.083450598342
47,2250.661769768937,6181.083450598342
48,2255.580077885571,6181.083450598342
49,2259.7805838944755,6181.083450598342
50,2263.2303360012884,6181.083450598342
51,2266.062184016521,6181.083450598342
52,2268.2780881685303,6181.083450598342
53,2269.8841600881815,6181.083450598342
54,2270.96600764279,6181.083450598342
55,2271.739593559859,6181.083450598342
56,2271.9145411673658,6181.083450598342
57,2271.506004339993,6181.083450598342
58,2270.5284367172876,6181.083450598342
59,2269.1209946612107,6181.083450598342
60,2267.171462523256,6181.083450598342
61,2264.8465406667583,6181.083450598342
62,2262.209261563874,6181.083450598342
63,2259.3957277623176,6181.083450598342
64,2256.45980451991,6181.083450598342
65,2253.0130661169783,6181.083450598342
66,2249.671891775488,6181.083450598342
67,2246.4522580108633,6181.083450598342
68,2244.117364181606,6181.083450598342
69,2240.7214145867115,6181.083450598342
70,2237.2003661189697,6181.083450598342
71,2234.0359218817543,6181.083450598342
72,2230.484246302752,6181.083450598342
73,2226.9474697346877,6181.083450598342
74,2223.44665452603,6181.083450598342
