timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,127.80756969757687,127.63031064324962,-3.171625603144026e-10,2.741023053624556e-09,-9.642591385353682e-09,0.0,1.612884810527669e-09,1.7648631598126595e-07,1.0080530065797931e-08
1,127.69562242625673,127.6590217789611,-6.436989181629763e-10,5.191036233327759e-09,-1.898850993170052e-08,1.612884810527669e-09,3.169262401910946e-09,1.7161235123304176e-07,9.938243634517897e-09
2,127.87205423436995,127.56848728946007,-9.412864320719108e-10,7.622836397811577e-09,-2.7836000925010554e-08,3.169262401910946e-09,4.657124051503987e-09,1.7223089875148313e-07,9.704508821231525e-09
3,127.78246882555932,127.71732176031205,-1.261895860498386e-09,1.0019861861865151e-08,-3.665302772508884e-08,4.657124051503987e-09,6.122824547591179e-09,1.699485923914949e-07,9.77723574526441e-09
4,127.85469596682574,127.56982979476382,-1.5715897001097103e-09,1.2372652124932333e-08,-4.5624882227991447e-08,6.122824547591179e-09,7.566466632040227e-09,1.6883274815112063e-07,9.822486322906121e-09
5,127.57790965073387,127.63063139536678,-1.8980336894342064e-09,1.4776931537604941e-08,-5.4536354766919016e-08,7.566466632040227e-09,9.011077016602925e-09,1.7048154613536764e-07,1.0008057302246705e-08
6,127.8709676591244,127.5041176984017,-2.1913003687885728e-09,1.7192040452050872e-08,-6.379245475090087e-08,9.011077016602925e-09,1.0443338168894237e-08,1.7011801893928106e-07,1.0137282048425627e-08
7,127.734292767585,127.461994765324,-2.4711159312185445e-09,1.9554401586280127e-08,-7.268451717531861e-08,1.0443338168894237e-08,1.185285799010157e-08,1.6892926990690522e-07,1.0161702590875399e-08
8,127.74272593567763,127.4896430077446,-2.7359086978030086e-09,2.1503104435690763e-08,-8.122239873266742e-08,1.185285799010157e-08,1.3186413468308571e-08,1.6728270594116702e-07,9.8909028321133e-09
9,127.99728188401338,127.79832861509426,-2.9617058190475413e-09,2.34128297535659e-08,-8.85729316161038e-08,1.3186413468308571e-08,1.4397924830529486e-08,1.63941428243244e-07,9.308273623182647e-09
10,127.85042662641695,127.68107236734024,-3.158340485775983e-09,2.514542673388212e-08,-9.561513620402185e-08,1.4397924830529486e-08,1.5586780551268307e-08,1.6323906435021624e-07,9.34607733070158e-09
11,127.69107436576705,127.71910051906926,-3.3328049308773662e-09,2.6758179690419038e-08,-1.0231579400023812e-07,1.5586780551268307e-08,1.671023270820187e-08,1.6098549886256307e-07,9.10067765071174e-09
12,127.70445207941741,127.69046004991834,-3.4841097105397507e-09,2.8457522452672104e-08,-1.0895219787613034e-07,1.671023270820187e-08,1.781769946178942e-08,1.589387754994206e-07,9.119335249636284e-09
13,127.7361556075822,127.50307795781734,-3.6445224772696203e-09,3.0220461849048945e-08,-1.1506183591669591e-07,1.781769946178942e-08,1.8850445972480518e-08,1.571257868945382e-07,8.778490183789222e-09
14,127.79539760411308,127.66290469938811,-3.803054211596825e-09,3.175978660454128e-08,-1.2116831463440557e-07,1.8850445972480518e-08,1.9882659111040326e-08,1.5841380585292415e-07,8.921035171899846e-09
15,127.58798486039,127.66141299603022,-3.933839850258999e-09,3.3397062453051895e-08,-1.2650830752729562e-07,1.9882659111040326e-08,2.0824979115950214e-08,1.5941833325343006e-07,8.491543827106849e-09
16,127.74941484447181,127.59910943434966,-4.0502061753953136e-09,3.487166630218359e-08,-1.3204552872870295e-07,2.0824979115950214e-08,2.1775587976820153e-08,1.5966270642509355e-07,8.71017792182514e-09
17,127.53097388207867,127.44880298197748,-4.1787853046662085e-09,3.6215582785025e-08,-1.3679987420325376e-07,2.1775587976820153e-08,2.262531984267795e-08,1.5868853232334966e-07,8.200908336232346e-09
18,127.71715955719255,127.54224446618753,-4.288176779209064e-09,3.741106398580321e-08,-1.4137473995668116e-07,2.262531984267795e-08,2.3413382979524126e-08,1.5666941269076344e-07,7.940528003426849e-09
19,127.5096179027529,127.66902449920664,-4.393364142324995e-09,3.856935421469606e-08,-1.457074141776997e-07,2.3413382979524126e-08,2.418851113378291e-08,1.5575808761286096e-07,7.96780450822675e-09
20,127.52917487988174,127.5195397519609,-4.480399550363859e-09,3.9666742092353184e-08,-1.4977536846337262e-07,2.418851113378291e-08,2.4945495548287032e-08,1.5633821800371715e-07,7.960231892926637e-09
21,127.67289798788987,127.60697500712286,-4.528776478729225e-09,4.063606606130914e-08,-1.5346042596216008e-07,2.4945495548287032e-08,2.56415706902895e-08,1.5322956879836995e-07,7.688110656721668e-09
22,127.71514219001652,127.47358484265469,-4.614464725257296e-09,4.171028528437646e-08,-1.5717841686388896e-07,2.56415706902895e-08,2.6343923276560432e-08,1.5264314863600692e-07,7.762192777392633e-09
23,127.75723129620262,127.67790465088214,-4.716782898818531e-09,4.275076474715072e-08,-1.6085385112077346e-07,2.6343923276560432e-08,2.7048285956951758e-08,1.518287715638291e-07,7.849716233583835e-09
24,127.62487299485822,127.6100711228794,-4.8349747800099176e-09,4.3978869085638195e-08,-1.6461247209808335e-07,2.7048285956951758e-08,2.7772836646800765e-08,1.551687390227092e-07,8.061813318258493e-09
25,127.55093464305806,127.59085059325496,-4.944618426918804e-09,4.5218570258283094e-08,-1.6845899110262578e-07,2.7772836646800765e-08,2.8456592832218116e-08,1.5369144817294304e-07,7.911005231479006e-09
26,127.82762311263144,127.56782236651756,-5.079996863124507e-09,4.6416432765388814e-08,-1.7227130863658976e-07,2.8456592832218116e-08,2.9121304768145646e-08,1.5478180050174098e-07,7.91409210617256e-09
27,127.82681504055655,127.63907743454772,-5.196126733070213e-09,4.749436115004546e-08,-1.756299168679616e-07,2.9121304768145646e-08,2.9765051139671195e-08,1.5385995145269105e-07,7.874964537871132e-09
28,127.64380837014015,127.50439500368282,-5.307889970426711e-09,4.865501614849929e-08,-1.785868160767976e-07,2.9765051139671195e-08,3.032447108938398e-08,1.5263619504000066e-07,7.4190245367178365e-09
29,127.55152589506521,127.61263096325332,-5.418799333915018e-09,4.961299366793164e-08,-1.81452247416107e-07,3.032447108938398e-08,3.087712380339109e-08,1.5223125185986647e-07,7.502598738264729e-09
30,127.75342592592592,127.67568672839506,-5.510103035990023e-09,5.0598529416147625e-08,-1.8336436690409388e-07,3.087712380339109e-08,3.13183827303732e-08,1.4884092259113433e-07,6.892855211075497e-09
31,127.71279492297457,127.66701468857157,-5.598549902837094e-09,5.151935486199791e-08,-1.855574590149124e-07,3.13183827303732e-08,3.180224656557432e-08,1.4837130347801355e-07,7.212865797870142e-09
32,127.63901395883119,127.46555163536785,-5.7176967910053104e-09,5.2204456925648155e-08,-1.8803866202023548e-07,3.180224656557432e-08,3.228263342495498e-08,1.470547861757172e-07,7.27232962473448e-09
33,127.78985331601736,127.53867645070179,-5.837520564938888e-09,5.2665656359838654e-08,-1.905190581434312e-07,3.228263342495498e-08,3.2771827333080796e-08,1.4849151340185936e-07,7.3955968417108225e-09
34,127.70959020548612,127.31281971192004,-5.9742208253574495e-09,5.316205588783007e-08,-1.9296133662631475e-07,3.2771827333080796e-08,3.32673012315764e-08,1.4835251369094085e-07,7.484895711782464e-09
35,127.65259139257665,127.60529241259971,-6.110423753854367e-09,5.35433863948697e-08,-1.9545854904867642e-07,3.32673012315764e-08,3.374680267307153e-08,1.4909854736086383e-07,7.54118450094234e-09
36,127.74897399947392,127.64347279789769,-6.238471430776398e-09,5.364241049186142e-08,-1.980202090787212e-07,3.374680267307153e-08,3.4179355922904264e-08,1.5066378744557633e-07,7.3419497770087525e-09
37,127.8101882335459,127.50874298319553,-6.417206216906585e-09,5.361574020305633e-08,-2.0090291919413138e-07,3.4179355922904264e-08,3.46546338541918e-08,1.517718175264205e-07,7.794586177294604e-09
38,127.48296956015932,127.62697905190413,-6.5919563495205245e-09,5.3567766083988225e-08,-2.035661267183453e-07,3.46546338541918e-08,3.511999298548022e-08,1.4983277453251849e-07,7.761535140356667e-09
39,127.72264411769986,127.5181722821083,-6.726776967588026e-09,5.3649457489689245e-08,-2.060302573398964e-07,3.511999298548022e-08,3.554499797786452e-08,1.4912186704130127e-07,7.490934376680493e-09
40,127.90128419133836,127.63744124363792,-6.879105789689182e-09,5.348176885268271e-08,-2.0843214767847466e-07,3.554499797786452e-08,3.594413437420139e-08,1.464148542480428e-07,7.475616698663882e-09
41,127.64944398544664,127.57296953337884,-7.015301997198467e-09,5.355924490968088e-08,-2.110382593480712e-07,3.594413437420139e-08,3.637730685219835e-08,1.4652763645583192e-07,7.610848391895801e-09
42,127.98325710510277,127.7093911814266,-7.157791239454634e-09,5.40436401402293e-08,-2.1342269315804358e-07,3.637730685219835e-08,3.680903748256433e-08,1.4566502344255897e-07,7.657998512687851e-09
43,127.88318695074399,127.54297787682272,-7.320535176789554e-09,5.450234508584476e-08,-2.1590646427485543e-07,3.680903748256433e-08,3.723002779578844e-08,1.47592048224801e-07,7.738674797302408e-09
44,127.75551820584538,127.49559672577044,-7.478044480932051e-09,5.512258364928367e-08,-2.182891240769945e-07,3.723002779578844e-08,3.7648780488956966e-08,1.4847116003240555e-07,7.756381069052992e-09
