timestep,power_in_focal,power_send
0,120353325.81921643,195000000.0
1,85782310.30533195,146250000.0
2,88193505.64859596,146250000.0
3,39951501.08430788,73125000.0
4,29288121.42263831,54843750.0
5,24966931.741413586,54843749.99999999
6,11781750.34259956,27421874.999999996
7,7449662.135044182,20566406.249999996
8,5819717.568255183,20566406.249999996
9,2511288.546050921,10283203.124999998
10,1418403.2280126084,7712402.34375
11,1067361.8457805272,7712402.343749996
12,251216.21245409193,3856201.171874998
13,151575.5290010786,2892150.8789062505
14,146870.56063978368,2892150.87890625
15,52985.69896189608,1446075.439453125
16,30854.18655301349,1084556.5795898438
17,22352.266423402973,1084556.5795898438
18,9972.925531997182,542278.2897949219
19,7130.242565690714,406708.7173461914
20,5471.9743509346845,406708.71734619123
21,2441.32477899325,203354.35867309562
22,1619.4244502059032,152515.76900482172
23,1341.9253037109656,152515.76900482172
24,419.3115058307263,76257.88450241086
25,314.47240421989585,57193.413376808145
26,374.0104746417579,57193.41337680814
27,176.69989018394233,28596.70668840407
28,114.66175914283163,21447.530016303062
29,77.81187410183509,21447.530016303055
30,32.850439781794876,10723.765008151528
31,21.99329303836334,8042.823756113646
32,19.790908926742695,8042.823756113645
33,10.993405938091435,4021.4118780568224
34,6.943216842631704,3016.058908542617
35,6.580476725673188,3016.0589085426172
36,3.039058749084771,1508.0294542713086
37,2.176458679043434,1131.0220907034814
38,2.596426600751688,1131.0220907034816
39,1.4563610016209974,565.5110453517408
40,1.1737355454356129,424.13328401380556
41,1.2902154175268743,424.13328401380534
42,0.6285586274171511,212.06664200690267
43,0.540538589113265,159.04998150517702
44,0.5952482778229804,159.04998150517704
45,0.30201809395090407,79.52499075258852
46,0.23111589606446256,59.643743064441395
47,0.24089868608365977,59.64374306444138
48,0.12101912056422562,29.82187153222069
49,0.09456421056106601,22.36640364916552
