timestep,power_in_focal,power_send
0,3537.5119576550255,6181.083450598342
1,3721.349060483437,6181.083450598342
2,3713.2458825607073,6181.083450598342
3,3538.9783078961536,6181.083450598342
4,3310.6255977331903,6181.083450598342
5,3051.1364907510533,6181.083450598342
6,2898.33445834324,6181.083450598342
7,2838.5455184344282,6181.083450598342
8,2839.8079407873956,6181.083450598342
9,2846.240814692931,6181.083450598342
10,2828.4304195937143,6181.083450598342
11,2778.038593412067,6181.083450598342
12,2709.880056444491,6181.083450598342
13,2646.1700178084166,6181.083450598342
14,2598.350534403052,6181.083450598342
15,2574.9584605716113,6181.083450598342
16,2554.3448866817116,6181.083450598342
17,2527.913120353844,6181.083450598342
18,2488.383364110454,6181.083450598342
19,2438.126557847966,6181.083450598342
20,2386.364279497274,6181.083450598342
21,2340.264547130234,6181.083450598342
22,2302.951820020131,6181.083450598342
23,2271.9722248058215,6181.083450598342
24,2242.1533800260613,6181.083450598342
25,2208.399448885014,6181.083450598342
26,2168.5352423729296,6181.083450598342
27,2123.8959097732395,6181.083450598342
28,2078.0180434781805,6181.083450598342
29,2034.7913321350477,6181.083450598342
30,1996.2535244381866,6181.083450598342
31,1961.947071475377,6181.083450598342
32,1929.5120494109935,6181.083450598342
33,1896.1678209847582,6181.083450598342
34,1860.0086722289277,6181.083450598342
35,1817.6397169247139,6181.083450598342
36,1776.4960897405922,6181.083450598342
37,1735.6505160199267,6181.083450598342
38,1696.9825216556733,6181.083450598342
39,1661.3313190131257,6181.083450598342
40,1625.916062763798,6181.083450598342
41,1594.2153664505804,6181.083450598342
42,1562.1383401657845,6181.083450598342
43,1531.1802927241374,6181.083450598342
44,1491.839046558162,6181.083450598342
45,1454.8516977759234,6181.083450598342
46,1415.4983165190492,6181.083450598342
47,1379.5516172051102,6181.083450598342
48,1345.5948160523467,6181.083450598342
49,1313.9732418558228,6181.083450598342
50,1284.4087614979067,6181.083450598342
51,1256.1161281746547,6181.083450598342
52,1228.1183782081744,6181.083450598342
53,1199.5608950151463,6181.083450598342
54,1170.1702487841108,6181.083450598342
55,1139.9051741734975,6181.083450598342
56,1109.2828545253778,6181.083450598342
57,1078.9992404220654,6181.083450598342
58,1049.7906021609167,6181.083450598342
59,1022.5053023589925,6181.083450598342
60,999.9341856812187,6181.083450598342
61,975.422404439161,6181.083450598342
62,951.9596954889194,6181.083450598342
63,926.0049454788239,6181.083450598342
64,902.6607478158162,6181.083450598342
65,878.5274039763854,6181.083450598342
66,853.6195848492775,6181.083450598342
67,829.9915929597983,6181.083450598342
68,805.7492652153851,6181.083450598342
69,781.9588279632335,6181.083450598342
70,759.0357954773439,6181.083450598342
71,737.2736155294945,6181.083450598342
72,716.8285199821162,6181.083450598342
73,696.6565716762404,6181.083450598342
74,678.5512534349032,6181.083450598342
75,661.2515564449657,6181.083450598342
76,644.442053842135,6181.083450598342
77,627.8434787443259,6181.083450598342
78,611.3558639931716,6181.083450598342
79,594.9857446559151,6181.083450598342
80,580.7359804859365,6181.083450598342
81,564.0507572551712,6181.083450598342
82,547.6338444273415,6181.083450598342
83,531.801487217371,6181.083450598342
84,516.7558453947909,6181.083450598342
85,502.6508992988499,6181.083450598342
86,488.2208535225865,6181.083450598342
87,476.44765406028904,6181.083450598342
88,465.24655869276927,6181.083450598342
89,454.99781127576347,6181.083450598342
90,444.92708809620115,6181.083450598342
91,435.227540890014,6181.083450598342
92,425.7664154401857,6181.083450598342
93,416.4526324634495,6181.083450598342
94,407.2052570742529,6181.083450598342
95,398.01485731344667,6181.083450598342
96,388.8991477379848,6181.083450598342
97,378.8707032607128,6181.083450598342
98,370.0375188468631,6181.083450598342
99,361.43340562258584,6181.083450598342
100,353.1325107977696,6181.083450598342
101,345.2393253035333,6181.083450598342
102,337.8272168896325,6181.083450598342
103,330.91796882743813,6181.083450598342
104,324.54386109203676,6181.083450598342
105,318.66127295645674,6181.083450598342
106,313.3116063297266,6181.083450598342
107,308.1734717068257,6181.083450598342
108,304.6577187493532,6181.083450598342
109,299.8581475052056,6181.083450598342
110,295.66499667137725,6181.083450598342
111,290.497672512812,6181.083450598342
112,285.84865122039434,6181.083450598342
113,281.2260270619278,6181.083450598342
114,277.3743554874456,6181.083450598342
115,272.04299145599833,6181.083450598342
116,267.4673173023574,6181.083450598342
117,262.92409551248744,6181.083450598342
118,258.41149319218215,6181.083450598342
119,253.9820423653549,6181.083450598342
120,249.6909875233739,6181.083450598342
121,245.5716262610418,6181.083450598342
