timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,31.0,111.0,-2.0740693258162852e-09,5.641963854918456e-09,-5.281205499058584e-08,0.0,1.0502888360440966e-08,7.282927804480154e-08,4.37620348351707e-09
1,0.0,0.0,-4.1422086394509105e-09,1.1168478776268934e-08,-1.0468616349897152e-07,1.0502888360440966e-08,2.0875471653928286e-08,7.16682575980883e-08,4.366742298244329e-09
2,125.0,83.0,-6.189666559949189e-09,1.6639728548405905e-08,-1.5604153092227333e-07,2.0875471653928286e-08,3.114604939402378e-08,7.16682575980883e-08,4.366742298244329e-09
3,190.0,139.0,-8.68813460045463e-09,2.3297976915381445e-08,-2.050904007600691e-07,3.114604939402378e-08,4.103795925452106e-08,1.0207726668262717e-07,4.322959882200878e-09
4,81.5,104.0,-1.0882772328995264e-08,2.9281387037359517e-08,-2.5657968534473183e-07,4.103795925452106e-08,5.1472074245870705e-08,8.87516604948185e-08,4.561497827726647e-09
5,0.0,0.0,-1.2862824612598099e-08,3.4571507726885584e-08,-3.0641611754957606e-07,5.1472074245870705e-08,6.142807737209171e-08,7.16682575980883e-08,4.366742298244329e-09
6,0.0,0.0,-1.4823076373364904e-08,3.980872720951639e-08,-3.557541854323718e-07,6.142807737209171e-08,7.128728616867129e-08,7.16682575980883e-08,4.366742298244329e-09
7,93.0,97.0,-1.68618359970442e-08,4.512440606370728e-08,-4.0092713690506457e-07,7.128728616867129e-08,8.039812184985028e-08,8.858162758822195e-08,4.172388074107492e-09
8,0.0,0.0,-1.8782097643966543e-08,5.025609656296987e-08,-4.4932009459430545e-07,8.039812184985028e-08,9.006674840026675e-08,7.16682575980883e-08,4.366742298244329e-09
9,159.0,109.0,-2.0683156674419664e-08,5.533647015723983e-08,-4.972291227066539e-07,9.006674840026675e-08,9.964027337495313e-08,7.16682575980883e-08,4.366742298244329e-09
10,245.0,232.0,-2.2565205114568253e-08,6.03660400155671e-08,-5.446590605378788e-07,9.964027337495313e-08,1.0911920744574288e-07,7.16682575980883e-08,4.366742298244329e-09
11,0.0,0.0,-2.442843307031536e-08,6.534531417531109e-08,-5.916146989907915e-07,1.0911920744574288e-07,1.1850420460280635e-07,7.16682575980883e-08,4.366742298244329e-09
12,0.0,0.0,-2.6273028746504995e-08,7.027479559345764e-08,-6.38100781059175e-07,1.1850420460280635e-07,1.2779600318333763e-07,7.16682575980883e-08,4.366742298244329e-09
13,120.0,172.0,-2.8173417518332585e-08,7.47013583556986e-08,-6.942186538669367e-07,1.2779600318333763e-07,1.3889014481314844e-07,8.124315559424412e-08,5.194855824295755e-09
14,0.0,0.0,-2.998056335004205e-08,7.953727933204127e-08,-7.396786963865588e-07,1.3889014481314844e-07,1.4797817565105512e-07,7.16682575980883e-08,4.366742298244329e-09
15,118.0,32.0,-3.1740620809281924e-08,8.500755479579105e-08,-7.844269397284226e-07,1.4797817565105512e-07,1.5700063998570487e-07,7.875556961386677e-08,4.389557730044114e-09
16,0.0,0.0,-3.351209460808189e-08,8.97404138077328e-08,-8.289848993894298e-07,1.5700063998570487e-07,1.659079492546442e-07,7.16682575980883e-08,4.366742298244329e-09
17,0.0,0.0,-3.526585366889386e-08,9.442594422955514e-08,-8.73097279453827e-07,1.659079492546442e-07,1.7472652745528323e-07,7.16682575980883e-08,4.366742298244329e-09
18,223.0,193.0,-3.700909644740312e-08,1.0013352574302917e-07,-9.17116792471817e-07,1.7472652745528323e-07,1.8354173113511588e-07,7.766882025387715e-08,4.409617538436664e-09
19,0.0,0.0,-3.872788548982188e-08,1.0471512504549855e-07,-9.603478536053903e-07,1.8354173113511588e-07,1.9218416922887108e-07,7.16682575980883e-08,4.366742298244329e-09
20,0.0,0.0,-4.0429486641816445e-08,1.0925090835494321e-07,-1.003146604127628e-06,1.9218416922887108e-07,2.007404245820521e-07,7.16682575980883e-08,4.366742298244329e-09
21,0.0,0.0,-4.211407178229108e-08,1.1374133383129344e-07,-1.0455173671446434e-06,2.007404245820521e-07,2.0921132515485392e-07,7.16682575980883e-08,4.366742298244329e-09
22,134.0,56.0,-4.3737884012992844e-08,1.181030156511362e-07,-1.0871534195398273e-06,2.0921132515485392e-07,2.1759280982794821e-07,7.538376894288506e-08,4.375919850028319e-09
23,136.5,149.5,-4.538938517975571e-08,1.225049200545245e-07,-1.1286841144027206e-06,2.1759280982794821e-07,2.258951623687381e-07,7.16682575980883e-08,4.366742298244329e-09
24,0.0,0.0,-4.702437133485094e-08,1.268628054138789e-07,-1.169799502316985e-06,2.258951623687381e-07,2.3411466070401526e-07,7.16682575980883e-08,4.366742298244329e-09
25,0.0,0.0,-4.864300762839521e-08,1.3117711191963978e-07,-1.2105037363521068e-06,2.3411466070401526e-07,2.4225211311394634e-07,7.16682575980883e-08,4.366742298244329e-09
26,0.0,0.0,-5.024545755900404e-08,1.3544827536034304e-07,-1.2508009280468773e-06,2.4225211311394634e-07,2.503083228428485e-07,7.16682575980883e-08,4.366742298244329e-09
27,0.0,0.0,-5.183188299030679e-08,1.3967672716663926e-07,-1.2906951478247001e-06,2.503083228428485e-07,2.5828408760189665e-07,7.16682575980883e-08,4.366742298244329e-09
28,0.0,0.0,-5.3402444167296505e-08,1.4386289445487253e-07,-1.3301904254047446e-06,2.5828408760189665e-07,2.6618019919038685e-07,7.16682575980883e-08,4.366742298244329e-09
29,0.0,0.0,-5.4957299732516336e-08,1.4800720007022347e-07,-1.3692907502089887e-06,2.6618019919038685e-07,2.739974432078633e-07,7.16682575980883e-08,4.366742298244329e-09
30,0.0,0.0,-5.649660674208396e-08,1.521100626294209e-07,-1.4080000717651903e-06,2.739974432078633e-07,2.8173659883652384e-07,7.16682575980883e-08,4.366742298244329e-09
