timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-2.088880006892788e-09,5.582934559899662e-09,-5.240222905829153e-08,0.0,1.048018151578639e-08,7.16682575980883e-08,4.366742298244329e-09
1,0.0,0.0,-4.156871213716649e-09,1.1110039774200327e-08,-1.0428043582600013e-07,1.048018151578639e-08,2.0855561216414914e-08,7.16682575980883e-08,4.366742298244329e-09
2,0.0,0.0,-6.204182508472271e-09,1.6581873936357986e-08,-1.5563986052603166e-07,2.0855561216414914e-08,3.1127187120037156e-08,7.16682575980883e-08,4.366742298244329e-09
3,0.0,0.0,-8.231020690280334e-09,2.1998989756894067e-08,-2.0648569097906286e-07,3.1127187120037156e-08,4.129609676462317e-08,7.16682575980883e-08,4.366742298244329e-09
4,0.0,0.0,-1.023759049027032e-08,2.7361934419224785e-08,-2.5682306312756373e-07,4.129609676462317e-08,5.136331731276332e-08,7.16682575980883e-08,4.366742298244329e-09
5,0.0,0.0,-1.2224094592260406e-08,3.2671249634932197e-08,-3.0665706155457963e-07,5.136331731276332e-08,6.132986565542208e-08,7.16682575980883e-08,4.366742298244329e-09
6,198.0,207.0,-1.4023347330307046e-08,3.732018172881517e-08,-3.542257656127679e-07,6.132986565542208e-08,7.093020129788356e-08,7.723908531002922e-08,4.261639754752319e-09
7,207.0,78.0,-1.587781143868434e-08,4.3780541365089216e-08,-4.0308664438207697e-07,7.093020129788356e-08,8.066707033939379e-08,7.708861016789614e-08,4.3597200860233095e-09
8,0.0,0.0,-1.780791333119029e-08,4.8925670511337986e-08,-4.514580069965477e-07,8.066707033939379e-08,9.033994909548599e-08,7.16682575980883e-08,4.366742298244329e-09
9,0.0,0.0,-1.971871420477117e-08,5.401934836612427e-08,-4.993456559848737e-07,9.033994909548599e-08,9.991623098953064e-08,7.16682575980883e-08,4.366742298244329e-09
10,0.0,0.0,-2.161040706961625e-08,5.906208944236269e-08,-5.467544284833164e-07,9.991623098953064e-08,1.0939684540800483e-07,7.16682575980883e-08,4.366742298244329e-09
11,0.0,0.0,-2.3483183005812874e-08,6.405440310783872e-08,-5.936891132567748e-07,1.0939684540800483e-07,1.1878272475246262e-07,7.16682575980883e-08,4.366742298244329e-09
12,0.0,0.0,-2.533723118264753e-08,6.899679363665999e-08,-6.401544511824985e-07,1.1878272475246262e-07,1.2807479964477633e-07,7.16682575980883e-08,4.366742298244329e-09
13,163.33333333333334,135.0,-2.7172738877713847e-08,7.388976026019305e-08,-6.86155135728965e-07,1.2807479964477633e-07,1.3727399623222464e-07,7.16682575980883e-08,4.366742298244329e-09
14,132.33333333333334,114.66666666666667,-2.8904691226890425e-08,7.870144312357326e-08,-7.324672361729022e-07,1.3727399623222464e-07,1.4649617526640456e-07,7.280473804759013e-08,4.41839255049698e-09
15,0.0,0.0,-3.070452432151431e-08,8.349736325223718e-08,-7.775447928694646e-07,1.4649617526640456e-07,1.5551112362545987e-07,7.16682575980883e-08,4.366742298244329e-09
16,0.0,0.0,-3.248635908519195e-08,8.824532417961447e-08,-8.221715739990614e-07,1.5551112362545987e-07,1.6443595692290593e-07,7.16682575980883e-08,4.366742298244329e-09
17,0.0,0.0,-3.425037550123282e-08,9.294580549771799e-08,-8.663520873173623e-07,1.6443595692290593e-07,1.7327157041103499e-07,7.16682575980883e-08,4.366742298244329e-09
