timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-2.088880006892788e-09,5.582934559899662e-09,-5.240222905829153e-08,0.0,1.048018151578639e-08,7.16682575980883e-08,4.366742298244329e-09
1,0.0,0.0,-4.156871213716649e-09,1.1110039774200327e-08,-1.0428043582600013e-07,1.048018151578639e-08,2.0855561216414914e-08,7.16682575980883e-08,4.366742298244329e-09
2,213.0,65.0,-6.049329581385903e-09,1.6104574328316198e-08,-1.5203936317256173e-07,2.0855561216414914e-08,3.060137878185465e-08,8.887929547919373e-08,4.160622771343839e-09
3,73.0,159.0,-8.013841653605975e-09,2.1427336622000392e-08,-2.0017127494864036e-07,3.060137878185465e-08,4.025776239306062e-08,7.708953835112704e-08,4.162529288071181e-09
4,175.0,223.0,-9.95178648332229e-09,2.6551308804596666e-08,-2.497240045598203e-07,4.025776239306062e-08,5.02092657389772e-08,7.281961305378962e-08,4.316354629349908e-09
5,0.0,0.0,-1.1941148625381854e-08,3.1868730276450364e-08,-2.9962899357251364e-07,5.02092657389772e-08,6.018540119534188e-08,7.16682575980883e-08,4.366742298244329e-09
6,0.0,0.0,-1.3910617146020822e-08,3.713297753358552e-08,-3.4903493269508005e-07,6.018540119534188e-08,7.00623567173219e-08,7.16682575980883e-08,4.366742298244329e-09
7,121.33333333333333,91.33333333333333,-1.589845526493227e-08,4.307221825256214e-08,-3.992480570461799e-07,7.00623567173219e-08,7.997602976120019e-08,9.951973547042145e-08,4.474552011358141e-09
8,0.0,0.0,-1.7828350719175738e-08,4.822443062993617e-08,-4.4765780553400965e-07,7.997602976120019e-08,8.965359531828182e-08,7.16682575980883e-08,4.366742298244329e-09
9,0.0,0.0,-1.973894721887677e-08,5.332512088353647e-08,-4.955834565369611e-07,8.965359531828182e-08,9.923498529526573e-08,7.16682575980883e-08,4.366742298244329e-09
10,46.0,208.0,-2.1655474541845018e-08,5.869954597712245e-08,-5.443295803120702e-07,9.923498529526573e-08,1.0892808076174245e-07,7.707740825403574e-08,4.4569026121948725e-09
11,0.0,0.0,-2.3527799803319363e-08,6.369548507725089e-08,-5.91288513567241e-07,1.0892808076174245e-07,1.1831740819585716e-07,7.16682575980883e-08,4.366742298244329e-09
12,90.0,89.0,-2.5250664604309804e-08,6.785190653869683e-08,-6.338878677755045e-07,1.1831740819585716e-07,1.2673857272129947e-07,8.875088368790722e-08,4.0369856198242655e-09
13,211.5,144.0,-2.714259018564392e-08,7.339087233260628e-08,-6.803369508494706e-07,1.2673857272129947e-07,1.360136281214983e-07,7.821274375838172e-08,4.401254723191922e-09
14,128.0,136.0,-2.8960044290680264e-08,7.823989816917988e-08,-7.259358103992673e-07,1.360136281214983e-07,1.4513226404113474e-07,7.16682575980883e-08,4.366742298244329e-09
15,174.0,215.0,-3.06908471897366e-08,8.196058297316337e-08,-7.699431593159033e-07,1.4513226404113474e-07,1.5404887805060338e-07,7.709768057511308e-08,4.326428853077442e-09
16,0.0,0.0,-3.247281872473203e-08,8.67239117033314e-08,-8.146459567810357e-07,1.5404887805060338e-07,1.6298735354410415e-07,7.16682575980883e-08,4.366742298244329e-09
17,145.0,207.0,-3.441359923373257e-08,9.240090861034644e-08,-8.590974350992314e-07,1.6298735354410415e-07,1.719140357555962e-07,7.721998508276896e-08,4.412574978340259e-09
