timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,127.4745688529877,127.59946711304268,-3.066582136367261e-11,5.7562443038705995e-09,-7.925851450378006e-09,0.0,1.4386319074324004e-09,1.72235655404708e-07,8.991449421452503e-09
1,127.23000220672384,127.74249072406201,-2.785654476856153e-11,1.1975858269879939e-08,-1.504632896564463e-08,1.4386319074324004e-09,2.8206417917302805e-09,1.706921532235552e-07,8.844393398195986e-09
2,127.45714475696522,127.46784258364151,-6.482377751498703e-11,1.775642843573161e-08,-2.2708582713277846e-08,2.8206417917302805e-09,4.23587952137176e-09,1.7104104622380038e-07,9.213917831880973e-09
3,127.33308418800455,127.4669599903424,-7.923097514943237e-11,2.3157033501756822e-08,-2.9786331218744832e-08,4.23587952137176e-09,5.557034097542986e-09,1.7058115118532073e-07,8.80237203853139e-09
4,127.45841225576764,127.5388349638986,-9.607736414723675e-11,2.8389883138541808e-08,-3.657139729324124e-08,5.557034097542986e-09,6.829591360525929e-09,1.700983878166094e-07,8.693315140188034e-09
5,127.37868994384161,127.59238554438403,-1.187292838982989e-10,3.350954309005509e-08,-4.317652102654461e-08,6.829591360525929e-09,8.052304238735464e-09,1.686403288439683e-07,8.553025537857043e-09
6,127.42816944761513,127.5094663400495,-1.4284863289241338e-10,3.7776755432577284e-08,-4.941208528920692e-08,8.052304238735464e-09,9.178057150263274e-09,1.653445252779442e-07,8.115440858186118e-09
7,127.27869679448112,127.68626476899676,-1.4843169093661304e-10,4.212628734380678e-08,-5.542978944311668e-08,9.178057150263274e-09,1.0271951160447744e-08,1.632188608343709e-07,8.083936865612422e-09
8,127.36514532418472,127.55475291033845,-1.4545352990646842e-10,4.6221272078768884e-08,-6.123135310238689e-08,1.0271951160447744e-08,1.1335896345423687e-08,1.634554038087567e-07,8.008507860848927e-09
9,127.34859904670529,127.53843450331703,-1.3681537526836089e-10,5.007716928336342e-08,-6.707604708844219e-08,1.1335896345423687e-08,1.2376228996646404e-08,1.6269034832140477e-07,8.004941611868297e-09
10,127.41103137469521,127.62867068003771,-1.7308483716176515e-10,5.3356496214509576e-08,-7.271313517710043e-08,1.2376228996646404e-08,1.3381050621214897e-08,1.6360525633992376e-07,7.947424918402265e-09
11,127.39156456439501,127.58165444176963,-1.7859106888017996e-10,5.695616785488527e-08,-7.832658872538645e-08,1.3381050621214897e-08,1.4388709925500192e-08,1.634049549493117e-07,8.05144068182719e-09
12,127.36839116186617,127.43005958091261,-1.957996524113362e-10,6.047742960238598e-08,-8.423109011711715e-08,1.4388709925500192e-08,1.5413099249178067e-08,1.6387329378138202e-07,8.292230700647843e-09
13,127.44940609045896,127.55798506888324,-2.2936512238488545e-10,6.369494976119138e-08,-8.989709236319237e-08,1.5413099249178067e-08,1.6383052823172306e-08,1.605062699687187e-07,8.102310339081984e-09
