wavelength,r0_ref,run_number,focal_dim,power0_in_bucket,power0_total,frac0,power1_in_bucket,power1_total,frac1,Energy_conv,sent_signal,noise_var,time
1.55e-06,0.075,11,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.23004041348522777,5398143.722030166,4.261472560399204e-08,11184167.378093991,True,100000000.0,2025-12-05 07:14:14
1.55e-06,0.075,12,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.4143568414005845,5397261.464120697,1.3737257108422309e-06,11182339.468234928,True,100000000.0,2025-12-05 07:14:24
1.55e-06,0.075,13,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.3244779254598369,5421480.979424576,5.985042218008044e-08,11232518.775590055,True,100000000.0,2025-12-05 07:14:33
1.55e-06,0.075,14,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,10.47762114156985,5404109.641663337,1.938824679053871e-06,11196527.894445075,True,100000000.0,2025-12-05 07:14:42
1.55e-06,0.075,15,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,3.466116676743813,5398479.315707589,6.420542664040018e-07,11184862.679303557,True,100000000.0,2025-12-05 07:14:52
1.55e-06,0.075,16,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,5.352748152634015,5401438.286027886,9.909857095803872e-07,11190993.234737631,True,100000000.0,2025-12-05 07:15:01
1.55e-06,0.075,17,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,4.833263853192875,5394090.05520807,8.9602950705769e-07,11175768.770986088,True,100000000.0,2025-12-05 07:15:11
1.55e-06,0.075,18,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,16.224357062901657,5407434.547064903,3.000379740464554e-06,11203416.614057278,True,100000000.0,2025-12-05 07:15:20
1.55e-06,0.075,19,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,11.641576002507708,5391530.897659619,2.1592338472104717e-06,11170466.569369633,True,100000000.0,2025-12-05 07:15:30
1.55e-06,0.075,20,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.01923987707089099,5401204.192081196,3.5621458450133997e-09,11190508.226183433,True,100000000.0,2025-12-05 07:15:40
1.55e-06,0.075,21,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.1359184869738144,5401022.414977454,2.516532547558068e-08,11190131.610506186,True,100000000.0,2025-12-05 07:15:49
1.55e-06,0.075,22,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,21.24479126204283,5405568.156440783,3.930168050277836e-06,11199549.724584166,True,100000000.0,2025-12-05 07:15:59
1.55e-06,0.075,23,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.0036825241248069586,5408405.858692668,6.808890125892116e-10,11205429.030247105,True,100000000.0,2025-12-05 07:16:08
1.55e-06,0.075,24,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.3246823074712142,5414315.947660157,5.996737364607036e-08,11217673.87359243,True,100000000.0,2025-12-05 14:50:47
1.55e-06,0.075,25,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,5.968951972101296,5389626.891610504,1.1074889026905683e-06,11166521.746215835,True,100000000.0,2025-12-05 14:50:59
1.55e-06,0.075,26,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.9921465682567974,5400887.136688103,1.8370066678808532e-07,11189851.333598299,True,100000000.0,2025-12-05 14:51:10
1.55e-06,0.075,27,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.7897233940777815,5398830.568000756,1.4428538358377115e-06,11185590.422883762,True,100000000.0,2025-12-05 14:51:20
1.55e-06,0.075,28,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.24689500394289862,5398709.414277317,4.5732226907780054e-08,11185339.410018746,True,100000000.0,2025-12-05 14:51:30
1.55e-06,0.075,29,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.5005475902944061,5405703.4643724095,9.259619836592694e-08,11199830.062906528,True,100000000.0,2025-12-05 14:51:40
1.55e-06,0.075,30,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,5.559331885734377,5401895.2164116865,1.0291447099611218e-06,11191939.927926201,True,100000000.0,2025-12-05 14:51:50
1.55e-06,0.075,31,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.5099527911961564,5411158.943105395,9.424095587617337e-08,11211133.020074625,True,100000000.0,2025-12-05 14:52:00
1.55e-06,0.075,32,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,14.316615601257489,5406461.0936365295,2.648056714605478e-06,11201399.760368615,True,100000000.0,2025-12-05 14:52:10
1.55e-06,0.075,33,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.07160915217545599,5407246.411734135,1.3243182707571585e-08,11203026.825059913,True,100000000.0,2025-12-05 14:52:20
1.55e-06,0.075,34,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.5395664111949681,5389448.996662299,1.0011532005018009e-07,11166153.173799297,True,100000000.0,2025-12-05 14:52:30
1.55e-06,0.075,35,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.119793103599399,5391137.845691416,1.3206475715121102e-06,11169652.222952228,True,100000000.0,2025-12-05 14:52:40
1.55e-06,0.075,36,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,3.7658149344941414,5401463.470646686,6.971841899808835e-07,11191045.413598834,True,100000000.0,2025-12-05 14:52:49
1.55e-06,0.075,37,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,4.520038934193477,5410227.670405009,8.354618713957203e-07,11209203.558709366,True,100000000.0,2025-12-05 14:52:59
1.55e-06,0.075,38,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.7962000678751935,5410506.460252598,1.4715814013426418e-07,11209781.170658825,True,100000000.0,2025-12-05 14:53:09
1.55e-06,0.075,39,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,4.547455849345773,5416426.265485702,8.3956757213199e-07,11222046.14469102,True,100000000.0,2025-12-05 14:53:18
1.55e-06,0.075,40,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,3.5882206806276096,5400166.12718178,6.644648694354553e-07,11188357.506939517,True,100000000.0,2025-12-05 14:53:28
1.55e-06,0.075,41,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,4.615382300904507,5399624.437764567,8.547598734135785e-07,11187235.20538161,True,100000000.0,2025-12-05 14:53:38
1.55e-06,0.075,42,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,2.5884385763811832,5406234.694463723,4.787876817541578e-07,11200930.694264913,True,100000000.0,2025-12-05 14:53:47
1.55e-06,0.075,43,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,14.852343167310071,5398938.379970698,2.75097475133448e-06,11185813.793579184,True,100000000.0,2025-12-05 14:53:57
1.55e-06,0.075,44,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.14198700206385,5403844.313419651,1.3216492903631176e-06,11195978.172977783,True,100000000.0,2025-12-05 14:54:07
1.55e-06,0.075,45,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,2.0087220363162963,5411291.932329368,3.7120932698443666e-07,11211408.55437252,True,100000000.0,2025-12-05 14:54:16
1.55e-06,0.075,46,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,3.147002533104643,5398369.30990396,5.829542872013383e-07,11184634.763304334,True,100000000.0,2025-12-05 14:54:25
1.55e-06,0.075,47,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,4.329858050277381,5405660.486219093,8.009859408143914e-07,11199741.018434012,True,100000000.0,2025-12-05 14:54:35
1.55e-06,0.075,48,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,2.914609715613479,5397730.6134077255,5.399694657554263e-07,11183311.477210905,True,100000000.0,2025-12-05 14:54:45
1.55e-06,0.075,49,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.8906493137313537,5415524.363862907,1.644622485081115e-07,11220177.535919685,True,100000000.0,2025-12-05 14:54:54
1.55e-06,0.075,50,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,6.7175645201684775,5402204.444018728,1.243485800987429e-06,11192580.602479005,True,100000000.0,2025-12-05 14:55:04
1.55e-06,0.075,1,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,13.21797662693538,5396496.235687441,2.449362706773312e-06,inf,False,100000000.0,2025-12-05 14:55:13
1.55e-06,0.075,2,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,9.625154570972963,5416654.746767503,1.7769555234652839e-06,inf,False,100000000.0,2025-12-05 14:55:23
1.55e-06,0.075,3,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,15.866090270374748,5421637.564617847,2.926438752364867e-06,inf,False,100000000.0,2025-12-05 14:55:32
1.55e-06,0.075,4,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.184645650225572,5400881.441575487,3.418805841657379e-08,inf,False,100000000.0,2025-12-05 14:55:42
1.55e-06,0.075,5,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.2099627678687,5384850.265457344,1.338934680156115e-06,inf,False,100000000.0,2025-12-05 14:55:52
1.55e-06,0.075,6,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.753750899192989,5412020.4545961665,1.4326906123586624e-06,inf,False,100000000.0,2025-12-05 14:56:01
1.55e-06,0.075,7,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,4.928101556447598,5414147.155566889,9.102267476015067e-07,inf,False,100000000.0,2025-12-05 14:56:11
1.55e-06,0.075,8,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,13.574143761887719,5404437.636879389,2.51166627758992e-06,inf,False,100000000.0,2025-12-05 14:56:20
1.55e-06,0.075,9,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.01127701647659297,5408492.35792558,2.085057300685224e-09,inf,False,100000000.0,2025-12-05 14:56:30
1.55e-06,0.075,10,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,1.487113824197682,5408640.651677243,2.7495149335471593e-07,inf,False,100000000.0,2025-12-05 14:56:41
1.55e-06,0.075,11,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,8.08654519452797,5399572.157714834,1.4976270264254226e-06,inf,False,100000000.0,2025-12-05 14:56:51
1.55e-06,0.075,12,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,11.199371083720099,5410067.220834141,2.0700983234720966e-06,inf,False,100000000.0,2025-12-05 14:57:01
1.55e-06,0.075,13,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,2.5987639686851387,5402659.94873652,4.810156466154959e-07,inf,False,100000000.0,2025-12-05 14:57:10
1.55e-06,0.075,14,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.13365741930514674,5399888.044405686,2.475188711432945e-08,inf,False,100000000.0,2025-12-05 14:57:20
1.55e-06,0.075,15,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,6.591761223541976,5391648.568156883,1.2225873293138889e-06,inf,False,100000000.0,2025-12-05 14:57:30
1.55e-06,0.075,16,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.128671660271458,5407967.243235205,1.3181795191508734e-06,inf,False,100000000.0,2025-12-05 14:57:39
1.55e-06,0.075,17,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.685912590841713,5405641.210613328,1.2688829393541802e-07,inf,False,100000000.0,2025-12-05 14:57:49
1.55e-06,0.075,18,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,15.226839089083857,5417147.29818148,2.810859341815472e-06,inf,False,100000000.0,2025-12-05 14:57:58
1.55e-06,0.075,19,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,3.0120207330449245,5416317.215017497,5.561012424999178e-07,inf,False,100000000.0,2025-12-05 14:58:08
1.55e-06,0.075,20,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,3.992981934852295,5395103.63305898,7.401121843860313e-07,inf,False,100000000.0,2025-12-05 14:58:17
1.55e-06,0.075,21,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,8.479430072309148,5405771.869503622,1.5685882195927296e-06,inf,False,100000000.0,2025-12-05 14:58:27
1.55e-06,0.075,22,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,8.576381132189239,5401884.6839172365,1.5876646085621326e-06,inf,False,100000000.0,2025-12-05 14:58:37
1.55e-06,0.075,23,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,28.517641732605835,5404119.332502158,5.2770192473529075e-06,inf,False,100000000.0,2025-12-05 14:58:46
1.55e-06,0.075,24,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.28939446542665204,5389281.15011595,5.369815702051947e-08,inf,False,100000000.0,2025-12-05 14:58:56
1.55e-06,0.075,25,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,5.832346145568643,5407268.650916473,1.078612238838942e-06,inf,False,100000000.0,2025-12-05 14:59:05
1.55e-06,0.075,26,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,2.1494156999380776,5400136.833718302,3.9802985852454457e-07,inf,False,100000000.0,2025-12-05 14:59:15
1.55e-06,0.075,27,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.151509775342912,5410842.705995747,1.3216998097945695e-06,inf,False,100000000.0,2025-12-05 14:59:24
1.55e-06,0.075,28,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,5.839952392947329,5415734.213136704,1.0783306866835558e-06,inf,False,100000000.0,2025-12-05 14:59:34
1.55e-06,0.075,29,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,13.067501969492692,5414322.976719781,2.4135061808613273e-06,inf,False,100000000.0,2025-12-05 14:59:43
1.55e-06,0.075,30,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.006650136414083174,5409214.791338147,1.2294088274572e-09,inf,False,100000000.0,2025-12-05 14:59:53
1.55e-06,0.075,31,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,3.39948291338153,5409508.354694571,6.284273339611968e-07,inf,False,100000000.0,2025-12-05 15:00:03
1.55e-06,0.075,32,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.1611273160027,5396160.171642571,1.327078346123829e-06,inf,False,100000000.0,2025-12-05 15:00:12
1.55e-06,0.075,33,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,10.266579204588211,5397210.545368496,1.9022009829500283e-06,inf,False,100000000.0,2025-12-05 15:00:22
1.55e-06,0.075,34,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,4.527581718719395,5413657.543542883,8.363258448291854e-07,inf,False,100000000.0,2025-12-05 15:00:31
1.55e-06,0.075,35,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,7.094225296429489,5400049.300172379,1.313733431323123e-06,inf,False,100000000.0,2025-12-05 15:00:41
1.55e-06,0.075,36,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,2.2684078579541476,5414731.3887337195,4.189326662951297e-07,inf,False,100000000.0,2025-12-05 15:00:50
1.55e-06,0.075,37,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,1.819351640062033,5410432.13536261,3.362673432627945e-07,inf,False,100000000.0,2025-12-05 15:01:00
1.55e-06,0.075,38,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.19522505862429104,5403814.4405735005,3.6127269130205745e-08,inf,False,100000000.0,2025-12-05 15:01:09
1.55e-06,0.075,39,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,2.958911798591925,5398864.944476883,5.480618294812013e-07,inf,False,100000000.0,2025-12-05 15:01:19
1.55e-06,0.075,40,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.055782680116611,5399085.318586026,1.0331876016958369e-08,inf,False,100000000.0,2025-12-05 15:01:29
1.55e-06,0.075,41,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,5.34775174053933,5398381.762034831,9.90621259531594e-07,inf,False,100000000.0,2025-12-05 15:01:39
1.55e-06,0.075,42,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,4.7388026174958195,5400363.562609707,8.774969615574936e-07,inf,False,100000000.0,2025-12-05 15:01:49
1.55e-06,0.075,43,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,3.9955811509708794,5405491.982414507,7.391706738201739e-07,inf,False,100000000.0,2025-12-05 15:01:58
1.55e-06,0.075,44,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,1.8055579591159254,5400683.945114561,3.34320241188938e-07,inf,False,100000000.0,2025-12-05 15:02:08
1.55e-06,0.075,45,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,6.764813065858345,5397347.0833491795,1.2533589115896955e-06,inf,False,100000000.0,2025-12-05 15:02:18
1.55e-06,0.075,46,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,8.241506572834709,5404704.147987143,1.5248765422070452e-06,inf,False,100000000.0,2025-12-05 15:02:28
1.55e-06,0.075,47,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.0056228200588368275,5404820.889392177,1.0403342079054848e-09,inf,False,100000000.0,2025-12-05 15:02:38
1.55e-06,0.075,48,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,9.794600501486327,5403110.212538395,1.8127708146239717e-06,inf,False,100000000.0,2025-12-05 15:02:48
1.55e-06,0.075,49,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.3500058743097001,5415993.524347831,6.462450014687678e-08,inf,False,100000000.0,2025-12-05 15:02:58
1.55e-06,0.075,50,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.1475803012998033,5388817.6103984155,2.7386397530884724e-08,inf,False,100000000.0,2025-12-05 15:03:08
1.55e-06,0.01,1,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.00015919184541418973,44.0714307415359,3.6121324571420495e-06,91.30958406939949,True,10000.0,2025-12-05 18:09:54
1.55e-06,0.01,2,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.0005485937002356854,44.50051307959523,1.2327806181795047e-05,92.19858016415976,True,10000.0,2025-12-05 18:10:02
1.55e-06,0.01,3,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.00024215419564324874,44.563894752758145,5.433865172394102e-06,92.32989775736587,True,10000.0,2025-12-05 18:10:10
1.55e-06,0.01,4,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.00012521161738427507,43.967253846036336,2.8478380256073906e-06,91.09374471865335,True,10000.0,2025-12-05 18:10:19
1.55e-06,0.01,5,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.0003112534798567932,44.460413710166975,7.000687890261745e-06,92.11550011247249,True,10000.0,2025-12-05 18:10:27
1.55e-06,0.01,6,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.00016566794092118996,44.43808173501409,3.7280623837247065e-06,92.06923151332903,True,10000.0,2025-12-05 18:10:35
1.55e-06,0.01,7,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,8.673765285685536e-05,44.26331375185244,1.959583354809836e-06,91.70713771281855,True,10000.0,2025-12-05 18:10:43
1.55e-06,0.01,8,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.00019752726085988062,44.395344747080415,4.4492786796721666e-06,91.98068670035283,True,10000.0,2025-12-05 18:10:51
1.55e-06,0.01,9,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.00027232956615987227,44.510179195926426,6.118365980085649e-06,92.21860694901603,True,10000.0,2025-12-05 18:10:59
1.55e-06,0.01,10,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.0005505544996511855,44.11775735853236,1.2479204125835025e-05,91.40556607084841,True,10000.0,2025-12-05 18:11:07
1.55e-06,0.01,11,0.0005,0.5732063905798359,48.018890789996526,0.011937101860321363,0.0002809278854845596,44.23720483332369,6.350489063290406e-06,91.65304383723407,True,10000.0,2025-12-05 18:11:15
