timestep,power_in_focal,power_send
0,2745.951860995066,6181.083450598342
1,2751.028775254901,6181.083450598342
2,2754.2056504017,6181.083450598342
3,2754.683911794871,6181.083450598342
4,2751.9636680535796,6181.083450598342
5,2749.6970183458047,6181.083450598342
6,2745.77830418886,6181.083450598342
7,2740.2441538571943,6181.083450598342
8,2733.1882772872345,6181.083450598342
9,2724.8151280142206,6181.083450598342
10,2715.181502009043,6181.083450598342
11,2705.1059877577845,6181.083450598342
12,2693.0994012069928,6181.083450598342
13,2681.5590217083663,6181.083450598342
14,2667.88747763563,6181.083450598342
15,2653.434336772025,6181.083450598342
16,2638.2102292496597,6181.083450598342
17,2622.3869102045155,6181.083450598342
18,2606.032750515867,6181.083450598342
19,2589.1863283001544,6181.083450598342
20,2571.7126156798286,6181.083450598342
21,2554.2224219667005,6181.083450598342
22,2536.150607335516,6181.083450598342
23,2518.2936872651158,6181.083450598342
24,2500.253895137328,6181.083450598342
25,2482.1869098437423,6181.083450598342
26,2459.6552048193785,6181.083450598342
27,2441.7633437970576,6181.083450598342
28,2423.9042465653347,6181.083450598342
29,2406.1675751122057,6181.083450598342
30,2388.6288648511963,6181.083450598342
31,2371.334442258856,6181.083450598342
32,2354.263455604581,6181.083450598342
33,2337.5542287531525,6181.083450598342
34,2321.250695563562,6181.083450598342
35,2304.4474809117028,6181.083450598342
36,2288.796682036552,6181.083450598342
37,2273.5067630307385,6181.083450598342
38,2258.612409862827,6181.083450598342
39,2244.1448035067565,6181.083450598342
40,2230.0587756719824,6181.083450598342
41,2216.3577756427603,6181.083450598342
42,2203.096281002807,6181.083450598342
43,2189.5559314394304,6181.083450598342
44,2177.1007295185705,6181.083450598342
45,2161.930860482567,6181.083450598342
46,2150.305681238311,6181.083450598342
47,2139.0661088702946,6181.083450598342
48,2128.08424895946,6181.083450598342
49,2116.0336539991476,6181.083450598342
50,2105.5819974456713,6181.083450598342
51,2096.2432744295006,6181.083450598342
52,2086.3982600784425,6181.083450598342
53,2076.7732304755264,6181.083450598342
54,2074.6518871611297,6181.083450598342
55,2065.617124958518,6181.083450598342
56,2056.7789266444684,6181.083450598342
57,2048.2196845728163,6181.083450598342
58,2040.6259439613325,6181.083450598342
59,2032.7935716843324,6181.083450598342
60,2025.3170538575596,6181.083450598342
61,2017.991130140877,6181.083450598342
62,2010.9767304357426,6181.083450598342
63,2004.3469224864016,6181.083450598342
64,1998.1773828209368,6181.083450598342
65,1992.1909567206733,6181.083450598342
66,1986.344648590222,6181.083450598342
67,1980.821901701511,6181.083450598342
68,1975.4942489536468,6181.083450598342
69,1970.9551954678368,6181.083450598342
70,1965.86833456376,6181.083450598342
71,1960.929422822453,6181.083450598342
72,1956.1456757043634,6181.083450598342
73,1951.3282414002347,6181.083450598342
74,1946.513552025009,6181.083450598342
75,1941.7276947515993,6181.083450598342
76,1937.0877636106552,6181.083450598342
77,1932.4652300328535,6181.083450598342
78,1927.749131979916,6181.083450598342
79,1923.1478429235297,6181.083450598342
80,1918.6283502763104,6181.083450598342
81,1914.200412073482,6181.083450598342
82,1910.5406109320738,6181.083450598342
83,1906.3943589081027,6181.083450598342
84,1901.4718692337515,6181.083450598342
85,1895.7680103679052,6181.083450598342
86,1890.9604933999194,6181.083450598342
87,1886.3839071739494,6181.083450598342
88,1881.425812651974,6181.083450598342
89,1877.669677211807,6181.083450598342
90,1872.447903450271,6181.083450598342
91,1867.283265434603,6181.083450598342
92,1862.171636527584,6181.083450598342
93,1857.1266384773228,6181.083450598342
94,1852.0299883789362,6181.083450598342
95,1847.0164554077128,6181.083450598342
96,1842.057963846454,6181.083450598342
97,1837.2275064758014,6181.083450598342
98,1832.3225346101794,6181.083450598342
99,1827.4266144411924,6181.083450598342
100,1822.5837522003012,6181.083450598342
101,1817.8559731277844,6181.083450598342
102,1813.2494912038794,6181.083450598342
103,1808.56973756679,6181.083450598342
104,1804.143430745205,6181.083450598342
105,1799.8876392405095,6181.083450598342
106,1795.7680766686149,6181.083450598342
107,1791.5988543402668,6181.083450598342
108,1787.6131643390888,6181.083450598342
109,1783.7454959576223,6181.083450598342
110,1780.012754053291,6181.083450598342
111,1776.215046849675,6181.083450598342
112,1772.6337870552409,6181.083450598342
113,1769.276445238848,6181.083450598342
114,1766.2064915608407,6181.083450598342
115,1763.2331492360336,6181.083450598342
116,1760.5783012147954,6181.083450598342
117,1758.21410685566,6181.083450598342
118,1756.4244674302674,6181.083450598342
119,1754.428531367638,6181.083450598342
120,1752.716913210712,6181.083450598342
121,1751.245030479506,6181.083450598342
122,1750.6359898949852,6181.083450598342
123,1749.5951064955425,6181.083450598342
124,1748.7705082802117,6181.083450598342
125,1748.3654181331483,6181.083450598342
126,1748.0476458307517,6181.083450598342
127,1747.9988227714068,6181.083450598342
128,1747.954821666614,6181.083450598342
129,1748.3562274980832,6181.083450598342
130,1748.8123751893747,6181.083450598342
131,1749.811545433195,6181.083450598342
132,1750.739673635393,6181.083450598342
133,1752.2773849933496,6181.083450598342
134,1754.1398185312385,6181.083450598342
135,1755.9738659661145,6181.083450598342
136,1757.816426895922,6181.083450598342
137,1760.0129656806948,6181.083450598342
138,1762.3764194240805,6181.083450598342
139,1765.4066866431006,6181.083450598342
140,1767.7520188620215,6181.083450598342
141,1770.2683575557035,6181.083450598342
142,1772.7909420894348,6181.083450598342
143,1775.6209554954648,6181.083450598342
144,1778.1860424991878,6181.083450598342
145,1780.853342697145,6181.083450598342
146,1783.490685357027,6181.083450598342
147,1786.2343672496086,6181.083450598342
148,1788.6233147149885,6181.083450598342
149,1791.0357074618637,6181.083450598342
150,1793.4900553722637,6181.083450598342
151,1796.0446212795441,6181.083450598342
152,1797.6489384794752,6181.083450598342
153,1799.950792834844,6181.083450598342
154,1802.5399525952816,6181.083450598342
155,1805.1808246452865,6181.083450598342
156,1807.7787716826886,6181.083450598342
157,1809.9218451582365,6181.083450598342
158,1812.1191736369938,6181.083450598342
159,1814.2058694611756,6181.083450598342
160,1815.9947504078966,6181.083450598342
161,1817.4888094842888,6181.083450598342
162,1818.3924432776146,6181.083450598342
163,1817.837515128731,6181.083450598342
164,1819.2330853602912,6181.083450598342
165,1820.2430275082284,6181.083450598342
166,1821.1030151964528,6181.083450598342
167,1821.7568816979972,6181.083450598342
168,1822.2378922473188,6181.083450598342
169,1822.309055899094,6181.083450598342
170,1822.2920361019007,6181.083450598342
171,1822.0970676740724,6181.083450598342
172,1821.7774116418957,6181.083450598342
173,1821.2139031762026,6181.083450598342
174,1820.6811186354928,6181.083450598342
175,1820.3348863766576,6181.083450598342
176,1819.8418784840596,6181.083450598342
177,1819.3143748845987,6181.083450598342
178,1818.384785486845,6181.083450598342
179,1817.459570375267,6181.083450598342
180,1816.4975242363655,6181.083450598342
181,1815.3497019641388,6181.083450598342
182,1813.708163597532,6181.083450598342
183,1811.9484697144171,6181.083450598342
184,1810.3733378354218,6181.083450598342
185,1808.7539624473334,6181.083450598342
186,1806.8019920248043,6181.083450598342
187,1804.9986595590433,6181.083450598342
188,1802.9326506389973,6181.083450598342
189,1802.3632666782848,6181.083450598342
190,1799.7393590080485,6181.083450598342
191,1797.0485143382766,6181.083450598342
192,1794.2731474058617,6181.083450598342
193,1791.44311453208,6181.083450598342
194,1788.4388758798045,6181.083450598342
195,1785.1607749778404,6181.083450598342
196,1782.2043512641883,6181.083450598342
197,1779.352766685024,6181.083450598342
198,1776.491928961187,6181.083450598342
199,1773.4749159411042,6181.083450598342
