timestep,power_in_focal,power_send
0,4106.981727933087,6181.083450598342
1,4135.97277480726,6181.083450598342
2,4163.144887537584,6181.083450598342
3,4188.451324373341,6181.083450598342
4,4211.836303622696,6181.083450598342
5,4233.287060204894,6181.083450598342
6,4252.784641238797,6181.083450598342
7,4270.32152963431,6181.083450598342
8,4285.836213824277,6181.083450598342
9,4299.426215491474,6181.083450598342
10,4311.069551483746,6181.083450598342
11,4320.789599493557,6181.083450598342
12,4328.589761628051,6181.083450598342
13,4334.516285082584,6181.083450598342
14,4338.6013394768925,6181.083450598342
15,4340.954418312122,6181.083450598342
16,4341.43250080942,6181.083450598342
17,4340.219653905835,6181.083450598342
18,4337.590289165562,6181.083450598342
19,4333.338446624477,6181.083450598342
20,4327.582431642385,6181.083450598342
21,4320.399083820565,6181.083450598342
22,4311.784116039635,6181.083450598342
23,4302.007718164715,6181.083450598342
24,4291.037377235125,6181.083450598342
25,4279.128751765105,6181.083450598342
26,4266.316108060519,6181.083450598342
27,4252.269236179861,6181.083450598342
28,4237.331692827487,6181.083450598342
29,4221.5696936076565,6181.083450598342
30,4205.057477778812,6181.083450598342
31,4187.86579617566,6181.083450598342
32,4169.561618669652,6181.083450598342
33,4151.209223521234,6181.083450598342
34,4132.38729150494,6181.083450598342
35,4113.244174629994,6181.083450598342
36,4092.431604855554,6181.083450598342
37,4072.5240703682643,6181.083450598342
38,4052.369750347172,6181.083450598342
39,4036.3621553397306,6181.083450598342
40,4015.9026416785628,6181.083450598342
41,3995.333269466707,6181.083450598342
42,3974.7294531176767,6181.083450598342
43,3954.135358434227,6181.083450598342
44,3933.5689484517525,6181.083450598342
45,3913.0474581063145,6181.083450598342
46,3891.7164037036864,6181.083450598342
47,3871.9802674856264,6181.083450598342
48,3851.799785165019,6181.083450598342
49,3831.800937019894,6181.083450598342
50,3812.012956484161,6181.083450598342
51,3792.4621486284386,6181.083450598342
52,3772.5817554693263,6181.083450598342
53,3753.644917839946,6181.083450598342
54,3734.933316500121,6181.083450598342
55,3715.896896005666,6181.083450598342
56,3697.8535623559687,6181.083450598342
57,3679.7983898442094,6181.083450598342
58,3662.460286416387,6181.083450598342
59,3645.4769734675474,6181.083450598342
60,3628.8590379546563,6181.083450598342
61,3612.505875142859,6181.083450598342
62,3596.756660624907,6181.083450598342
63,3578.9738576440914,6181.083450598342
64,3564.00618975429,6181.083450598342
65,3549.8044610057063,6181.083450598342
66,3535.6798324258793,6181.083450598342
67,3521.9803010613095,6181.083450598342
68,3508.7036943802577,6181.083450598342
69,3495.835724305099,6181.083450598342
70,3483.363170190647,6181.083450598342
71,3471.2950045827142,6181.083450598342
72,3459.6281510437484,6181.083450598342
73,3448.3560888425477,6181.083450598342
74,3437.472223360138,6181.083450598342
75,3426.2983546281644,6181.083450598342
76,3416.2389573960154,6181.083450598342
77,3406.586855535603,6181.083450598342
78,3397.3705657783594,6181.083450598342
79,3388.723234819883,6181.083450598342
80,3380.2519218036027,6181.083450598342
81,3372.1513533599204,6181.083450598342
82,3364.416963123749,6181.083450598342
83,3357.1054708777174,6181.083450598342
84,3350.051542897162,6181.083450598342
85,3343.5244448791955,6181.083450598342
86,3337.1449353014623,6181.083450598342
87,3331.366273137526,6181.083450598342
88,3325.59232605326,6181.083450598342
89,3319.7389909059157,6181.083450598342
90,3314.5828417195553,6181.083450598342
91,3309.6838942983513,6181.083450598342
92,3305.040758894399,6181.083450598342
93,3300.634598629796,6181.083450598342
94,3296.4480214344494,6181.083450598342
95,3292.4654475456628,6181.083450598342
96,3288.6847495939182,6181.083450598342
97,3285.09344187981,6181.083450598342
98,3281.985870290213,6181.083450598342
99,3278.7030725124805,6181.083450598342
100,3275.685274925463,6181.083450598342
101,3272.544071860431,6181.083450598342
102,3269.670525164405,6181.083450598342
103,3267.2317163515713,6181.083450598342
104,3264.6167091323614,6181.083450598342
105,3262.1430423179454,6181.083450598342
106,3259.7899605866332,6181.083450598342
107,3257.557453544826,6181.083450598342
108,3255.536795613615,6181.083450598342
109,3253.500485032391,6181.083450598342
110,3251.5536596307993,6181.083450598342
111,3249.5509797709497,6181.083450598342
112,3247.7754565895666,6181.083450598342
113,3245.4802279896676,6181.083450598342
114,3243.8801592674063,6181.083450598342
115,3242.368416393031,6181.083450598342
116,3240.9265628289004,6181.083450598342
117,3239.5416093395816,6181.083450598342
118,3238.195036811628,6181.083450598342
119,3236.732341712927,6181.083450598342
120,3235.4490987478025,6181.083450598342
121,3234.2130846022837,6181.083450598342
122,3233.043237377101,6181.083450598342
123,3231.94229873483,6181.083450598342
124,3230.890557106035,6181.083450598342
125,3229.889234961428,6181.083450598342
126,3228.945848030099,6181.083450598342
127,3228.0700643933437,6181.083450598342
128,3227.333795113298,6181.083450598342
129,3226.5683719031013,6181.083450598342
130,3225.8551498769198,6181.083450598342
131,3224.490165563727,6181.083450598342
132,3223.859688099912,6181.083450598342
133,3223.275397522958,6181.083450598342
134,3222.7505934278015,6181.083450598342
135,3222.2857665873976,6181.083450598342
136,3222.54834463111,6181.083450598342
137,3222.207229882634,6181.083450598342
138,3221.9111269573223,6181.083450598342
139,3221.6615401906633,6181.083450598342
140,3221.4666196575045,6181.083450598342
141,3221.3177107130805,6181.083450598342
142,3221.211572685952,6181.083450598342
143,3221.1455580642114,6181.083450598342
144,3221.1032174493866,6181.083450598342
145,3221.082554615071,6181.083450598342
146,3221.0977832930325,6181.083450598342
147,3221.1503805903376,6181.083450598342
148,3221.2394698507123,6181.083450598342
149,3221.5182085914885,6181.083450598342
150,3221.713106782014,6181.083450598342
151,3221.9571688132883,6181.083450598342
152,3222.246600766609,6181.083450598342
153,3222.5752522472844,6181.083450598342
154,3222.9312196785877,6181.083450598342
155,3223.3070055682906,6181.083450598342
156,3223.7044790077794,6181.083450598342
157,3224.117369866125,6181.083450598342
158,3224.5456382986267,6181.083450598342
159,3224.9966959152453,6181.083450598342
160,3225.4723810851374,6181.083450598342
161,3225.973023908774,6181.083450598342
162,3226.512567091696,6181.083450598342
163,3227.089922493121,6181.083450598342
164,3227.6801961534347,6181.083450598342
165,3228.068174017799,6181.083450598342
166,3228.635836904293,6181.083450598342
167,3229.173859167465,6181.083450598342
168,3229.6937226485784,6181.083450598342
169,3230.1842404200693,6181.083450598342
170,3230.6485337204795,6181.083450598342
171,3231.083830854795,6181.083450598342
172,3231.4944425512317,6181.083450598342
173,3231.884717632358,6181.083450598342
174,3232.2410188762387,6181.083450598342
175,3232.223115446814,6181.083450598342
176,3232.5322525140837,6181.083450598342
177,3232.5288612660806,6181.083450598342
178,3232.79686760027,6181.083450598342
179,3233.045914619378,6181.083450598342
180,3233.2894397817104,6181.083450598342
181,3233.7798980192692,6181.083450598342
182,3234.018985719742,6181.083450598342
183,3234.2741943310148,6181.083450598342
184,3234.5469874599935,6181.083450598342
185,3234.832074946079,6181.083450598342
186,3235.1363727433363,6181.083450598342
187,3235.4564002892735,6181.083450598342
188,3235.789944722521,6181.083450598342
189,3236.1432361418147,6181.083450598342
190,3236.5212326803676,6181.083450598342
191,3236.9198848772876,6181.083450598342
192,3237.350950092434,6181.083450598342
193,3237.797052533275,6181.083450598342
194,3238.2653503242454,6181.083450598342
195,3238.750252551152,6181.083450598342
196,3239.2407227064596,6181.083450598342
197,3239.7535155176665,6181.083450598342
198,3240.433145624552,6181.083450598342
199,3240.9374330641103,6181.083450598342
