timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-2.0888800068929108e-10,5.582934559899443e-10,-5.2402229058292915e-09,0.0,1.0480181515786656e-09,7.16682575980883e-08,4.36674229824444e-09
1,70.0,49.0,-4.180365430536048e-10,1.2351343139412265e-09,-1.0395122996476662e-08,1.0480181515786656e-09,2.0860354253259093e-09,8.11658155307608e-08,4.3768768571184216e-09
2,151.5,156.5,-6.231145993054116e-10,1.847697967102744e-09,-1.5121164141291613e-08,2.0860354253259093e-09,3.034096948646006e-09,8.504664555613988e-08,4.0549551639212424e-09
3,0.0,0.0,-8.257714540016485e-10,2.387514443421661e-09,-2.021017540570799e-08,3.034096948646006e-09,4.0503618105535725e-09,7.16682575980883e-08,4.36674229824444e-09
4,171.0,157.0,-1.0308696197521105e-09,2.9377690755108386e-09,-2.529539569365535e-08,4.0503618105535725e-09,5.064890758841247e-09,7.310491667440732e-08,4.399362268378242e-09
5,0.0,0.0,-1.2294489242438802e-09,3.4666848407456747e-09,-3.028266464254809e-08,5.064890758841247e-09,6.0616992687140755e-09,7.16682575980883e-08,4.36674229824444e-09
6,25.0,47.0,-1.4260424356907328e-09,3.990311448328162e-09,-3.52200609019519e-08,6.0616992687140755e-09,7.048705559882576e-09,7.16682575980883e-08,4.36674229824444e-09
7,42.0,112.0,-1.6213485565406196e-09,4.604216712748816e-09,-4.0188368353775745e-08,7.048705559882576e-09,8.07854214166403e-09,8.50093545073597e-08,4.6049694772170206e-09
8,177.0,55.0,-1.8105655367478007e-09,5.213681704101604e-09,-4.4946411499341685e-08,8.07854214166403e-09,9.013820045989169e-09,7.708881219906341e-08,4.241161385213483e-09
9,80.0,103.0,-1.9983554294270494e-09,5.740061287244263e-09,-4.972737652391745e-08,9.013820045989169e-09,9.968529581274034e-09,7.279052495289788e-08,4.3583506597298445e-09
10,65.0,94.0,-2.1830626621031203e-09,6.352690598147529e-09,-5.4427635244540326e-08,9.968529581274034e-09,1.091389159378373e-08,8.116496970234593e-08,4.371457445755827e-09
11,0.0,0.0,-2.37012003617138e-09,6.847457148155997e-09,-5.9123581797924216e-08,1.091389159378373e-08,1.1852601148868974e-08,7.16682575980883e-08,4.36674229824444e-09
12,0.0,0.0,-2.555306836498957e-09,7.3372760326643814e-09,-6.377256888577427e-08,1.1852601148868974e-08,1.2781951291974442e-08,7.16682575980883e-08,4.36674229824444e-09
13,0.0,0.0,-2.738641768823259e-09,7.822196728327682e-09,-6.837506610274581e-08,1.2781951291974442e-08,1.3702029545253945e-08,7.16682575980883e-08,4.36674229824444e-09
14,0.0,0.0,-2.9201433518243175e-09,8.30226821703435e-09,-7.293153834754764e-08,1.3702029545253945e-08,1.4612924196421837e-08,7.16682575980883e-08,4.36674229824444e-09
15,0.0,0.0,-3.0998299189953644e-09,8.777538990853951e-09,-7.744244586990145e-08,1.4612924196421837e-08,1.5514723773657012e-08,7.16682575980883e-08,4.36674229824444e-09
16,22.0,33.0,-3.2777196204947017e-09,9.248057056935357e-09,-8.190824431703172e-08,1.5514723773657012e-08,1.6407516709660434e-08,7.16682575980883e-08,4.36674229824444e-09
17,0.0,0.0,-3.4538304249790467e-09,9.713869942355949e-09,-8.632938477969069e-08,1.6407516709660434e-08,1.729139112105048e-08,7.16682575980883e-08,4.36674229824444e-09
18,0.0,0.0,-3.6281801214185472e-09,1.0175024698922334e-08,-9.070631383772306e-08,1.729139112105048e-08,1.8166434660448296e-08,7.16682575980883e-08,4.36674229824444e-09
19,0.0,0.0,-3.8007863208936535e-09,1.0631567907923055e-08,-9.503947360517512e-08,1.8166434660448296e-08,1.9032734415710625e-08,7.16682575980883e-08,4.36674229824444e-09
20,0.0,0.0,-3.971666458374007e-09,1.108354568483377e-08,-9.932930177495265e-08,1.9032734415710625e-08,1.9890376840523448e-08,7.16682575980883e-08,4.36674229824444e-09
21,0.0,0.0,-4.140837794479558e-09,1.1531003683975378e-08,-1.0357623166303241e-07,1.9890376840523448e-08,2.0739447706325152e-08,7.16682575980883e-08,4.36674229824444e-09
22,127.0,224.0,-4.308317417224054e-09,1.197398710312557e-08,-1.0778069225223138e-07,2.0739447706325152e-08,2.1580032069025405e-08,7.16682575980883e-08,4.36674229824444e-09
23,115.0,161.33333333333334,-4.474122243741104e-09,1.2412540688084259e-08,-1.1194310823553835e-07,2.1580032069025405e-08,2.2412214246169425e-08,7.16682575980883e-08,4.36674229824444e-09
24,0.0,0.0,-4.638269021992984e-09,1.2846708737193361e-08,-1.1606390005901225e-07,2.2412214246169425e-08,2.323607780159262e-08,7.16682575980883e-08,4.36674229824444e-09
25,133.5,176.0,-4.784546947894549e-09,1.3319056123221257e-08,-1.201640414575468e-07,2.323607780159262e-08,2.4049388226606172e-08,7.721959344509382e-08,4.3703293274753205e-09
26,130.66666666666666,112.66666666666667,-4.945589479104895e-09,1.3744159017978989e-08,-1.2420262394880062e-07,2.4049388226606172e-08,2.485687798015684e-08,7.16682575980883e-08,4.36674229824444e-09
27,120.0,239.0,-5.103228751029283e-09,1.4162459208791875e-08,-1.2814650434759473e-07,2.485687798015684e-08,2.5647663961166088e-08,7.22418936976888e-08,4.333252010779978e-09
28,156.0,119.0,-5.2528198258520655e-09,1.4568201263686248e-08,-1.322034712083021e-07,2.5647663961166088e-08,2.6457768090844082e-08,7.337762610800993e-08,4.446952846605885e-09
29,0.0,0.0,-5.409179628282837e-09,1.498081270703933e-08,-1.3612165940204836e-07,2.6457768090844082e-08,2.7241183630698963e-08,7.16682575980883e-08,4.36674229824444e-09
30,223.0,40.0,-5.5639758326892985e-09,1.538929803595888e-08,-1.4000066571385715e-07,2.7241183630698963e-08,2.8016766870972497e-08,7.16682575980883e-08,4.36674229824444e-09
31,120.0,175.0,-5.727121444073177e-09,1.57983059954383e-08,-1.4394494123947295e-07,2.8016766870972497e-08,2.8801789013241842e-08,7.223757138031472e-08,4.443012265360323e-09
32,0.0,0.0,-5.8787382303217365e-09,1.619861639147386e-08,-1.477457147329075e-07,2.8801789013241842e-08,2.9561768829820076e-08,7.16682575980883e-08,4.36674229824444e-09
33,0.0,0.0,-6.0288388487078096e-09,1.6594923683549066e-08,-1.5150848049140773e-07,2.9561768829820076e-08,3.0314150254787045e-08,7.16682575980883e-08,4.36674229824444e-09
34,160.0,120.5,-6.211411229381785e-09,1.6950182137775773e-08,-1.550947433245492e-07,3.0314150254787045e-08,3.1033484725084336e-08,7.695824935642585e-08,4.2759807988977465e-09
35,134.0,135.0,-6.358185117777259e-09,1.733897377238796e-08,-1.5878401879713298e-07,3.1033484725084336e-08,3.177114835711961e-08,7.16682575980883e-08,4.36674229824444e-09
36,143.0,45.0,-6.489936376921323e-09,1.758096162024356e-08,-1.6227094436970925e-07,3.177114835711961e-08,3.2437385528853605e-08,8.500590333299226e-08,4.123830677022431e-09
