timestep,power_in_focal,power_send
0,3971.1797981909535,6181.083450598342
1,3990.9524003681786,6181.083450598342
2,4009.059612886109,6181.083450598342
3,4024.2951466995755,6181.083450598342
4,4039.6944024592785,6181.083450598342
5,4053.784155228418,6181.083450598342
6,4066.2109055120122,6181.083450598342
7,4077.0848559428878,6181.083450598342
8,4086.7186522690154,6181.083450598342
9,4094.2035963475755,6181.083450598342
10,4100.5376218600495,6181.083450598342
11,4105.316127072868,6181.083450598342
12,4108.867351080064,6181.083450598342
13,4111.103064374748,6181.083450598342
14,4112.056869288855,6181.083450598342
15,4111.708077225857,6181.083450598342
16,4110.170612328515,6181.083450598342
17,4107.525025986457,6181.083450598342
18,4103.826420652616,6181.083450598342
19,4099.103535202516,6181.083450598342
20,4093.3964404829435,6181.083450598342
21,4086.714682233077,6181.083450598342
22,4079.1484158254534,6181.083450598342
23,4070.7724027812824,6181.083450598342
24,4061.6690147856034,6181.083450598342
25,4051.930698655733,6181.083450598342
26,4041.3735987202685,6181.083450598342
27,4030.563479361471,6181.083450598342
28,4019.2813705380086,6181.083450598342
29,4007.099867482004,6181.083450598342
30,3994.7714263792304,6181.083450598342
31,3981.9572756286993,6181.083450598342
32,3968.6106079229435,6181.083450598342
33,3955.023809494541,6181.083450598342
34,3941.2067581686697,6181.083450598342
35,3927.8449295171667,6181.083450598342
36,3913.520741535537,6181.083450598342
37,3899.962546811265,6181.083450598342
38,3885.338027860087,6181.083450598342
39,3870.6253295981405,6181.083450598342
40,3855.8230472657337,6181.083450598342
41,3841.0029165727487,6181.083450598342
42,3826.208535899717,6181.083450598342
43,3811.435407744316,6181.083450598342
44,3796.617028690761,6181.083450598342
45,3781.7875378660406,6181.083450598342
46,3766.9952733214795,6181.083450598342
47,3752.2771174243535,6181.083450598342
48,3737.567112893331,6181.083450598342
49,3722.8825229896715,6181.083450598342
50,3708.0981669357793,6181.083450598342
51,3693.575588073817,6181.083450598342
52,3679.148906141176,6181.083450598342
53,3664.76641203664,6181.083450598342
54,3650.518256078032,6181.083450598342
55,3636.411258302958,6181.083450598342
56,3623.296340221573,6181.083450598342
57,3611.0833058801118,6181.083450598342
58,3596.678469851492,6181.083450598342
59,3583.2981381548493,6181.083450598342
60,3570.806315190917,6181.083450598342
61,3557.637623173656,6181.083450598342
62,3544.6962209925496,6181.083450598342
63,3532.008373426684,6181.083450598342
64,3519.553351219207,6181.083450598342
65,3506.9862577691106,6181.083450598342
66,3494.8998270106094,6181.083450598342
67,3483.052564529362,6181.083450598342
68,3471.465740886284,6181.083450598342
69,3459.449663366884,6181.083450598342
70,3449.3536627040976,6181.083450598342
71,3439.144209440438,6181.083450598342
72,3428.163047745005,6181.083450598342
73,3417.5371079072183,6181.083450598342
74,3406.682135853155,6181.083450598342
75,3396.5089607419313,6181.083450598342
76,3386.5783597846894,6181.083450598342
77,3376.4741983145695,6181.083450598342
78,3366.9770342927413,6181.083450598342
79,3357.771792628281,6181.083450598342
80,3348.879171350565,6181.083450598342
81,3340.3362649996916,6181.083450598342
82,3332.0786586762133,6181.083450598342
83,3324.093050537068,6181.083450598342
84,3316.3632368229783,6181.083450598342
85,3308.8616832784087,6181.083450598342
86,3301.534664013051,6181.083450598342
87,3294.414029483841,6181.083450598342
88,3287.4447279882174,6181.083450598342
89,3280.6179826818116,6181.083450598342
90,3273.8876404656503,6181.083450598342
91,3267.4767330223362,6181.083450598342
92,3260.688216910362,6181.083450598342
93,3254.2011582796326,6181.083450598342
94,3247.6429420626955,6181.083450598342
95,3241.1874489851853,6181.083450598342
96,3234.7511597125513,6181.083450598342
97,3228.416060873175,6181.083450598342
98,3222.020821728288,6181.083450598342
99,3215.65888742627,6181.083450598342
100,3209.325706212178,6181.083450598342
101,3202.8920608002854,6181.083450598342
102,3196.689303904048,6181.083450598342
103,3190.310586093375,6181.083450598342
104,3183.9657425624537,6181.083450598342
105,3177.6882683505246,6181.083450598342
106,3171.473788694867,6181.083450598342
107,3165.000095321179,6181.083450598342
108,3158.855498740279,6181.083450598342
109,3152.7972599747413,6181.083450598342
110,3146.857851996717,6181.083450598342
111,3141.0322146812987,6181.083450598342
112,3135.307885587894,6181.083450598342
113,3129.696633416761,6181.083450598342
114,3124.257266101494,6181.083450598342
115,3118.9862343981495,6181.083450598342
116,3113.908150323189,6181.083450598342
117,3109.061679055493,6181.083450598342
118,3104.418439826314,6181.083450598342
119,3099.965862292886,6181.083450598342
120,3095.7525775187514,6181.083450598342
121,3091.741162086687,6181.083450598342
122,3087.9488286286796,6181.083450598342
123,3084.34236656507,6181.083450598342
124,3080.8842017697125,6181.083450598342
125,3077.608014958423,6181.083450598342
126,3074.6257815450826,6181.083450598342
127,3071.679402691325,6181.083450598342
128,3068.9368409299295,6181.083450598342
129,3066.3791270843094,6181.083450598342
130,3064.037769984694,6181.083450598342
131,3062.072932850201,6181.083450598342
132,3060.064961746028,6181.083450598342
133,3058.258034489355,6181.083450598342
134,3056.669800070794,6181.083450598342
135,3055.267210773358,6181.083450598342
136,3053.997153003565,6181.083450598342
137,3052.895013543157,6181.083450598342
138,3051.925539855517,6181.083450598342
139,3050.650471558788,6181.083450598342
140,3049.8918562543904,6181.083450598342
141,3049.211039497378,6181.083450598342
142,3048.604475227129,6181.083450598342
143,3048.083585293192,6181.083450598342
144,3047.6031797978367,6181.083450598342
145,3047.206502853897,6181.083450598342
146,3046.8649484581356,6181.083450598342
147,3046.5875269363423,6181.083450598342
148,3046.3365357560697,6181.083450598342
149,3046.1969441519673,6181.083450598342
150,3046.135006948139,6181.083450598342
151,3046.1777218283232,6181.083450598342
152,3046.1131526076797,6181.083450598342
153,3045.6372130164054,6181.083450598342
154,3045.958599476967,6181.083450598342
155,3046.4205607148747,6181.083450598342
156,3046.8589693984545,6181.083450598342
157,3047.8431303477505,6181.083450598342
158,3048.26362607206,6181.083450598342
159,3048.70877370392,6181.083450598342
160,3049.149454869566,6181.083450598342
161,3049.6812657494147,6181.083450598342
162,3050.347384853782,6181.083450598342
163,3050.7221862955803,6181.083450598342
164,3051.1481366789712,6181.083450598342
165,3051.7337999536007,6181.083450598342
166,3052.1859615828753,6181.083450598342
167,3052.704675188247,6181.083450598342
168,3053.2908160633606,6181.083450598342
169,3053.8755744262044,6181.083450598342
170,3054.3952869742384,6181.083450598342
171,3054.739891643375,6181.083450598342
172,3055.290783368093,6181.083450598342
173,3055.760454622693,6181.083450598342
174,3056.240215211944,6181.083450598342
175,3056.6791771604567,6181.083450598342
176,3057.1022177385694,6181.083450598342
177,3057.5122411691,6181.083450598342
178,3057.894642399419,6181.083450598342
179,3058.286583173266,6181.083450598342
180,3058.702589570107,6181.083450598342
181,3059.1227783655986,6181.083450598342
182,3059.487153142759,6181.083450598342
183,3059.846532205457,6181.083450598342
184,3060.1544435447468,6181.083450598342
185,3060.4002194500063,6181.083450598342
186,3060.5548695737007,6181.083450598342
187,3060.787749904124,6181.083450598342
188,3060.8678497185647,6181.083450598342
189,3060.9030682180237,6181.083450598342
190,3060.8236998623815,6181.083450598342
191,3061.093150901447,6181.083450598342
192,3060.869996364614,6181.083450598342
193,3060.610403214193,6181.083450598342
194,3060.25990369273,6181.083450598342
195,3059.8674846849217,6181.083450598342
196,3059.4193130628564,6181.083450598342
197,3058.8890776375774,6181.083450598342
198,3058.4188366493554,6181.083450598342
199,3057.653749523321,6181.083450598342
