iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,1.6764159663580358,12.070042022969574,18.819333985447884,73.1878750375472,1.591209031175822,3.3535839756950736,5.57487498736009,0.01879199407994747,116.29212700063363,8.599034395463
1,3.364000003784895,19.646250002551824,38.982875004876405,7.523874985054135,1.4930409961380064,2.414874965324998,12.714833952486515,0.016707985196262598,86.15645789541304,11.606790998928009
2,1.2624579831026495,9.272042021621019,85.33749997150153,6.828124984167516,1.6122499946504831,3.512917028274387,3.554166993126273,0.025291985366493464,111.40475096181035,8.97627786397369
3,1.5164579963311553,6.357917038258165,69.79816599050537,6.9054170162416995,1.7622920568101108,2.8997090412303805,3.776790981646627,0.01654098741710186,93.03329110844061,10.748840421375498
4,1.344958960544318,7.828833011444658,19.542666035704315,5.499124992638826,1.6333749517798424,3.2613329822197556,23.29791698139161,0.01912500010803342,62.42733291583136,16.018624427672826
5,1.1689590173773468,5.577040952630341,11.61312498152256,5.533375020604581,1.5630419948138297,2.884750021621585,6.646958005148917,0.01658295514062047,35.00383294885978,28.568299976205154
6,1.262958045117557,8.23216699063778,5.347791011445224,5.493333970662206,1.5558750019408762,3.2376250019297004,20.284792000893503,0.022499996703118086,45.437042019329965,22.00847492613135
7,1.2999169994145632,8.233541972003877,10.30079205520451,7.047457969747484,1.8017080146819353,3.331499989144504,6.2162920366972685,0.017667014617472887,38.248876051511616,26.14455908856646
8,1.1145419557578862,6.488625018391758,24.328458996023983,5.346499965526164,1.6442500054836273,3.2351670088246465,2.5376250268891454,0.02112501533702016,44.71629299223423,22.363213340910608
9,1.3941670185886323,7.789916009642184,6.496999994851649,6.135665986221284,1.9551659934222698,2.869500021915883,29.016291024163365,0.019082974176853895,55.67678902298212,17.96080588604387
10,2.392625028733164,9.423874958883971,39.75362499477342,5.0771249807439744,1.7802080255933106,3.2165420125238597,4.459750023670495,0.01899997005239129,66.12274999497458,15.123387942516022
11,2.192749991081655,11.82079198770225,25.949208007659763,6.760417018085718,1.908124948386103,3.248249995522201,41.87820799415931,0.021332991309463978,93.77908293390647,10.663358701265816
12,2.224958036094904,9.018832992296666,48.12920797849074,7.195000012870878,1.8386250012554228,3.2816670136526227,14.20345896622166,0.021457963157445192,85.91320796404034,11.639653828530742
13,22.194541001226753,36.14433400798589,16.518583986908197,5.237207980826497,1.8313750042580068,3.203915955964476,10.862457973416895,0.015790981706231833,96.00820689229295,10.415776237981953
14,1.2602920178323984,8.29624995822087,28.323415957856923,4.996792005840689,1.8272079760208726,3.2539580133743584,35.44900001725182,0.0262079993262887,83.43312394572422,11.985647338945745
