timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-1.3925866712619827e-10,3.7219563732664137e-10,-3.493481937219461e-09,0.0,6.986787677190963e-10,7.16682575980883e-08,4.366742298244351e-09
1,0.0,0.0,-2.7573216090987256e-10,7.369473619067499e-10,-6.917094235694533e-09,6.986787677190963e-10,1.3833839600838107e-09,7.16682575980883e-08,4.366742298244351e-09
2,167.0,199.0,-4.1505810595689013e-10,1.077363732619334e-09,-1.030531129729289e-08,1.3833839600838107e-09,2.0667450373250745e-09,7.278485876487042e-08,4.444903792419646e-09
3,0.0,0.0,-5.460156109639506e-10,1.4280120952935888e-09,-1.3592687008566493e-08,2.0667450373250745e-09,2.7240683568588737e-09,7.16682575980883e-08,4.366742298244351e-09
4,80.5,110.5,-6.641051393313352e-10,1.85064808615231e-09,-1.6280841199823302e-08,2.7240683568588737e-09,3.2637960371913367e-09,9.018020213344967e-08,3.7646095433136664e-09
5,190.0,143.0,-7.768224033245499e-10,2.2089340926823176e-09,-1.9282547524977365e-08,3.2637960371913367e-09,3.866982425448436e-09,7.70459881931343e-08,4.191680808640899e-09
6,0.0,0.0,-9.005446223842573e-10,2.5369510481553123e-09,-2.2390378511697277e-08,3.866982425448436e-09,4.4880806490856e-09,7.16682575980883e-08,4.366742298244351e-09
7,0.0,0.0,-1.0217923970627701e-09,2.8584076645188473e-09,-2.5436052878682794e-08,4.4880806490856e-09,5.096822281484509e-09,7.16682575980883e-08,4.366742298244351e-09
8,147.0,142.5,-1.1467272726897888e-09,3.1424883750994754e-09,-2.8280042729983737e-08,5.096822281484509e-09,5.673536125208881e-09,8.209994115504067e-08,4.278739622368726e-09
9,104.0,87.0,-1.262716080890269e-09,3.4439521877495186e-09,-3.117943902408265e-08,5.673536125208881e-09,6.253712093604832e-09,7.283383116829157e-08,4.338331723884386e-09
10,158.0,184.0,-1.3678073211606946e-09,3.699082696839544e-09,-3.401535227219151e-08,6.253712093604832e-09,6.8198477513811884e-09,7.708996169139954e-08,4.334282459596355e-09
11,0.0,0.0,-1.479709841863679e-09,3.9972966802293945e-09,-3.682852716396714e-08,6.8198477513811884e-09,7.381949292481285e-09,7.16682575980883e-08,4.366742298244351e-09
12,0.0,0.0,-1.5893743121526036e-09,4.289546383951448e-09,-3.958543855790725e-08,7.381949292481285e-09,7.932840235782322e-09,7.16682575980883e-08,4.366742298244351e-09
13,167.0,143.0,-1.7255740806794528e-09,4.5728027747792505e-09,-4.259068836374548e-08,7.932840235782322e-09,8.531071253932571e-09,7.359427255138533e-08,4.738227431985452e-09
14,0.0,0.0,-1.830321266192062e-09,4.853542356610307e-09,-4.523235653369003e-08,8.531071253932571e-09,9.05896587474306e-09,7.16682575980883e-08,4.366742298244351e-09
15,84.0,88.0,-1.9420416248470793e-09,5.168145059188784e-09,-4.801569082595346e-08,9.05896587474306e-09,9.620290951620277e-09,9.575619213499694e-08,4.698004485360569e-09
16,0.0,0.0,-2.042459459476336e-09,5.4369777953316496e-09,-5.054885894665385e-08,9.620290951620277e-09,1.0126447080084093e-08,7.16682575980883e-08,4.366742298244351e-09
17,0.0,0.0,-2.1408689374130072e-09,5.700433876751658e-09,-5.3031363704940226e-08,1.0126447080084093e-08,1.0622495298395602e-08,7.16682575980883e-08,4.366742298244351e-09
18,78.0,151.0,-2.2368615233225403e-09,5.938844009106513e-09,-5.549787500968387e-08,1.0622495298395602e-08,1.11189541485309e-08,7.707480514986832e-08,4.442503454828497e-09
19,0.0,0.0,-2.331382959982288e-09,6.192262766251023e-09,-5.788139944670965e-08,1.11189541485309e-08,1.1595161990058587e-08,7.16682575980883e-08,4.366742298244351e-09
20,0.0,0.0,-2.4240139679088406e-09,6.440613148252643e-09,-6.021725339499492e-08,1.1595161990058587e-08,1.2061856207640622e-08,7.16682575980883e-08,4.366742298244351e-09
21,0.0,0.0,-2.5147923556768616e-09,6.6839965226142314e-09,-6.250639026431449e-08,1.2061856207640622e-08,1.25192255252055e-08,7.16682575980883e-08,4.366742298244351e-09
22,0.0,0.0,-2.6037551756895227e-09,6.922512229488588e-09,-6.474974439624766e-08,1.25192255252055e-08,1.2967455171848199e-08,7.16682575980883e-08,4.366742298244351e-09
23,77.5,120.5,-2.693004547345068e-09,7.072909937166253e-09,-6.664796177695487e-08,1.2967455171848199e-08,1.3354151460038002e-08,9.98827232157417e-08,4.091675799447711e-09
24,111.0,80.0,-2.777414731592172e-09,7.317303400523009e-09,-6.883677598650459e-08,1.3354151460038002e-08,1.3790207396589871e-08,7.282957220008805e-08,4.399333063201687e-09
25,205.0,95.0,-2.8685226629688192e-09,7.625241204193231e-09,-7.10449112820799e-08,1.3790207396589871e-08,1.425084096189964e-08,8.504752786900302e-08,4.621679528181606e-09
26,0.0,0.0,-2.9504108768356414e-09,7.844932017436008e-09,-7.311749499365776e-08,1.425084096189964e-08,1.4664430577321895e-08,7.16682575980883e-08,4.366742298244351e-09
27,158.0,121.0,-3.030661326425127e-09,8.060229014413929e-09,-7.514862703100407e-08,1.4664430577321895e-08,1.5069755040174402e-08,7.16682575980883e-08,4.366742298244351e-09
28,0.0,0.0,-3.1093067670228225e-09,8.271220071452292e-09,-7.713913642760345e-08,1.5069755040174402e-08,1.5466978889179065e-08,7.16682575980883e-08,4.366742298244351e-09
29,119.0,107.0,-3.1941415156787866e-09,8.544999288439128e-09,-7.905393383842995e-08,1.5466978889179065e-08,1.583656107678928e-08,7.816971840379914e-08,4.2551076375202064e-09
