iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,3.842500038444996,14.514500042423606,52.552790963090956,11.960875010117888,1.199916994664818,2.525333024095744,42.969999951310456,0.011416967026889324,129.57733299117535,7.717399153971654
1,0.6152920541353524,6.81250001071021,31.514375004917383,4.299124993849546,1.1106670135632157,1.9345830078236759,21.836415980942547,0.009167008101940155,68.13212507404387,14.67736400285814
2,1.0021660127677023,7.219332968816161,20.845457969699055,2.7830000035464764,1.0317920241504908,1.8781660473905504,6.21604104526341,0.009374984074383974,40.98533105570823,24.398973345872854
3,0.6830000202171504,5.2357910317368805,13.286750006955117,4.646749992389232,1.0350829688832164,1.8764999695122242,11.869332985952497,0.009374984074383974,38.6425819597207,25.878187980356884
4,0.6206670077517629,5.8507079957053065,8.954000019002706,4.036042024381459,1.1400419753044844,1.874290988780558,4.318874969612807,0.009124982170760632,26.803749962709844,37.30821252217429
5,2.3945829598233104,5.639042006805539,34.78175000054762,4.939167003612965,1.0787500068545341,1.8957499996758997,26.325875020120293,0.012500036973506212,77.06741703441367,12.975652207903376
6,1.146292022895068,4.552417027298361,45.16554099973291,4.126165993511677,1.5414159861393273,1.8850829801522195,3.6968750064261258,0.009415962267667055,62.12320597842336,16.097044321043576
7,1.048874983098358,5.590750020928681,3.4911660477519035,4.739750002045184,1.104417024180293,1.8570420215837657,2.210000006016344,0.008917006198316813,20.050917111802846,49.8730304665893
8,0.8050409960560501,5.3812499972991645,6.871790974400938,5.743500019889325,1.0285829775966704,1.8899169517681003,13.431707979179919,0.013750046491622925,35.16553994268179,28.436930063634854
9,0.7530829752795398,5.983250041026622,8.971999981440604,5.9932919684797525,1.0359170264564455,1.90100003965199,11.555583972949535,0.009500014130026102,36.203626019414514,27.621542645030672
10,1.8971670069731772,21.31741598714143,56.993499980308115,4.988957953173667,1.1205420014448464,1.934375031851232,1.2969159870408475,0.010207993909716606,89.55908194184303,11.16581343084077
11,0.6582500063814223,5.993875034619123,12.723917025141418,4.008500021882355,1.0223340359516442,1.8902919837273657,3.6511250073090196,0.009540992323309183,29.957834107335657,33.38025026833078
12,0.6633339799009264,5.285124992951751,17.46425003511831,4.90699999500066,1.0307080228812993,1.9001250038854778,8.49379098508507,0.00933295814320445,39.7536659729667,25.15491277408278
13,2.5710000190883875,7.438624976202846,14.892874984070659,5.262958002276719,1.0289580095559359,1.8720829975791276,7.928667007945478,0.009167008101940155,41.00433300482109,24.387666539592896
14,1.0715419775806367,6.445457984227687,20.658791007008404,5.17616601428017,1.2551249819807708,1.8585830111987889,18.817082978785038,0.01108401920646429,55.29383197426796,18.085199818767652
15,0.6477920105680823,5.497375037521124,2.3984999861568213,5.114333005622029,1.0597500368021429,1.8955409759655595,4.430832981597632,0.009209034033119678,21.05333306826651,47.49841731745984
16,5.2770000183954835,7.1374590042978525,18.162499996833503,5.269624991342425,1.2684580287896097,1.9138749921694398,11.016250005923212,0.010041985660791397,50.05520902341232,19.977940748030242
17,0.6358750397339463,4.861374967731535,10.348458017688245,5.0706249894574285,1.065917022060603,1.9016250153072178,19.347416993696243,0.010957999620586634,43.242250045295805,23.125531140320184
18,4.421000019647181,5.647874961141497,10.885750001762062,3.0413749627768993,1.2503340258263052,1.8736250349320471,0.9375840309076011,0.009167008101940155,28.066710045095533,35.629398614703085
19,0.738375005312264,5.36666699917987,29.837665962986648,4.726041981484741,1.0260419803671539,1.8921250011771917,10.188167041633278,0.00962504418566823,53.784709016326815,18.59264497826773
20,0.7440000190399587,4.8592910170555115,9.353083034511656,4.589124990161508,1.4022919931448996,1.9027910311706364,12.485334009397775,0.009167008101940155,35.345083102583885,28.292478393604213
21,6.40274997567758,5.386125005315989,7.704208022914827,4.256875021383166,1.05983397224918,2.0505000138655305,11.136583983898163,0.009082956239581108,38.00595895154402,26.311663422963687
22,0.6086670327931643,7.1508329710923135,7.348750019446015,5.126208998262882,1.2376660015434027,1.8787910230457783,3.9190409588627517,0.009167008101940155,27.279124013148248,36.658068621192186
23,0.9095839923247695,6.1315830098465085,12.867832963820547,4.663666011765599,1.107916992623359,1.9089170382358134,11.124834010843188,0.009832961950451136,38.724166981410235,25.823667181273542
24,0.5659169983118773,3.5193749936297536,7.961083028931171,4.7372920089401305,1.0606669820845127,1.8914589891210198,10.623458016198128,0.010083022061735392,30.36933403927833,32.92795287202034
25,1.8705829861573875,5.148791999090463,21.713709051255137,3.8510000449605286,1.0254589724354446,1.9120000069960952,11.005916050635278,0.011665979400277138,46.53912509093061,21.487296936634433
26,0.7186249713413417,3.961874986998737,14.385291025973856,4.492332984227687,1.029083039611578,1.8930829828605056,6.585666968021542,0.009000010322779417,33.07495696935803,30.234355283559108
27,0.6467499770224094,5.253665964119136,11.934915964957327,4.521708004176617,1.4113340293988585,1.874208974186331,17.74491701507941,0.009125040378421545,43.39662496931851,23.043266629766755
28,0.6805829470977187,6.4830000046640635,9.776332997716963,2.9715420096181333,1.172457996290177,1.892667030915618,10.459584009367973,0.009624985978007317,33.445791981648654,29.899127535945006
29,2.562916954047978,5.281209014356136,10.877916007302701,7.032541965600103,1.085124968085438,1.8762919935397804,25.96170798642561,0.012166972737759352,54.689875862095505,18.284919909519864
30,0.9272909956052899,5.687917000614107,18.253749993164092,4.472500004339963,1.024707977194339,1.864084042608738,2.5556249893270433,0.008874980267137289,34.79474998312071,28.739967968877785
31,0.5796249606646597,14.496290998067707,31.938750005792826,7.865042018238455,1.0451659909449518,1.9083339720964432,15.993082954082638,0.009833020158112049,73.8361239200458,13.543506171624886
32,0.6637499900534749,5.584667029324919,9.651999978814274,5.0249999621883035,1.1044580023735762,1.91016704775393,1.4651250094175339,0.012417032849043608,25.417584052775055,39.342842259267414
33,1.101417001336813,5.2827500039711595,17.68674998311326,4.81133401626721,1.0789170046336949,1.9041670020669699,9.60558297811076,0.00925001222640276,41.48016800172627,24.107906215769987
34,0.6253330502659082,5.919541988987476,22.60500000556931,6.1435410170815885,1.0592920007184148,1.8939999863505363,16.4869170403108,0.009000010322779417,54.74262509960681,18.26730081322283
35,0.6448749918490648,5.097208952065557,35.063749994151294,4.738958028610796,1.025417004711926,2.052666968666017,4.3576660100370646,0.009207986295223236,52.98974993638694,18.87157424219738
36,1.0274160304106772,4.407708998769522,11.884875013493001,4.79541695676744,1.1492919875308871,1.8638749606907368,19.926915992982686,0.008917006198316813,45.06441694684327,22.190456856006197
37,0.6229999708011746,5.656332999933511,20.154124998953193,4.879500018432736,1.0251670028083026,1.8447079928591847,16.891540959477425,0.00929197994992137,51.08366592321545,19.575728991398417
38,0.6057500140741467,4.284041002392769,9.591750043909997,4.5748749980703,1.022125012241304,1.8794590141624212,12.623707996681333,0.009750016033649445,34.59145809756592,28.908871004497104
39,1.6996249905787408,5.528458976186812,9.301250043790787,7.044124999083579,1.0216669761575758,1.9463750068098307,22.724125010427088,0.010249961633235216,49.27587596466765,20.29390610360801
40,0.6832500221207738,5.765042034909129,30.46795801492408,4.1726670460775495,1.041417010128498,1.9258750253356993,12.959583022166044,0.009374984074383974,57.02516715973616,17.536116942872752
41,0.703000056091696,5.140083027072251,25.33483295701444,4.579500004183501,1.3938340125605464,1.9088750123046339,12.177666008938104,0.009832961950451136,51.247624040115625,19.51309975301918
42,1.5899579739198089,5.617792019620538,13.885999971535057,4.968416993506253,1.0732919909060001,1.8700420041568577,32.12708298815414,0.009333016350865364,61.14191695814952,16.355391681364537
43,0.6027500494383276,6.091582996305078,19.41716601140797,4.557958978693932,1.0388329974375665,1.8701250082813203,14.045207994058728,0.00925001222640276,47.63287404784933,20.99390431481115
44,0.620459031779319,5.576833034865558,15.452624997124076,4.287249990738928,1.0276249959133565,1.905416022054851,28.408541984390467,0.01025001984089613,57.28900007670745,17.455357898742236
45,0.656957970932126,4.7847500536590815,9.612124995328486,3.934375010430813,1.0262089781463146,1.8785829888656735,8.119708043523133,0.008875038474798203,30.021583079360425,33.30936937457809
46,0.7594589842483401,5.107667006086558,7.843917002901435,5.4221670143306255,1.0356249986216426,2.254124963656068,19.940166966989636,0.014416989870369434,42.377543926704675,23.59740342030155
47,0.7366669597104192,5.062583019025624,13.242582965176553,5.628500017337501,1.023624965455383,1.899625000078231,21.502749994397163,0.009166018571704626,49.10549893975258,20.364318082316966
48,0.6497090216726065,5.1897920202463865,9.250250004697591,4.830582998692989,1.0485000093467534,1.8581249751150608,17.50250003533438,0.008459028322249651,40.337918093428016,24.79057044252671
49,2.5439579621888697,5.936999979894608,7.53529102075845,4.789250029716641,1.3974169851280749,1.9070000271312892,7.27154198102653,0.009167008101940155,31.390624993946403,31.856645103206684
