timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
37,0.0,0.0,-3.734745317038278e-09,9.854366684767507e-09,-9.359608951450848e-08,1.8373821896333248e-08,1.870501140129509e-08,7.16682575980883e-08,4.366742298244351e-09
38,0.0,0.0,-3.79930907782371e-09,1.0029474988398798e-08,-9.521764966143777e-08,1.870501140129509e-08,1.9029578048469624e-08,7.16682575980883e-08,4.366742298244351e-09
39,0.0,0.0,-3.862581563393435e-09,1.0201081125957463e-08,-9.680677860542848e-08,1.9029578048469624e-08,1.934765421302493e-08,7.16682575980883e-08,4.366742298244351e-09
40,111.66666666666667,108.66666666666667,-3.891954806235688e-09,1.0208791234243014e-08,-9.835474983789427e-08,1.934765421302493e-08,1.9633459367508996e-08,1.1451834621502774e-07,4.325735789755229e-09
41,0.0,0.0,-3.953374377237172e-09,1.0376811046884796e-08,-9.988113677835584e-08,1.9633459367508996e-08,1.9939416876648747e-08,7.16682575980883e-08,4.366742298244351e-09
42,182.0,191.0,-4.02387275861563e-09,1.0488118506957953e-08,-1.0144118928571827e-07,1.9939416876648747e-08,2.0263748324157194e-08,7.708921825762615e-08,4.527086792501153e-09
43,0.0,0.0,-4.082653970569516e-09,1.0650551774145436e-08,-1.0290584743722336e-07,2.0263748324157194e-08,2.0557104950319884e-08,7.16682575980883e-08,4.366742298244351e-09
44,201.0,72.0,-4.142007849074688e-09,1.0793051113475312e-08,-1.0433664217151216e-07,2.0557104950319884e-08,2.083584389932313e-08,7.708872717212413e-08,4.3203194990177926e-09
45,0.0,0.0,-4.198426359219392e-09,1.0949385728532449e-08,-1.0574339126530137e-07,2.083584389932313e-08,2.1117766615376906e-08,7.16682575980883e-08,4.366742298244351e-09
46,0.0,0.0,-4.253716499161202e-09,1.1102593651288442e-08,-1.071220053772148e-07,2.1117766615376906e-08,2.1394053410090234e-08,7.16682575980883e-08,4.366742298244351e-09
47,0.0,0.0,-4.3079008363041765e-09,1.1252737415589314e-08,-1.0847304720688996e-07,2.1394053410090234e-08,2.16648168085011e-08,7.16682575980883e-08,4.366742298244351e-09
48,0.0,0.0,-4.3610014867042915e-09,1.139987830460417e-08,-1.0979706819997162e-07,2.16648168085011e-08,2.1930167102649927e-08,7.16682575980883e-08,4.366742298244351e-09
49,0.0,0.0,-4.413040124096404e-09,1.154407637583873e-08,-1.1109460877319164e-07,2.1930167102649927e-08,2.2190212394382107e-08,7.16682575980883e-08,4.366742298244351e-09
