timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,96.0,24.0,-1.3939347546953834e-10,3.5616533321860676e-10,-3.442209434337391e-09,0.0,6.907567273296481e-10,7.276451869641653e-08,4.3172295458103e-09
1,0.0,0.0,-2.758642730863458e-10,7.21237663880876e-10,-6.866847182870104e-09,6.907567273296481e-10,1.3755301482254188e-09,7.16682575980883e-08,4.366742298244351e-09
2,192.0,103.0,-4.0797207149491943e-10,1.0860367933612737e-09,-1.0274535425153075e-08,1.3755301482254188e-09,2.0550254166552257e-09,7.278273291906482e-08,4.420180783352789e-09
3,0.0,0.0,-5.390712971912194e-10,1.4365116948206896e-09,-1.3562526653869476e-08,2.0550254166552257e-09,2.712562502528482e-09,7.16682575980883e-08,4.366742298244351e-09
4,111.0,108.5,-6.677954857022935e-10,1.8243914584582375e-09,-1.6511271037311856e-08,2.712562502528482e-09,3.3028409354853133e-09,8.504664555613988e-08,4.054955163921186e-09
5,226.0,161.0,-7.916797424625654e-10,2.178694165120414e-09,-1.9878448974811955e-08,3.3028409354853133e-09,3.9587399160703755e-09,8.87510029831194e-08,4.529748220397241e-09
6,0.0,0.0,-9.151048147395123e-10,2.507315919144647e-09,-2.2974361932535176e-08,3.9587399160703755e-09,4.578016992000972e-09,7.16682575980883e-08,4.366742298244351e-09
7,0.0,0.0,-1.0360613855709202e-09,2.829365238088395e-09,-2.6008356631103935e-08,4.578016992000972e-09,5.184969053611038e-09,7.16682575980883e-08,4.366742298244351e-09
8,0.0,0.0,-1.1545988249857e-09,3.1449735706532685e-09,-2.8981671435701316e-08,5.184969053611038e-09,5.779821888679411e-09,7.16682575980883e-08,4.366742298244351e-09
9,205.0,168.0,-1.2798739207172406e-09,3.52612781464945e-09,-3.194197885526114e-08,5.779821888679411e-09,6.390191449171532e-09,8.504691087810316e-08,4.5558329594688995e-09
10,35.0,75.5,-1.3932203271782854e-09,3.836557753194639e-09,-3.479149367157744e-08,6.390191449171532e-09,6.954799488618665e-09,7.27834964935082e-08,4.329605186688915e-09
