timestep,power_in_focal,power_send
0,4028.614534126753,6181.083450598342
1,4048.311730361793,6181.083450598342
2,4066.7990683502276,6181.083450598342
3,4084.425240549218,6181.083450598342
4,4101.049993949536,6181.083450598342
5,4116.686945788337,6181.083450598342
6,4131.372620048456,6181.083450598342
7,4145.4550790724115,6181.083450598342
8,4157.78649927242,6181.083450598342
9,4169.780087287484,6181.083450598342
10,4180.94935854819,6181.083450598342
11,4191.306439361252,6181.083450598342
12,4200.8996203920115,6181.083450598342
13,4209.748042563172,6181.083450598342
14,4217.881492586659,6181.083450598342
15,4225.316248398686,6181.083450598342
16,4232.101513395322,6181.083450598342
17,4238.271738097292,6181.083450598342
18,4243.854342765556,6181.083450598342
19,4248.867063221254,6181.083450598342
20,4252.669869744024,6181.083450598342
21,4256.989486672417,6181.083450598342
22,4260.580048935264,6181.083450598342
23,4263.732135776213,6181.083450598342
24,4266.46613798272,6181.083450598342
25,4268.806557490413,6181.083450598342
26,4270.7771632209215,6181.083450598342
27,4272.400969632746,6181.083450598342
28,4273.68669341013,6181.083450598342
29,4274.760160379966,6181.083450598342
30,4275.459196857092,6181.083450598342
31,4275.8685081683225,6181.083450598342
32,4275.9924831890285,6181.083450598342
33,4275.995119963354,6181.083450598342
34,4275.66070900673,6181.083450598342
35,4275.120767468449,6181.083450598342
36,4274.513679072454,6181.083450598342
37,4273.556978566465,6181.083450598342
38,4272.421647805215,6181.083450598342
39,4271.1300206952565,6181.083450598342
40,4269.6873012783935,6181.083450598342
41,4268.104481135716,6181.083450598342
42,4266.396790619881,6181.083450598342
43,4264.569834362415,6181.083450598342
44,4262.615520136977,6181.083450598342
45,4260.5642297072645,6181.083450598342
46,4258.305765788567,6181.083450598342
47,4256.1129485975125,6181.083450598342
48,4253.821771772882,6181.083450598342
49,4251.449239162168,6181.083450598342
