timestep,power_in_focal,power_send
0,117730607.15029725,390000000.0
1,120398085.86699095,390000000.0
2,123064947.03851706,390000000.0
3,125682078.76484066,390000000.0
4,128175165.15002875,390000000.0
5,130553725.88967478,390000000.0
6,132859914.55199304,390000000.0
7,135022805.6140738,390000000.0
8,137165847.87411258,390000000.0
9,139190949.74953893,390000000.0
10,141278888.8206077,390000000.0
11,143187685.73482224,390000000.0
12,145031365.70707864,390000000.0
13,146684837.14628485,390000000.0
14,148308188.43987912,390000000.0
15,149856049.45398542,390000000.0
16,151334717.43811002,390000000.0
17,152872515.10330868,390000000.0
18,154245230.1444309,390000000.0
19,155645595.88978803,390000000.0
20,156933502.865881,390000000.0
21,158091782.46113035,390000000.0
22,159252291.14138207,390000000.0
23,160332665.2939068,390000000.0
24,161385520.70386255,390000000.0
25,162326369.44787684,390000000.0
26,163224186.28597578,390000000.0
27,164049555.299577,390000000.0
28,164850072.0950777,390000000.0
29,165750412.4463607,390000000.0
30,166484480.2524172,390000000.0
31,167251246.50654224,390000000.0
32,168001857.72130895,390000000.0
33,168632902.87940797,390000000.0
34,169266090.28138942,390000000.0
35,169891390.9140479,390000000.0
36,170520973.5961498,390000000.0
37,171037941.8799473,390000000.0
38,171541540.3805374,390000000.0
39,172143720.06188667,390000000.0
40,172709135.45197442,390000000.0
41,173261224.4158327,390000000.0
42,173725359.29058546,390000000.0
43,174093831.50720707,390000000.0
44,174493032.69295955,390000000.0
45,174683207.93831128,390000000.0
46,174898596.85153893,390000000.0
47,175046018.23660046,390000000.0
48,175219133.8154896,390000000.0
49,175308167.31852362,390000000.0
