iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Focal Plane Propagation_ms,7. Slope Estimation_ms,8. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
22,0.923709012567997,0.8847080171108246,22.540542064234614,4.215915920212865,2.9345829971134663,205.95908304676414,1.9580000080168247,9.531875024549663,0.013291952200233936,248.96170804277062,4.016681954271474
23,1.1418749345466495,0.8589589269831777,18.349124933592975,7.032625027932227,2.7848329627886415,195.67020901013166,1.915500033646822,3.695624996908009,0.014042016118764877,231.46279284264892,4.320348803013932
24,4.6839999267831445,0.9950000094249845,11.703291907906532,5.732040968723595,2.743958029896021,227.91145800147206,1.8384159775450826,10.218749986961484,0.015208963304758072,265.84212377201766,3.761631098228757
25,0.8369999704882503,0.908082933165133,19.050917006097734,4.831374972127378,2.79000005684793,117.38304095342755,1.8571660621091723,17.934834002517164,0.01383305061608553,165.6062490073964,6.038419479903427
26,0.9722909890115261,1.1137499241158366,15.274459030479193,4.616874968633056,2.758458023890853,174.03866699896753,1.8651249120011926,25.15654102899134,0.014125020243227482,225.81029089633375,4.428496132884774
27,0.8262500632554293,0.9879169519990683,23.915707948617637,4.951916984282434,2.747833961620927,151.8026670673862,1.8396250670775771,32.97591698355973,0.013208016753196716,220.0610430445522,4.544193675377364
28,0.9431670187041163,0.9519170271232724,35.618166089989245,4.503291915170848,2.750708954408765,226.1483329348266,1.8783339764922857,24.240750004537404,0.010375049896538258,297.0450429711491,3.3664928052582463
29,0.8806250989437103,0.8466250728815794,17.76666601654142,4.970083944499493,2.804958028718829,193.92062502447516,1.9185830606147647,31.17679199203849,0.009709037840366364,254.2946672765538,3.932445814573324
30,0.9120421018451452,0.99108403082937,26.100415969267488,5.0691659562289715,2.7811669278889894,238.62195806577802,1.864125020802021,24.72587500233203,0.01029099803417921,301.0761240730062,3.321419136369365
31,0.8530420018360019,1.0302920127287507,12.85370800178498,5.463249981403351,2.7424589497968554,190.7000410137698,1.8291670130565763,7.365292054601014,0.009249895811080933,222.84650092478842,4.487393770376067
32,1.0254590306431055,1.060374896042049,7.97845795750618,4.9250839510932565,2.7934579411521554,175.01845792867243,1.8312500324100256,10.01370802987367,0.010999967344105244,204.65724973473698,4.88621830546503
33,0.8370830910280347,0.9879579301923513,21.434874972328544,4.875415936112404,2.729416941292584,202.26320798974484,1.878208015114069,32.129833009094,0.01066701952368021,267.1466649044305,3.7432621528617687
34,0.9173339931294322,1.0369999799877405,13.310292037203908,4.660749924369156,2.70695798099041,191.91054196562618,1.8602079944685102,26.184124988503754,0.00925001222640276,242.5964588765055,4.122071709666023
35,1.0168750304728746,0.8504169527441263,15.927959000691772,4.886334063485265,2.721874974668026,226.87295801006258,1.852041925303638,28.866457985714078,0.010041985660791397,283.00495992880315,3.5335069754663473
36,0.8813750464469194,0.9528750088065863,16.69579208828509,4.755874979309738,2.798625035211444,207.72816706448793,1.8556250724941492,13.330582994967699,0.009125098586082458,249.00804238859564,4.01593454736464
37,0.9249580325558782,0.9947919752448797,34.682958968915045,4.6623339876532555,2.740624942816794,162.61558304540813,3.03295801859349,0.9659590432420373,0.029957969672977924,210.6501259841025,4.747208174351953
38,1.1010830057784915,0.9820830309763551,15.238875057548285,4.9270420568063855,2.7500420110300183,168.06020902004093,1.8995000282302499,29.470791923813522,0.016042031347751617,224.445668165572,4.455421252604916
39,0.8961670100688934,0.87312504183501,19.231665995903313,6.6396250622347,2.762207994237542,253.64595791324973,1.8490829970687628,23.463499965146184,0.017167069017887115,309.378499048762,3.2322866749779764
40,0.9452080121263862,0.9097500005736947,18.613875028677285,5.973582970909774,2.730207983404398,210.571208037436,1.9093750743195415,14.760083053261042,0.010791933164000511,256.42408209387213,3.899789722690392
41,1.0312919039279222,1.082667033188045,14.435083023272455,5.509624956175685,2.845417009666562,198.63945804536343,1.8826660234481096,22.516499971970916,0.011750031262636185,247.95445799827576,4.03299867271172
42,0.965291983447969,0.9827500907704234,26.179583044722676,5.010583088733256,2.7129999361932278,244.95162500534207,1.8498749705031514,11.201207991689444,0.008915900252759457,293.862832011655,3.4029482161947544
43,0.8762079523876309,0.8840410737320781,29.683540924452245,4.620582913048565,2.7052079094573855,283.68683299049735,1.979165943339467,1.8208750989288092,0.0153339933604002,326.27178879920393,3.0649294064937553
44,1.1366670951247215,0.9665000252425671,35.28483398258686,4.87599999178201,2.815791987814009,228.12858293764293,1.8606659723445773,32.74366701953113,0.010041985660791397,307.8227509977296,3.2486227764476565
45,0.8769999258220196,0.9743750561028719,9.61479195393622,6.469042040407658,2.7447909815236926,192.70908297039568,1.8654169980436563,7.017583004198968,0.009707990102469921,222.28179092053324,4.498794057123215
46,0.9862909791991115,0.9232499869540334,28.425749973393977,4.847707925364375,2.7456670068204403,185.75779197271913,1.8292500171810389,21.725457976572216,0.009582960046827793,247.25074879825115,4.0444771344897665
47,0.9657919872552156,0.9461659938097,11.787291965447366,4.3811670038849115,2.781290910206735,192.5868330290541,1.857916940934956,48.29366703052074,0.010999967344105244,263.61112482845783,3.793466609767473
48,1.9682500278577209,0.8552920771762729,14.353666920214891,6.88779097981751,2.8712080093100667,132.65737507026643,1.895166002213955,22.28741708677262,0.010457937605679035,183.78662411123514,5.441092380013245
49,0.9292499162256718,0.9854170493781567,18.226000014692545,4.942958010360599,2.761084004305303,327.18229200690985,1.8361250404268503,2.007416100241244,0.008792034350335598,358.87933417689055,2.786451892788853
