timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
32,127.5845146548765,127.41975295992131,3.8748183418079746e-09,2.2374526148368982e-07,-2.6577655802557667e-08,2.9304397228057457e-08,2.981195814353028e-08,1.5044225193109316e-07,7.09530124313768e-09
33,127.4173282149712,127.36902111324376,3.970382157452049e-09,2.278184460812829e-07,-2.5283577661965758e-08,2.981195814353028e-08,3.032245338186065e-08,1.5261547071004168e-07,7.223988542657538e-09
34,127.58484738977438,127.53643346481212,4.062088162032639e-09,2.3169949641650568e-07,-2.4397256458919032e-08,3.032245338186065e-08,3.0816740440995786e-08,1.505203279188508e-07,7.140213607863789e-09
35,127.47960049963194,127.3250582861188,4.162632963061885e-09,2.355969037482614e-07,-2.4702307110409157e-08,3.0816740440995786e-08,3.1314222888790384e-08,1.5049223544168385e-07,7.216984080971901e-09
36,127.52711632413478,127.19671958865416,4.243160675877518e-09,2.3888047745182264e-07,-2.5353081457940245e-08,3.1314222888790384e-08,3.1738457900099786e-08,1.4973103840096339e-07,6.880742409683135e-09
37,127.3988686389686,127.36431971424702,4.365126440897304e-09,2.4206934954197617e-07,-2.5981959623123498e-08,3.1738457900099786e-08,3.2155863786331634e-08,1.4865419401600486e-07,6.901434324194947e-09
38,127.57519430250775,127.20593505841875,4.442389235218403e-09,2.457037695955559e-07,-2.6572089403400156e-08,3.2155863786331634e-08,3.2612962510275964e-08,1.4938154391986898e-07,7.1386313776517556e-09
39,127.51164607809481,127.26141935616094,4.5352782742140175e-09,2.4925273894390537e-07,-2.7019681082719518e-08,3.2612962510275964e-08,3.304950957078425e-08,1.47769177857451e-07,7.063315798950179e-09
40,127.39504823432289,127.2787200609005,4.619601558346001e-09,2.52702277002635e-07,-2.736652063649403e-08,3.304950957078425e-08,3.347308457283127e-08,1.4823186609059848e-07,7.0627041688326395e-09
41,127.70815053609135,127.44978115582525,4.68523305409818e-09,2.5604585622793145e-07,-2.7701181408081825e-08,3.347308457283127e-08,3.387279917860119e-08,1.4609676471764414e-07,7.0264494093922914e-09
42,127.5034613350097,127.21906455792274,4.779118852419419e-09,2.5888152493095493e-07,-2.7946713598795185e-08,3.387279917860119e-08,3.422098905770146e-08,1.474134250359316e-07,6.738769960900289e-09
43,127.55793394535753,127.32265997888338,4.8456359204736364e-09,2.6199699513739626e-07,-2.809749528016586e-08,3.422098905770146e-08,3.460219329589125e-08,1.492236037321611e-07,7.022437498775538e-09
44,127.51298476764707,127.28334686580315,4.933565567845857e-09,2.644193262071418e-07,-2.8299083255885627e-08,3.460219329589125e-08,3.4900422153995325e-08,1.4798554477330913e-07,6.552521786500684e-09
45,127.42651530352374,127.24557152191473,5.027482057345738e-09,2.6711723560787717e-07,-2.8558516248811073e-08,3.4900422153995325e-08,3.523535474605353e-08,1.4967258149668644e-07,6.805468163635202e-09
46,127.45218411580153,127.42803226750604,5.0982302190153695e-09,2.694378093766419e-07,-2.885334868971998e-08,3.523535474605353e-08,3.552839613544123e-08,1.504572977815068e-07,6.586267343410301e-09
47,127.57935656630562,127.2381375392642,5.162732775535306e-09,2.7175386756341056e-07,-2.9200441836267948e-08,3.552839613544123e-08,3.581214864506869e-08,1.5009477062246115e-07,6.70890770228197e-09
48,127.34392038523275,127.21044751203853,5.227575018135914e-09,2.7400464763640774e-07,-2.9403121173457807e-08,3.581214864506869e-08,3.609151781277345e-08,1.4838120830129716e-07,6.518348405260572e-09
49,127.54295681728335,127.36661669498966,5.293387318856938e-09,2.760691413267988e-07,-2.9615975969003535e-08,3.609151781277345e-08,3.634492342494288e-08,1.4734719619330922e-07,6.470600064678629e-09
