timestep,power_in_focal,power_send
0,4105.6839737151095,6181.083450598342
1,4220.351587382495,6181.083450598342
2,4277.896263408099,6181.083450598342
3,4277.112945115203,6181.083450598342
4,4224.954862703811,6181.083450598342
5,4133.6046703828415,6181.083450598342
6,4021.860351759118,6181.083450598342
7,3899.26468348285,6181.083450598342
8,3782.56403333625,6181.083450598342
9,3682.395122435616,6181.083450598342
10,3604.552498826523,6181.083450598342
11,3551.4696999959588,6181.083450598342
12,3522.4321174354627,6181.083450598342
13,3512.787370230252,6181.083450598342
14,3514.460664288207,6181.083450598342
15,3525.566090083965,6181.083450598342
16,3540.5959220826308,6181.083450598342
17,3554.987836414808,6181.083450598342
18,3565.4216299811455,6181.083450598342
19,3569.9497188931655,6181.083450598342
20,3567.8851486425274,6181.083450598342
21,3559.6901419599717,6181.083450598342
22,3546.4729762313673,6181.083450598342
23,3529.7335034774337,6181.083450598342
24,3511.5678419052797,6181.083450598342
25,3491.6993425876235,6181.083450598342
26,3475.517550297477,6181.083450598342
27,3461.990602676293,6181.083450598342
28,3451.8076130485533,6181.083450598342
29,3445.3196345381352,6181.083450598342
30,3442.1268550740406,6181.083450598342
31,3442.0053414741915,6181.083450598342
32,3443.86094129347,6181.083450598342
33,3447.62903062987,6181.083450598342
34,3451.803095417786,6181.083450598342
35,3457.677850575134,6181.083450598342
36,3463.1653081376235,6181.083450598342
37,3467.9722795779353,6181.083450598342
38,3471.705186228765,6181.083450598342
39,3474.0846765553024,6181.083450598342
40,3474.965521076815,6181.083450598342
41,3474.3071825295083,6181.083450598342
42,3472.378119789878,6181.083450598342
43,3469.028498518277,6181.083450598342
44,3464.5793035446823,6181.083450598342
45,3459.2329718903175,6181.083450598342
46,3453.3112379554514,6181.083450598342
47,3446.967629930721,6181.083450598342
48,3440.488344516545,6181.083450598342
49,3434.0561556596244,6181.083450598342
