timestep,power_in_focal,power_send
0,4047.0048511977775,6181.083450598342
1,4159.119533591915,6181.083450598342
2,4207.5024921524755,6181.083450598342
3,4192.2549334464475,6181.083450598342
4,4119.150003695671,6181.083450598342
5,4008.177363396931,6181.083450598342
6,3875.635702614245,6181.083450598342
7,3739.3740328457457,6181.083450598342
8,3614.706306427005,6181.083450598342
9,3510.884314020702,6181.083450598342
10,3432.3483340823605,6181.083450598342
11,3384.4617595442,6181.083450598342
12,3361.7600072041387,6181.083450598342
13,3358.8110449359515,6181.083450598342
14,3368.138080505345,6181.083450598342
15,3384.3904044651827,6181.083450598342
16,3401.266476570132,6181.083450598342
17,3414.130108981509,6181.083450598342
18,3420.073977288407,6181.083450598342
19,3417.7987099631446,6181.083450598342
20,3407.5209732125795,6181.083450598342
21,3390.509466797199,6181.083450598342
22,3368.7356248296624,6181.083450598342
23,3346.253299850884,6181.083450598342
24,3320.7301648737102,6181.083450598342
25,3297.4498928706016,6181.083450598342
26,3277.1109830310393,6181.083450598342
27,3263.1477123540526,6181.083450598342
28,3250.3623596132747,6181.083450598342
29,3242.423542725829,6181.083450598342
30,3237.9367381250668,6181.083450598342
31,3237.100988250837,6181.083450598342
32,3238.721067673357,6181.083450598342
33,3242.0966303656896,6181.083450598342
34,3246.301231737936,6181.083450598342
35,3250.475720023901,6181.083450598342
36,3253.8558886657893,6181.083450598342
37,3255.939971443555,6181.083450598342
38,3256.4168731310983,6181.083450598342
39,3255.117179974757,6181.083450598342
40,3251.981576314217,6181.083450598342
41,3247.0873133026216,6181.083450598342
42,3240.6552162572652,6181.083450598342
43,3232.973921013333,6181.083450598342
44,3224.2461147330264,6181.083450598342
45,3215.001379492423,6181.083450598342
46,3205.496828814871,6181.083450598342
47,3196.0239844654866,6181.083450598342
48,3186.7944109809087,6181.083450598342
49,3178.0138484453882,6181.083450598342
