iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,7.492750009987503,75.62879199394956,30.053624999709427,8.750709006562829,1.243625010829419,2.0680000307038426,9.078499977476895,0.012750038877129555,134.3287510680966,7.444422672351506
1,1.0898340260609984,5.542374972719699,8.878207998350263,8.647874987218529,1.0580000234767795,1.8906660261563957,10.523582983296365,0.011290947441011667,37.64183196472004,26.56618840807892
2,0.9759579552337527,4.81112499255687,7.425665971823037,7.333291985560209,1.0499170166440308,1.9097920157946646,14.519874996040016,0.010374991688877344,38.03599992534146,26.290882373615496
3,1.1082079727202654,5.7200409937649965,11.441832990385592,4.163167031947523,1.0725829633884132,1.9021250191144645,31.439582991879433,0.014416989870369434,56.86195695307106,17.586450653207617
4,1.43008294980973,5.286291998345405,9.587582957465202,4.264707968104631,1.0277910041622818,1.9011669792234898,5.339499970432371,0.012249976862221956,28.84937380440533,34.66279742429969
5,1.0284580057486892,4.963082959875464,13.508374977391213,4.624499997589737,1.1521250125952065,1.885875011794269,12.0022909832187,0.010415969882160425,39.17512291809544,25.526403633518363
6,2.0164999878033996,5.514832970220596,15.111834043636918,4.461832984816283,1.0936250328086317,1.8954999977722764,8.740999968722463,0.00966701190918684,38.844791997689754,25.743476758981583
7,1.0321659501641989,6.716999982018024,21.898875012993813,7.779792009387165,1.1865829583257437,1.9017920130863786,12.808542000129819,0.010041985660791397,53.33479191176593,18.74948723254313
8,1.8364590359851718,5.7895000209100544,32.84283302491531,4.8915420193225145,1.2340840185061097,1.8857920076698065,13.433250016532838,0.009624985978007317,61.92308512981981,16.149066182725413
9,1.1447499855421484,6.011999968905002,9.85908298753202,3.656707995105535,1.0531249572522938,1.9515840103849769,1.773624971974641,0.0118750031106174,25.462749879807234,39.273055923666426
10,6.753416964784265,5.131666024681181,7.006959000136703,4.301207954995334,1.0367080103605986,1.8826659652404487,22.039040981326252,0.009916024282574654,48.16158092580736,20.76343800965534
11,1.3286250177770853,5.659666960127652,8.767416991759092,4.236875043716282,1.0493749869056046,1.8737080390565097,29.557167028542608,0.013582990504801273,52.486417058389634,19.05254837432566
12,4.410916997585446,5.234125012066215,9.3112500035204,4.874916048720479,1.2132920091971755,1.8725420231930912,10.798792005516589,0.00966701190918684,37.72550111170858,26.50726883756721
13,2.870458993129432,3.739624982699752,9.477792016696185,4.8781660152599216,1.0500000207684934,1.9408749649301171,8.623667003121227,0.009000010322779417,32.58958400692791,30.68465064750196
14,1.0084999958053231,5.02554199192673,12.414166994858533,6.130666995886713,1.0782910394482315,1.9564999965950847,3.624790988396853,0.011499971151351929,31.24995797406882,32.0000430346114
15,1.056958979461342,7.583333004731685,24.01395799824968,6.170917011331767,1.0332500096410513,1.9257499952800572,7.0559579762630165,0.014792021829634905,48.85491699678823,20.468768784639238
16,1.7457499634474516,5.387458018958569,9.807541966438293,4.633624979760498,1.0679589468054473,1.8830830231308937,9.35516698518768,0.010041985660791397,33.89062586938962,29.506684351415615
17,7.718999986536801,5.556874966714531,25.47374996356666,3.288084000814706,1.0386669891886413,1.8898749840445817,12.469750014133751,0.012584030628204346,57.44858493562788,17.406869135602157
18,4.250416997820139,12.21670798258856,23.297291016206145,6.474916997831315,1.109000004362315,1.894917048048228,15.000040992163122,0.012125005014240742,64.25541604403406,15.562890438911838
19,0.9629580308683217,6.020667031407356,13.47266702214256,4.38829098129645,1.1514590005390346,1.9008339731954038,13.40233301743865,0.009624985978007317,41.30883404286578,24.20789700726749
20,2.030583971645683,6.670458998996764,43.15241699805483,10.2064170059748,1.0566660203039646,1.9273330108262599,3.881540964357555,0.013041950296610594,68.93845892045647,14.50569124490923
21,1.939707959536463,6.627082999330014,15.447874960955232,5.280499986838549,1.0534999892115593,1.8909589853137732,16.14712498849258,0.023333006538450718,48.41008287621662,20.656853708698975
22,3.6627090303227305,26.707958022598177,20.456917001865804,11.673750006593764,1.2162079801782966,1.8805839936248958,6.6971670021303,0.012959004379808903,72.30825204169378,13.829680178458586
23,0.902665953617543,7.710832986049354,33.94570900127292,4.980666970368475,1.0896659805439413,1.8974999547936022,22.093959036283195,0.01591601176187396,72.6369158946909,13.767104339201314
24,0.6430840003304183,5.6556250201538205,21.251083991955966,4.377749981358647,1.0627080337144434,1.9231250043958426,38.43345801578835,0.01854199217632413,73.36537603987381,13.630407884183729
25,1.419958018232137,4.805208998732269,18.763207946904004,4.3927080114372075,1.0772080277092755,1.889083010610193,19.81729204999283,0.019249971956014633,52.18391603557393,19.162992660771128
