timestep,power_in_focal,power_send
0,197516788.76204848,390000000.0
1,199599903.57092103,390000000.0
2,201631211.7863135,390000000.0
3,203620533.73818046,390000000.0
4,205507512.10355717,390000000.0
5,207388824.50945473,390000000.0
6,209346151.85297948,390000000.0
7,211221534.65991166,390000000.0
8,213204071.12234223,390000000.0
9,215269643.71046937,390000000.0
10,217271755.75732747,390000000.0
11,219178405.43528625,390000000.0
12,221029095.2905076,390000000.0
13,222845735.97731504,390000000.0
14,224578117.59743342,390000000.0
15,226392537.66964924,390000000.0
16,228193933.18761685,390000000.0
17,229955996.797058,390000000.0
18,231715831.22263917,390000000.0
19,233408935.3945477,390000000.0
20,235027588.57384965,390000000.0
21,236509870.9649789,390000000.0
22,237887850.50884655,390000000.0
23,239210996.94097042,390000000.0
24,240490599.5521184,390000000.0
25,241709505.40783107,390000000.0
26,242914454.97540247,390000000.0
27,244051727.05192855,390000000.0
28,245170952.26629338,390000000.0
29,246287926.01425135,390000000.0
30,247474400.19116187,390000000.0
31,248666603.7563648,390000000.0
32,249848018.37290144,390000000.0
33,250959621.78521568,390000000.0
34,252011919.46154094,390000000.0
35,252978070.0757907,390000000.0
36,253935038.37717754,390000000.0
37,254744620.05792403,390000000.0
38,255495231.58643997,390000000.0
39,256105631.71902534,390000000.0
40,256693116.24098185,390000000.0
41,257267972.00890875,390000000.0
42,257900496.63392836,390000000.0
43,258502817.72170955,390000000.0
44,259055710.6291985,390000000.0
45,259551893.44513863,390000000.0
46,259990041.40311897,390000000.0
47,260418978.69830173,390000000.0
48,260817332.59265625,390000000.0
49,261187046.1513825,390000000.0
