timestep,power_in_focal,power_send
0,235497134.08890957,390000000.0
1,233664871.1259122,390000000.0
2,230744776.66290393,390000000.0
3,228362149.73126248,390000000.0
4,224039178.1801764,390000000.0
5,219812963.77156007,390000000.0
6,216219640.76781207,390000000.0
7,213018982.28339154,390000000.0
8,209520052.08269298,390000000.0
9,205379009.24157327,390000000.0
10,202724632.85960722,390000000.0
11,199369878.73006725,390000000.0
12,194494883.45612687,390000000.0
13,191896190.27830613,390000000.0
14,187402494.3336692,390000000.0
15,182348028.5594011,390000000.0
16,181110857.63973206,390000000.0
17,179298484.0823664,390000000.0
18,178616754.80358756,390000000.0
19,177858919.83681476,390000000.0
20,174012913.78200194,390000000.0
21,173214149.71883708,390000000.0
22,175138533.79101202,390000000.0
23,173284249.4293707,390000000.0
24,171678055.43387213,390000000.0
25,168885163.12663317,390000000.0
26,169186794.1419978,390000000.0
27,168745870.19529188,390000000.0
28,168829060.43636826,390000000.0
29,166576826.42232105,390000000.0
30,165018990.8202705,390000000.0
31,166766288.68067655,390000000.0
32,163557205.12117192,390000000.0
33,163670282.016267,390000000.0
34,164764767.5656417,390000000.0
35,164282397.91194874,390000000.0
36,164351118.3825125,390000000.0
37,163304616.16092706,390000000.0
38,164178014.76120013,390000000.0
39,167548065.0058901,390000000.0
40,167572805.94296914,390000000.0
41,168715760.82159647,390000000.0
42,169471840.24655887,390000000.0
43,169861420.58875892,390000000.0
44,171892661.07399505,390000000.0
45,171939914.1473266,390000000.0
46,172710790.3087164,390000000.0
47,175122502.83149946,390000000.0
48,176083702.5888865,390000000.0
49,177116598.98507178,390000000.0
