timestep,power_in_focal,power_send
0,263724003.8410908,390000000.0
1,263859584.20313364,390000000.0
2,261850445.39814687,390000000.0
3,260631068.97782052,390000000.0
4,259072118.53376007,390000000.0
5,258349660.20725057,390000000.0
6,255566122.80195004,390000000.0
7,253326643.52293032,390000000.0
8,251465104.94880462,390000000.0
9,250826120.77346367,390000000.0
10,247257868.3316629,390000000.0
11,245545196.4683944,390000000.0
12,243057682.51355615,390000000.0
13,240436140.45106384,390000000.0
14,237943278.7364235,390000000.0
15,235045768.66301683,390000000.0
16,233448520.9216001,390000000.0
17,233343443.8491317,390000000.0
18,229174339.08467782,390000000.0
19,228546305.13513646,390000000.0
20,228842796.9560402,390000000.0
21,226433511.00060853,390000000.0
22,224674541.0678835,390000000.0
23,223537121.42025357,390000000.0
24,223205838.11007977,390000000.0
25,221738111.5749818,390000000.0
26,219241969.95004785,390000000.0
27,220057713.17649838,390000000.0
28,218847497.40490797,390000000.0
29,217587781.45700467,390000000.0
30,217596038.31762105,390000000.0
31,217468699.1858847,390000000.0
32,217616229.87706846,390000000.0
33,215671874.6024736,390000000.0
34,215301061.90899014,390000000.0
35,214404312.17214245,390000000.0
36,214544815.70160043,390000000.0
37,214935846.1053994,390000000.0
38,214261490.13546306,390000000.0
39,214282016.77705723,390000000.0
40,213038855.38806462,390000000.0
41,215064109.68435964,390000000.0
42,216515921.18662962,390000000.0
43,219150038.39517874,390000000.0
44,219770459.09253043,390000000.0
45,220529386.48253807,390000000.0
46,220696645.93666148,390000000.0
47,221852611.75449246,390000000.0
48,221222582.1342733,390000000.0
49,221289286.22806114,390000000.0
