timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-2.0888800068928909e-10,5.582934559899706e-10,-5.240222905829174e-09,0.0,1.048018151578643e-09,7.16682575980883e-08,4.3667422982443464e-09
1,0.0,0.0,-4.1568712137168526e-10,1.1110039774200414e-09,-1.0428043582600057e-08,1.048018151578643e-09,2.0855561216415e-09,7.16682575980883e-08,4.3667422982443464e-09
2,0.0,0.0,-6.204182508472575e-10,1.6581873936358114e-09,-1.556398605260323e-08,2.0855561216415e-09,3.1127187120037274e-09,7.16682575980883e-08,4.3667422982443464e-09
3,150.0,103.0,-8.203897851498587e-10,2.1901421501339693e-09,-2.0662183641801436e-08,3.1127187120037274e-09,4.132279948437151e-09,7.278478450973524e-08,4.3794789388035615e-09
4,0.0,0.0,-1.0210738879876493e-09,2.7265341846226e-09,-2.5695784711212595e-08,4.132279948437151e-09,5.138948688299906e-09,7.16682575980883e-08,4.3667422982443464e-09
5,137.0,126.0,-1.219751149797062e-09,3.2575622987663445e-09,-3.067904976992964e-08,5.138948688299906e-09,6.135559786497515e-09,7.16682575980883e-08,4.3667422982443464e-09
6,0.0,0.0,-1.4164416389883804e-09,3.783280131768652e-09,-3.561248217805952e-08,6.135559786497515e-09,7.122209917569357e-09,7.16682575980883e-08,4.3667422982443464e-09
7,0.0,0.0,-1.6111652232877858e-09,4.303740786440936e-09,-4.049658026210809e-08,7.122209917569357e-09,8.098996746241295e-09,7.16682575980883e-08,4.3667422982443464e-09
8,208.0,207.0,-1.8088353708684424e-09,4.818996834566506e-09,-4.533183736531617e-08,8.098996746241295e-09,9.06605780664882e-09,7.278472242467321e-08,4.3684578528068134e-09
9,0.0,0.0,-1.9996350178490476e-09,5.329100322210812e-09,-5.011874189749218e-08,9.06605780664882e-09,1.0023405617760322e-08,7.16682575980883e-08,4.3667422982443464e-09
10,0.0,0.0,-2.188526668359846e-09,5.834102774978674e-09,-5.485777738434643e-08,1.0023405617760322e-08,1.097118180652627e-08,7.16682575980883e-08,4.3667422982443464e-09
11,143.0,114.0,-2.3755294023655366e-09,6.334055203218858e-09,-5.954942251633214e-08,1.097118180652627e-08,1.1909481617987908e-08,7.16682575980883e-08,4.3667422982443464e-09
