timestep,power_in_focal,power_send
0,3029.4411799230465,6181.083450598342
1,3030.116034127407,6181.083450598342
2,3029.5428616550907,6181.083450598342
3,3027.7355259279134,6181.083450598342
4,3024.8513515575823,6181.083450598342
5,3020.7372612216523,6181.083450598342
6,3015.5761151896504,6181.083450598342
7,3009.2639633222957,6181.083450598342
8,3001.958554423212,6181.083450598342
9,2993.735263806158,6181.083450598342
10,2984.7420287354907,6181.083450598342
11,2974.8656840374415,6181.083450598342
12,2964.172002750482,6181.083450598342
13,2952.9645131198336,6181.083450598342
14,2941.2990962961876,6181.083450598342
15,2928.96571629109,6181.083450598342
16,2916.704321934089,6181.083450598342
17,2903.434182658503,6181.083450598342
18,2890.518885730219,6181.083450598342
19,2876.695563357735,6181.083450598342
20,2862.9010604840078,6181.083450598342
21,2848.857237961864,6181.083450598342
22,2834.9274086417877,6181.083450598342
23,2821.2057576483653,6181.083450598342
24,2807.058002199262,6181.083450598342
25,2792.8431850253496,6181.083450598342
26,2778.7253376345793,6181.083450598342
27,2764.66340799835,6181.083450598342
28,2752.1953306801397,6181.083450598342
29,2737.7403273634472,6181.083450598342
30,2724.1501744612838,6181.083450598342
31,2711.475444061778,6181.083450598342
32,2698.3577018647557,6181.083450598342
33,2685.261680680368,6181.083450598342
34,2672.3690186898175,6181.083450598342
35,2659.686502445208,6181.083450598342
36,2647.255950721674,6181.083450598342
37,2634.5557239641917,6181.083450598342
38,2622.5053612467527,6181.083450598342
39,2610.7625489465545,6181.083450598342
40,2600.1099766556,6181.083450598342
41,2588.7812990793846,6181.083450598342
42,2577.81311578349,6181.083450598342
43,2567.2437786726114,6181.083450598342
44,2557.3273738795747,6181.083450598342
45,2547.58270711505,6181.083450598342
46,2537.863616628845,6181.083450598342
47,2528.68090009234,6181.083450598342
48,2519.790816670029,6181.083450598342
49,2510.994168439324,6181.083450598342
50,2502.5257549379376,6181.083450598342
51,2494.87609478423,6181.083450598342
52,2487.0683709883388,6181.083450598342
53,2479.605258331842,6181.083450598342
54,2472.4062843972474,6181.083450598342
55,2465.6262948865524,6181.083450598342
56,2459.2141161717705,6181.083450598342
57,2453.575037682966,6181.083450598342
58,2447.708847805893,6181.083450598342
59,2441.5163147289736,6181.083450598342
60,2436.403151276914,6181.083450598342
61,2431.691881665199,6181.083450598342
62,2427.138852664362,6181.083450598342
63,2423.109555111779,6181.083450598342
64,2419.5198824769686,6181.083450598342
65,2416.3445395644685,6181.083450598342
66,2413.492578258832,6181.083450598342
67,2411.091386851641,6181.083450598342
68,2409.0639958774077,6181.083450598342
69,2407.3421716411694,6181.083450598342
70,2405.791135223587,6181.083450598342
71,2404.502588134868,6181.083450598342
72,2403.546408907163,6181.083450598342
73,2402.8639865618857,6181.083450598342
74,2402.6190959062633,6181.083450598342
75,2402.2643121028805,6181.083450598342
76,2401.8824318752986,6181.083450598342
77,2401.945037916216,6181.083450598342
78,2402.077373364641,6181.083450598342
79,2402.4544565439533,6181.083450598342
80,2402.5532732232095,6181.083450598342
81,2401.249205483501,6181.083450598342
82,2401.0733819973634,6181.083450598342
83,2400.744285225755,6181.083450598342
84,2400.330068123512,6181.083450598342
85,2399.768200686366,6181.083450598342
86,2398.606055750609,6181.083450598342
87,2397.5964305280004,6181.083450598342
88,2396.895033232955,6181.083450598342
89,2395.7649062814603,6181.083450598342
90,2394.488499577303,6181.083450598342
91,2392.984034052355,6181.083450598342
92,2391.48330388794,6181.083450598342
93,2389.979555795643,6181.083450598342
94,2388.3966733124416,6181.083450598342
95,2386.4882213756573,6181.083450598342
96,2384.5242111636635,6181.083450598342
97,2382.449934743169,6181.083450598342
98,2380.3415503075507,6181.083450598342
99,2377.862726734544,6181.083450598342
100,2374.865783843412,6181.083450598342
101,2372.0363351854844,6181.083450598342
102,2369.072457512378,6181.083450598342
103,2365.8210358056394,6181.083450598342
104,2362.2269851839874,6181.083450598342
105,2358.582680718385,6181.083450598342
106,2354.8265913694286,6181.083450598342
107,2350.9284993308042,6181.083450598342
108,2346.83164190504,6181.083450598342
109,2342.7011864299543,6181.083450598342
110,2338.8408221729433,6181.083450598342
111,2334.6633522908487,6181.083450598342
112,2330.355795639743,6181.083450598342
113,2326.1080838596463,6181.083450598342
114,2321.889265318205,6181.083450598342
115,2317.58581980457,6181.083450598342
116,2313.225361066095,6181.083450598342
117,2308.8970122334977,6181.083450598342
118,2304.644933780185,6181.083450598342
119,2301.0291540649782,6181.083450598342
120,2296.630390773979,6181.083450598342
121,2292.113583232569,6181.083450598342
122,2287.499242251891,6181.083450598342
123,2282.853566677959,6181.083450598342
124,2277.981386236006,6181.083450598342
125,2273.093098426426,6181.083450598342
126,2268.215876587059,6181.083450598342
127,2263.2736957851585,6181.083450598342
128,2258.601715674534,6181.083450598342
129,2254.099056387432,6181.083450598342
130,2248.6016895468947,6181.083450598342
131,2243.9407892309655,6181.083450598342
132,2238.52209063269,6181.083450598342
133,2232.8313071307825,6181.083450598342
134,2227.263469109829,6181.083450598342
135,2221.7017166214455,6181.083450598342
136,2216.292212880175,6181.083450598342
137,2210.5092260893257,6181.083450598342
138,2204.6717025278017,6181.083450598342
139,2198.7975902051658,6181.083450598342
140,2192.856757553627,6181.083450598342
141,2185.52835054679,6181.083450598342
142,2179.37789352542,6181.083450598342
143,2173.1826686144514,6181.083450598342
144,2166.844643161142,6181.083450598342
145,2160.6545628616022,6181.083450598342
146,2154.0976733412253,6181.083450598342
147,2147.53033910322,6181.083450598342
148,2140.8819764026357,6181.083450598342
149,2134.003787268943,6181.083450598342
150,2126.412569029708,6181.083450598342
151,2119.405407904238,6181.083450598342
152,2112.384794513415,6181.083450598342
153,2105.372897366714,6181.083450598342
154,2098.47330776604,6181.083450598342
155,2091.715039343325,6181.083450598342
