iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,0.6559159955941141,6.051333039067686,14.428291004151106,11.079541000071913,1.8052920349873602,1.9961660145781934,14.000749972183257,0.011166965123265982,50.028456025756896,19.988624063975813
1,0.7987919962033629,7.471125049050897,1.808334025554359,5.433292011730373,0.8012499893084168,1.8606250523589551,15.414624998811632,0.009833020158112049,33.59787614317611,29.763786131555964
2,0.6180839845910668,5.980791989713907,18.433624994941056,10.805707948748022,0.7643749704584479,1.8645419622771442,13.525792048312724,0.009292038157582283,52.00220993719995,19.22995198103392
3,2.105874998960644,5.576625000685453,9.793292032554746,5.697500018868595,0.7621659897267818,1.8595829606056213,15.348083048593253,0.008791976142674685,41.15191602613777,24.30020510745713
4,0.948667002376169,5.812250019516796,1.2702919775620103,4.957124998327345,0.7392080151475966,1.8536669667810202,11.40550000127405,0.00904203625395894,26.995751017238945,37.04286646300079
5,5.656082998029888,5.66291599534452,51.475207961630076,7.714250008575618,0.7969170110300183,1.8759159720502794,15.72533295257017,0.016458972822874784,88.92308187205344,11.245674114611157
6,0.6860000430606306,7.130332989618182,32.95870800502598,5.1133750239387155,0.7370840176008642,1.8667079857550561,15.352374990470707,0.009208975825458765,63.8537920312956,15.660777037484111
7,0.7672500214539468,5.591374996583909,16.045666998252273,3.822792030405253,0.907791021745652,1.897416019346565,11.652583023533225,0.009833020158112049,40.694707131478935,24.573220216799672
8,1.109458040446043,5.977791966870427,43.04112499812618,4.6279579983092844,0.7627499871887267,1.9556249608285725,7.250624999869615,0.012625008821487427,64.73795796046034,15.446888216813463
9,0.7998329820111394,5.501708015799522,9.656750014983118,8.080166997388005,0.7262920262292027,1.8243330414406955,10.814999986905605,0.008541974239051342,37.41262503899634,26.728945080909693
10,0.5805830005556345,5.5252499878406525,45.277792029082775,5.406791984569281,0.7029589614830911,1.8632080173119903,19.598916987888515,0.009540992323309183,78.96504196105525,12.663831680013415
11,1.0274170199409127,6.079458049498498,6.690791982691735,2.990584005601704,0.7688330370001495,1.8347909790463746,13.375000038649887,0.008582952432334423,32.775458064861596,30.51063384136483
12,2.6565829757601023,5.584999977145344,17.82874995842576,13.442415976896882,0.7775420090183616,1.8400000408291817,10.554625012446195,0.008333008736371994,52.6932489592582,18.977763181260435
13,1.0989580187015235,6.493415974546224,17.891208990477026,4.693416994996369,0.7412090199068189,1.885875011794269,7.773332996293902,0.010541989468038082,40.58795899618417,24.63784887764408
14,1.5051249647513032,6.206707970704883,22.461250016931444,4.730750049930066,0.6985419895499945,1.8509170040488243,6.141874997410923,0.01029198756441474,43.605458980891854,22.932908479147194
15,0.9247499983757734,4.66083298670128,5.462250031996518,5.869874963536859,0.726416998077184,1.9395419512875378,1.837249961681664,0.015500001609325409,21.43641689326614,46.64958724114624
16,0.750333012547344,5.8032500091940165,2.924583968706429,4.987457999959588,0.7658330141566694,2.136374998372048,13.159083959180862,0.01308403443545103,30.540000996552408,32.74394130219209
17,0.8399169892072678,5.926040990743786,16.082291025668383,6.108415953349322,0.7843750063329935,1.9377920543774962,13.357917021494359,0.010624993592500687,45.04737403476611,22.19885224004916
18,0.9272079914808273,6.330291973426938,46.258208982180804,6.147667008917779,0.7055000169202685,1.8711250158958137,4.187250044196844,0.012208009138703346,66.43945904215798,15.051296539989403
19,0.8499579853378236,6.4008329645730555,8.394333010073751,4.788541991729289,0.7026249659247696,1.868374994955957,11.726916010957211,0.009167008101940155,34.7407489316538,28.78464140100494
20,1.072583021596074,5.564166989643127,2.162874967325479,4.694042028859258,0.8096250239759684,2.0145830349065363,12.745459040161222,0.017457990907132626,29.080792097374797,34.386958809497926
21,1.5018749982118607,5.510999995749444,28.78341596806422,5.398999957833439,0.7140840170904994,2.0769580150954425,6.149834021925926,0.019957951735705137,50.156124925706536,19.93774442266511
22,1.1740829795598984,5.224584019742906,3.502250008750707,6.600166962016374,0.7114579784683883,1.8573330016806722,5.110166035592556,0.018000020645558834,24.19804100645706,41.325659367762775
23,2.476166991982609,7.842666993383318,46.63412499940023,4.92495798971504,0.7190000033006072,1.858667004853487,18.786249973345548,0.015583005733788013,83.25741696171463,12.010941925568547
24,5.116541986353695,5.917042028158903,35.079791967291385,7.842709019314498,0.7262909784913063,1.8713749595917761,9.418624977115542,0.013708020560443401,65.98608393687755,15.154710513759271
25,3.7222080281935632,8.147957967594266,66.62520801182836,7.793250028043985,0.7269580382853746,1.985084032639861,20.376666041556746,0.01733400858938694,109.39466615673155,9.141213508227937
26,0.6901249871589243,5.904374993406236,24.025958962738514,7.28800002252683,1.0468330001458526,1.8624170334078372,10.769959015306085,0.010957999620586634,51.59862601431087,19.38036101431558
