iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,0.7355840061791241,4.295792023185641,6.5337500418536365,16.69975003460422,1.9024579669348896,1.9156249472871423,6.274500046856701,0.013165990822017193,38.37062505772337,26.061603075155443
1,1.3179999659769237,6.1152499984018505,14.835915993899107,9.69595805509016,5.543500010389835,2.348500012885779,4.2693340219557285,0.018083956092596054,44.14454201469198,22.652857054609033
2,2.063084044493735,6.370917020831257,17.10966700920835,6.582500005606562,0.825208961032331,1.9701659912243485,1.5472089871764183,0.011041993275284767,36.47979401284829,27.412435488199225
3,1.0747499763965607,6.157750030979514,35.49079201184213,5.205875029787421,0.803832954261452,1.8918340210802853,21.472749998793006,0.014041957911103964,72.11162598105147,13.86738943125158
4,2.2665830329060555,5.807582987472415,44.274042011238635,7.440750021487474,0.7700420101173222,1.8870419589802623,38.31083298427984,0.020415987819433212,100.77729099430144,9.922870421834876
5,1.1136250104755163,5.708957964088768,9.769791970029473,4.554207960609347,0.7391669787466526,3.72587499441579,0.9153330465778708,0.04429102409631014,26.571248949039727,37.63466301180922
6,4.439249983988702,6.11995899816975,22.832457965705544,5.093667015898973,0.7351660169661045,1.8421670538373291,30.651375011075288,0.018041988369077444,71.73208403401077,13.940763236794625
7,1.3690839987248182,6.616708007641137,25.630249991081655,5.49862498883158,0.7130830199457705,1.8548750085756183,5.590457993093878,0.015833007637411356,47.28891601553187,21.146604410884652
8,0.841541972476989,5.744082969613373,16.423665976617485,4.29412501398474,0.7472080178558826,1.8547080107964575,1.8184169894084334,0.0118750031106174,31.73562395386398,31.510330518592017
9,1.2769580353051424,4.614417033735663,13.220584020018578,6.1590420082211494,0.7387080113403499,1.8519589793868363,19.20208299998194,0.011417025234550238,47.07516811322421,21.242621961430302
10,0.9842090075835586,5.79529203241691,8.902125002350658,5.947624973487109,0.726790982298553,1.9068329711444676,8.958542020991445,0.019333965610712767,33.240750955883414,30.083556214695143
11,1.0252909851260483,6.982249964494258,10.573416948318481,4.980625002644956,0.7047909894026816,1.9980830256827176,11.03816699469462,0.014874967746436596,37.3174988781102,26.79707992398662
12,0.8902080007828772,5.865291983354837,11.870916991028935,4.103749990463257,0.7051670108921826,1.9290419877506793,43.565040978137404,0.0140840420499444,68.94350098446012,14.504630396205151
13,2.5290410267189145,5.956584005616605,30.717084009665996,5.0098749925382435,0.7469169795513153,1.8436249811202288,16.544540994800627,0.009374984074383974,63.357041974086314,15.783565154588661
14,0.8824579999782145,6.6553340293467045,34.98504200251773,5.788540991488844,0.720582960639149,1.8615000299178064,16.230500012170523,0.017166021279990673,67.14112404733896,14.89400146614962
15,1.0164999985136092,5.86312502855435,11.356666975189,4.485249985009432,0.8394999895244837,1.8456669640727341,12.692124990280718,0.0118750031106174,38.110708934254944,26.23934395251233
16,0.8650000090710819,5.982875009067357,14.881999988574535,5.079665977973491,0.7480000494979322,1.8668330158106983,33.9606250054203,0.014708028174936771,63.39970708359033,15.7729435355519
17,1.895583001896739,4.345541005022824,5.050791020039469,3.307332983240485,0.7174579659476876,1.856125018093735,7.607374980580062,0.01637497916817665,24.796580953989178,40.3281404745086
18,0.822290952783078,5.707625008653849,18.88529199641198,4.952125018462539,0.7131669553928077,1.8407499883323908,13.162083050701767,0.009166018571704626,46.092498989310116,21.695504082604035
19,1.0749159846454859,4.514582979027182,13.899624987971038,4.904082976281643,0.7449999684467912,1.8536669667810202,29.738125042058527,0.017708982340991497,56.74770788755268,17.62185711503151
20,0.9596659801900387,5.263999977614731,10.422708990518004,5.789624992758036,0.7122920360416174,1.882165961433202,11.317833967041224,0.015042023733258247,36.36333392933011,27.500228717846337
