timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
17,127.74151906641883,127.7597201099897,-3.4610580046874628e-09,7.094618168379391e-08,-2.5048083838209865e-07,3.357207396464166e-08,3.4988946648885517e-08,1.9920046409435857e-07,1.3125657471001499e-08
18,127.63052901457466,127.73632166385644,-3.556633878502967e-09,7.376651472385225e-08,-2.6012515142223753e-07,3.4988946648885517e-08,3.6321698368128204e-08,1.9993373881627358e-07,1.2799683477234698e-08
19,127.59091119631508,127.73167700265047,-3.6736175511454533e-09,7.635044659543192e-08,-2.696103169047782e-07,3.6321698368128204e-08,3.761512888378513e-08,1.9808384075569258e-07,1.2719123131358362e-08
20,127.61850762769772,127.93379603682178,-3.758956175262243e-09,7.886567253505601e-08,-2.788530269431548e-07,3.761512888378513e-08,3.887764312464583e-08,1.9947380766491662e-07,1.2709859927735383e-08
21,127.52066605289545,127.88247136090517,-3.8247144561600276e-09,8.126740866246064e-08,-2.877571899968148e-07,3.887764312464583e-08,4.010374763933723e-08,1.965970298430294e-07,1.2648964952628764e-08
22,127.76300702749353,127.79771041384129,-3.871911594970381e-09,8.36408389627773e-08,-2.9648477208508453e-07,4.010374763933723e-08,4.1304563071986155e-08,1.976034558574163e-07,1.2702663609569561e-08
23,127.56733793952135,128.01942033815743,-3.893114779735922e-09,8.600805180871243e-08,-3.0482725813877715e-07,4.1304563071986155e-08,4.246067551391055e-08,1.9354363134600921e-07,1.266224210701548e-08
24,127.59793484002319,127.77711451971057,-3.913533006233815e-09,8.811505012363567e-08,-3.1291836631639415e-07,4.246067551391055e-08,4.357023500255997e-08,1.9536164595749195e-07,1.2470233398715043e-08
25,127.50202924262973,127.66103828512973,-3.930865929619244e-09,9.021753091763921e-08,-3.203805571820136e-07,4.357023500255997e-08,4.460779133360283e-08,1.9048432020191328e-07,1.2162201676733154e-08
26,127.54428185335095,127.63208104383311,-3.956911284001917e-09,9.238547016659648e-08,-3.273554374186216e-07,4.460779133360283e-08,4.559207613121318e-08,1.9193160989655553e-07,1.1952226370769658e-08
27,127.6722383051853,127.76456417443252,-3.985391477468268e-09,9.455137481792693e-08,-3.3415035565666555e-07,4.559207613121318e-08,4.654244803390345e-08,1.8797114510916262e-07,1.1869325397098169e-08
28,127.68296216382831,127.71997123115256,-3.992473045404005e-09,9.660599948656833e-08,-3.407013094383397e-07,4.654244803390345e-08,4.7452282525425315e-08,1.8989520660366447e-07,1.1771052629082794e-08
29,127.56680115214643,127.71780876729053,-3.999766083055828e-09,9.862111958527986e-08,-3.4702881653938883e-07,4.7452282525425315e-08,4.8343831302839334e-08,1.894350213375188e-07,1.1767125772722895e-08
30,127.72799252030022,127.75642050257434,-3.977818983801694e-09,1.005929687776866e-07,-3.532571854604971e-07,4.8343831302839334e-08,4.920928329838237e-08,1.8936007497020575e-07,1.1747608889074873e-08
31,127.52800032879613,127.59814949434754,-3.99830483881349e-09,1.0274196784665191e-07,-3.5945567689047986e-07,4.920928329838237e-08,5.007594715220609e-08,1.8797505105959296e-07,1.1829150814234918e-08
32,127.51810278957646,127.8816353097657,-4.014949167836483e-09,1.04895322175771e-07,-3.65371118092824e-07,5.007594715220609e-08,5.092364946731814e-08,1.870764978130524e-07,1.1834602701011178e-08
33,127.64353882396368,127.86750301840264,-4.039944849781761e-09,1.0701777589773339e-07,-3.711860314025264e-07,5.092364946731814e-08,5.1751122990874544e-08,1.8734995078196191e-07,1.1805463695645908e-08
34,127.37025642867772,127.90720432700942,-4.037737283589904e-09,1.0908816633803688e-07,-3.7671766346151887e-07,5.1751122990874544e-08,5.2539471603040216e-08,1.8621168026184714e-07,1.1747868599102626e-08
35,127.488487230872,127.68838959971224,-4.069892834521525e-09,1.1106227037575123e-07,-3.819234776791869e-07,5.2539471603040216e-08,5.3283810238823515e-08,1.862816280940248e-07,1.1537592387640636e-08
36,127.5667718029592,127.78556299202502,-4.125520588036176e-09,1.1288032480838462e-07,-3.8674011051406955e-07,5.3283810238823515e-08,5.3965056566109645e-08,1.8431188607283104e-07,1.12268458265052e-08
37,127.59390638534119,127.83493161775857,-4.1503653050745675e-09,1.1478897603694918e-07,-3.910353860783128e-07,5.3965056566109645e-08,5.4582164012945725e-08,1.8472655771765506e-07,1.0932182061169484e-08
38,127.68460776209523,127.66566204747211,-4.213512144750057e-09,1.166349799656582e-07,-3.9525538991255927e-07,5.4582164012945725e-08,5.5174918431135485e-08,1.8295424258599377e-07,1.08129824390023e-08
39,127.9623723066743,127.55827791299798,-4.249753813336052e-09,1.184791432728441e-07,-3.9895590591656666e-07,5.5174918431135485e-08,5.5717947756453404e-08,1.811226159020456e-07,1.0605207452116656e-08
40,127.39052353062063,127.80693588162762,-4.2856846583363335e-09,1.203755142465467e-07,-4.0279755263536777e-07,5.5717947756453404e-08,5.62651212449378e-08,1.804144225810585e-07,1.0743088091149618e-08
41,127.63807893744178,127.72500455477405,-4.304982442441993e-09,1.2220282607127777e-07,-4.066468894732905e-07,5.62651212449378e-08,5.6812291116581005e-08,1.8027940047935685e-07,1.0778953618245872e-08
42,127.56711609715933,127.66282163441745,-4.358492629675798e-09,1.2413753597131479e-07,-4.1029528325098603e-07,5.6812291116581005e-08,5.733262530399956e-08,1.7987919774595134e-07,1.0694970358712576e-08
43,127.50646524625417,127.71109497329991,-4.41519722242538e-09,1.2584742937706727e-07,-4.135720176682463e-07,5.733262530399956e-08,5.779775293436704e-08,1.797166073872465e-07,1.0411633851674193e-08
44,127.71690036635852,127.98689967511604,-4.452651751941837e-09,1.271894953026366e-07,-4.166185292056495e-07,5.779775293436704e-08,5.823909950677715e-08,1.8009206962122204e-07,1.0328538814535045e-08
45,127.40373520246833,127.68163610661637,-4.504187276629563e-09,1.2840785831955023e-07,-4.1940395748737775e-07,5.823909950677715e-08,5.8634987756312973e-08,1.7773782122167833e-07,1.010585975566597e-08
46,127.67072354361808,127.82404465568469,-4.5442744954966855e-09,1.2926999188710926e-07,-4.221207694128177e-07,5.8634987756312973e-08,5.900830663712873e-08,1.7835430626944638e-07,1.0001032622027535e-08
47,127.55484091107337,127.89483095679124,-4.576331692438286e-09,1.3016994575590273e-07,-4.2447728405930575e-07,5.900830663712873e-08,5.932902591563855e-08,1.7806949679288338e-07,9.753985478015951e-09
48,127.74957949910242,127.6611431451924,-4.6421647482168715e-09,1.312149004719459e-07,-4.2709033113048154e-07,5.932902591563855e-08,5.968263244476027e-08,1.7742545987912254e-07,9.977830309599448e-09
49,127.56105441871098,127.96081246644903,-4.720138542498404e-09,1.3205074229282941e-07,-4.2965669687291894e-07,5.968263244476027e-08,6.00113443640285e-08,1.7461491989218476e-07,9.893897302796353e-09
