iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,2.1387090091593564,3.974999999627471,6.596666993573308,9.182166017126292,2.262209018226713,1.9373749964870512,10.223624994978309,0.045290973503142595,36.36104200268164,27.501962125459706
1,1.0122500243596733,6.020790955517441,9.401249990332872,4.1241670260205865,0.7986249984242022,1.8699590000323951,19.7756250272505,0.020250037778168917,43.02291705971584,23.243426256104378
2,0.9243750246241689,5.667334015015513,39.45474995998666,5.577959003858268,0.8028749725781381,1.9070419948548079,21.3815409806557,0.021625019144266844,75.73750097071752,13.203498757988216
3,0.9352079941891134,6.448417028877884,16.270166961476207,5.220749997533858,0.7048329571262002,1.869583036750555,22.213708027265966,0.015666999388486147,53.67833300260827,18.62949059821603
4,0.9597499738447368,4.2237500310875475,23.266666976269335,5.1622079918161035,0.7891660206951201,1.8935410189442337,15.705666039139032,0.015666009858250618,52.01641406165436,19.22470085720852
5,1.6076659667305648,6.08741695759818,18.561125034466386,5.195375008042902,0.7164580165408552,1.8861659918911755,12.506957980804145,0.01675001112744212,46.57791496720165,21.469402413228693
6,4.346959001850337,5.974458996206522,12.415665958542377,5.083583004307002,0.726125028450042,1.941499998793006,8.413458010181785,0.02662499900907278,38.92837499734014,25.688203015623614
7,0.9908330393955112,7.10333400638774,12.257166963536292,7.129332982003689,0.8593749953433871,1.8931249505840242,18.69037502910942,0.012958014849573374,48.936499981209636,20.434644904804685
8,0.896209036000073,5.937417037785053,4.362666979432106,5.340582982171327,0.8619169821031392,1.9298340193927288,16.230916022323072,0.016416015569120646,35.57595907477662,28.10886975381644
9,0.9190829587168992,5.800165992695838,20.562417048495263,5.59095898643136,0.7686660392209888,1.869250030722469,38.89354196144268,0.01491600414738059,74.41899902187288,13.437428790275515
10,0.9283749968744814,6.298249994870275,7.144999981392175,4.624458961188793,0.7157080108299851,1.8792500486597419,10.908083990216255,0.01787504879757762,32.517001032829285,30.753143532221692
11,0.9807079914025962,7.081834017299116,23.521333001554012,4.89879195811227,0.7484169909730554,2.0104579743929207,7.682750001549721,0.013749988283962011,46.93804192356765,21.304680788098633
12,1.0429579997435212,6.613709032535553,14.217625022865832,5.055749963503331,0.7367089856415987,1.9297500257380307,21.373833995312452,0.014708028174936771,50.985043053515255,19.61359528421646
13,0.9817079990170896,5.966417025774717,23.682667000684887,5.49691601190716,0.7185830036178231,1.8725839909166098,24.11612495779991,0.015041965525597334,62.850041955243796,15.910888344547343
14,0.8780410280451179,5.759624997153878,17.445000004954636,8.302209025714546,0.7071250001899898,1.8587090307846665,26.749500015284866,0.01812499249354005,61.71833409462124,16.202640830630425
15,5.889458989258856,8.074500015936792,17.543458030559123,5.059666989836842,0.714458990842104,1.8456249963492155,10.841541981790215,0.01087499549612403,49.97958499006927,20.008169339515238
16,1.0452920105308294,5.402332986705005,19.285666989162564,5.238874990027398,0.7284169550985098,1.867291983217001,16.624166979454458,0.01645804150030017,50.208500935696065,19.91694596261175
17,1.3099999632686377,5.979250010568649,35.242624988313764,4.47225000243634,0.7147500291466713,1.9945839885622263,0.6266669952310622,0.012208998668938875,50.35233497619629,19.860052179759744
18,0.9112079860642552,5.976959015242755,32.26554102730006,5.05787500878796,0.823834037873894,1.8537910073064268,28.552457981277257,0.014833989553153515,75.45650005340576,13.252668746790947
19,0.9807909955270588,6.710416986607015,18.232624977827072,5.018208990804851,0.8028330048546195,1.9445829675532877,19.953416020143777,0.017166021279990673,53.66003996459767,18.63584150626336
20,1.2145410291850567,6.165417027659714,24.99583299504593,5.673999956343323,0.7299589924514294,1.8589160172268748,14.068166958168149,0.011417025234550238,54.71825000131503,18.275438267414753
21,0.9950830135494471,5.766124988440424,3.8708329666405916,4.962750012055039,0.7621670374646783,2.210750011727214,12.216875038575381,0.018291990272700787,30.802875058725476,32.46450203409606
22,1.679792010691017,7.271791982930154,17.832541023381054,5.0659580156207085,0.811500009149313,1.9807909848168492,18.698500003665686,0.01612497726455331,53.356999007519335,18.741683726610542
23,1.353416999336332,6.887791969347745,6.211333035025746,24.473417026456445,0.7719579734839499,1.8898749840445817,12.30141700943932,0.017000013031065464,53.906209010165185,18.550738743498513
24,1.9729580380953848,5.8781669940799475,15.319833997637033,6.729375047143549,0.8747910032980144,1.867624989245087,20.05433401791379,0.023040978703647852,52.72012506611645,18.968088538217565
25,9.785667003598064,6.433583970647305,17.79791695298627,5.028875020798296,0.708624953404069,1.8648330005817115,42.018875014036894,0.014542019926011562,83.65291793597862,11.954155631072206
