timestep,cog_x,cog_y,dm_mean,dm_max,dm_min,dm_rms_before,dm_rms_after,slopes_residual_rms,modal_cmd_rms
0,0.0,0.0,-1.392586671261927e-10,3.72195637326646e-10,-3.493481937219448e-09,0.0,6.986787677190953e-10,7.16682575980883e-08,4.366742298244345e-09
1,0.0,0.0,-2.7573216090986155e-10,7.369473619067591e-10,-6.917094235694506e-09,6.986787677190953e-10,1.3833839600838086e-09,7.16682575980883e-08,4.366742298244345e-09
2,246.0,83.5,-4.0947618481785703e-10,1.09440405199527e-09,-1.0272234288200065e-08,1.3833839600838086e-09,2.0543950486012276e-09,7.16682575980883e-08,4.366742298244345e-09
3,0.0,0.0,-5.405453282476925e-10,1.4447116082820106e-09,-1.3560271539655511e-08,2.0543950486012276e-09,2.7119859153482984e-09,7.16682575980883e-08,4.366742298244345e-09
4,0.0,0.0,-6.689930888089314e-10,1.7880130134430163e-09,-1.678254804608185e-08,2.7119859153482984e-09,3.3564249647604278e-09,7.16682575980883e-08,4.366742298244345e-09
5,134.0,208.0,-7.828492825987797e-10,2.0828206949315243e-09,-1.9922854592710933e-08,3.3564249647604278e-09,3.981269334721999e-09,7.53843690898185e-08,4.336760621024807e-09
6,0.0,0.0,-9.064509640729968e-10,2.41335991835954e-09,-2.3017879438076162e-08,3.981269334721999e-09,4.600262864931775e-09,7.16682575980883e-08,4.366742298244345e-09
7,8.0,123.0,-1.0275806119177296e-09,2.7372883573189954e-09,-2.6051003786534086e-08,4.600262864931775e-09,5.206892425237937e-09,7.16682575980883e-08,4.366742298244345e-09
8,0.0,0.0,-1.1462876668055676e-09,3.0547382274992617e-09,-2.902346564802285e-08,5.206892425237937e-09,5.801399874226813e-09,7.16682575980883e-08,4.366742298244345e-09
9,157.0,111.0,-1.262620580595649e-09,3.3658391002759224e-09,-3.193647827228184e-08,5.801399874226813e-09,6.384024426885213e-09,7.16682575980883e-08,4.366742298244345e-09
10,143.0,127.0,-1.3766268361099286e-09,3.67071795559705e-09,-3.479123064405565e-08,6.384024426885213e-09,6.955001703199079e-09,7.16682575980883e-08,4.366742298244345e-09
11,217.0,233.0,-1.4883529665139225e-09,3.969499233811755e-09,-3.7588887968393975e-08,6.955001703199079e-09,7.514563300425693e-09,7.16682575980883e-08,4.366742298244345e-09
12,0.0,0.0,-1.5978445743098366e-09,4.262304886462166e-09,-4.033059214624554e-08,7.514563300425693e-09,8.062936605824396e-09,7.16682575980883e-08,4.366742298244345e-09
13,231.0,61.0,-1.7051463499498329e-09,4.549254426059569e-09,-4.3017462240540075e-08,8.062936605824396e-09,8.60034472859955e-09,7.16682575980883e-08,4.366742298244345e-09
14,0.0,0.0,-1.8103020900770288e-09,4.830464974865024e-09,-4.5650594932948716e-08,8.60034472859955e-09,9.127006494535921e-09,7.16682575980883e-08,4.366742298244345e-09
15,0.0,0.0,-1.9133547154016812e-09,5.10605131269437e-09,-4.823106497150919e-08,9.127006494535921e-09,9.643136475102259e-09,7.16682575980883e-08,4.366742298244345e-09
16,0.0,0.0,-2.01434628821984e-09,5.376125923767128e-09,-5.0759925609298445e-08,9.643136475102259e-09,1.0148945036105432e-08,7.16682575980883e-08,4.366742298244345e-09
17,0.0,0.0,-2.1133180295816356e-09,5.640799042618432e-09,-5.323820903433192e-08,1.0148945036105432e-08,1.0644638397626846e-08,7.16682575980883e-08,4.366742298244345e-09
18,0.0,0.0,-2.2103103361161954e-09,5.900178699092709e-09,-5.5666926790864724e-08,1.0644638397626846e-08,1.1130418700470433e-08,7.16682575980883e-08,4.366742298244345e-09
19,187.5,78.5,-2.3053627965200645e-09,6.154370762437501e-09,-5.8047070192266877e-08,1.1130418700470433e-08,1.1606484076274144e-08,7.16682575980883e-08,4.366742298244345e-09
20,0.0,0.0,-2.3985142077158555e-09,6.403478984515397e-09,-6.037961072564098e-08,1.1606484076274144e-08,1.2073028719534809e-08,7.16682575980883e-08,4.366742298244345e-09
21,0.0,0.0,-2.489802590687731e-09,6.647605042151735e-09,-6.26655004483476e-08,1.2073028719534809e-08,1.2530242960444513e-08,7.16682575980883e-08,4.366742298244345e-09
22,0.0,0.0,-2.5792652060001693e-09,6.886848578635346e-09,-6.490567237660009e-08,1.2530242960444513e-08,1.2978313337830924e-08,7.16682575980883e-08,4.366742298244345e-09
23,0.0,0.0,-2.666938569006358e-09,7.121307244389285e-09,-6.710104086628753e-08,1.2978313337830924e-08,1.3417422671740105e-08,7.16682575980883e-08,4.366742298244345e-09
24,0.0,0.0,-2.7528584647524232e-09,7.351076736828146e-09,-6.925250198618122e-08,1.3417422671740105e-08,1.3847750135357576e-08,7.16682575980883e-08,4.366742298244345e-09
25,151.0,118.0,-2.837059962583568e-09,7.576250839418228e-09,-7.136093388367704e-08,1.3847750135357576e-08,1.426947132606604e-08,7.16682575980883e-08,4.366742298244345e-09
26,0.0,0.0,-2.9195774304580888e-09,7.79692145995651e-09,-7.342719714322295e-08,1.426947132606604e-08,1.4682758335506283e-08,7.16682575980883e-08,4.366742298244345e-09
27,0.0,0.0,-3.0004445489751197e-09,8.013178668084025e-09,-7.545213513757793e-08,1.4682758335506283e-08,1.5087779818553964e-08,7.16682575980883e-08,4.366742298244345e-09
28,0.0,0.0,-3.07969432512181e-09,8.225110732048989e-09,-7.743657437204581e-08,1.5087779818553964e-08,1.5484701061156437e-08,7.16682575980883e-08,4.366742298244345e-09
29,140.5,129.0,-3.157359105745567e-09,8.432804154734654e-09,-7.938132482182435e-08,1.5484701061156437e-08,1.5873684046995878e-08,7.16682575980883e-08,4.366742298244345e-09
30,33.0,159.0,-3.2309977143042228e-09,8.647387311262553e-09,-8.117365031061026e-08,1.5873684046995878e-08,1.6242467621829734e-08,7.709531650473821e-08,4.295317643910639e-09
31,0.0,0.0,-3.305636427144331e-09,8.846635202363947e-09,-8.30436592416175e-08,1.6242467621829734e-08,1.6616293835640896e-08,7.16682575980883e-08,4.366742298244345e-09
32,0.0,0.0,-3.3787823657276367e-09,9.041898135643313e-09,-8.48762679940046e-08,1.6616293835640896e-08,1.698264378596291e-08,7.16682575980883e-08,4.366742298244345e-09
33,95.0,155.0,-3.445356150655312e-09,9.351215478797796e-09,-8.675649350860565e-08,1.698264378596291e-08,1.7355131566610694e-08,8.496142209473457e-08,4.475758580271641e-09
34,0.0,0.0,-3.5157076947683988e-09,9.536386806548486e-09,-8.851484557565298e-08,1.7355131566610694e-08,1.7706697981432555e-08,7.16682575980883e-08,4.366742298244345e-09
35,0.0,0.0,-3.5846522079992235e-09,9.71785470774416e-09,-9.023803060135936e-08,1.7706697981432555e-08,1.805123381297984e-08,7.16682575980883e-08,4.366742298244345e-09
36,142.0,103.0,-3.652217830965431e-09,9.895693250915923e-09,-9.192675192655162e-08,1.805123381297984e-08,1.8388879603191605e-08,7.16682575980883e-08,4.366742298244345e-09
37,0.0,0.0,-3.7184321414723145e-09,1.006997502322425e-08,-9.358169882524002e-08,1.8388879603191605e-08,1.8719773091054485e-08,7.16682575980883e-08,4.366742298244345e-09
38,189.0,208.0,-3.773814981265878e-09,1.0145758634380918e-08,-9.511242941404448e-08,1.8719773091054485e-08,1.9031942896962488e-08,8.503885401370102e-08,4.313477766178672e-09
39,0.0,0.0,-3.837597348766754e-09,1.0315039099019944e-08,-9.670366276298304e-08,1.9031942896962488e-08,1.93499697703626e-08,7.16682575980883e-08,4.366742298244345e-09
40,0.0,0.0,-3.900104068917612e-09,1.0480933954366191e-08,-9.826307144494282e-08,1.93499697703626e-08,1.9661637023520005e-08,7.16682575980883e-08,4.366742298244345e-09
41,0.0,0.0,-3.961360654665451e-09,1.0643510912605512e-08,-9.97912919532634e-08,1.9661637023520005e-08,1.9967071771261604e-08,7.16682575980883e-08,4.366742298244345e-09
42,0.0,0.0,-4.0213921086983345e-09,1.0802836331680046e-08,-1.0128894805141758e-07,1.9967071771261604e-08,2.02663985939811e-08,7.16682575980883e-08,4.366742298244345e-09
43,0.0,0.0,-4.08022293365056e-09,1.095897524237309e-08,-1.0275665102760867e-07,2.02663985939811e-08,2.0559739587388798e-08,7.16682575980883e-08,4.366742298244345e-09
44,0.0,0.0,-4.1378771421037414e-09,1.1111991374852274e-08,-1.0419499994427594e-07,2.0559739587388798e-08,2.084721441139567e-08,7.16682575980883e-08,4.366742298244345e-09
45,151.0,117.0,-4.194378266387861e-09,1.1261947184681874e-08,-1.0560458188260987e-07,2.084721441139567e-08,2.11289403381289e-08,7.16682575980883e-08,4.366742298244345e-09
