iteration,1. PAM Modulation_ms,2. WFS Propagation (layer_ao)_ms,3. DM Application_ms,4. SH Sensing (shwfs)_ms,5. Poisson Noise_ms,6. Slope Estimation_ms,7. Reconstruction & DM Update_ms,9. Data Logging_ms,total_ms,loop_rate_hz
0,1.8685419927351177,5.754208017606288,32.683415978681296,100.41220800485462,1.1500410037115216,2.0618749549612403,10.759541008155793,0.01670903293415904,154.70653999364004,6.463850849751471
1,1.6292909858748317,5.765207984950393,28.553374984767288,3.9607500075362623,1.4005840057507157,1.9065410015173256,26.904291997198015,0.01645804150030017,70.13649900909513,14.25791156000419
2,1.520916004665196,6.387208995874971,19.655291980598122,5.0492919981479645,1.442416978534311,1.8838749965652823,14.76779201766476,0.013834040146321058,50.72062701219693,19.715844596312408
3,3.22845799382776,5.624958022963256,12.106166977901012,4.563249996863306,1.1780419736169279,1.9055000157095492,27.4144159629941,0.014458026271313429,56.03524897014722,17.845909822453898
4,4.64608398033306,5.854375020135194,19.670457986649126,4.2554999818094075,1.1077919625677168,1.894792017992586,17.593374999705702,0.015208031982183456,55.037583981174976,18.169402209625325
5,0.9141250047832727,4.888082970865071,20.79816599143669,7.429916993714869,1.0368339717388153,2.052250027190894,13.024833984673023,0.016041973140090704,50.160250917542726,19.93610441949098
6,2.633625001180917,3.3048749901354313,5.969542020466179,6.807958008721471,1.094208040740341,1.9417079747654498,16.87733398284763,0.014707969967275858,38.643957988824695,25.87726651315547
7,0.8094999939203262,5.711207981221378,13.284708955325186,7.526041998062283,1.071083010174334,1.8886250327341259,4.476875008549541,0.009750016033649445,34.777791996020824,28.753981854696733
8,0.88825001148507,5.662582989316434,12.85558397648856,6.2951669679023325,1.03387504350394,1.8865829915739596,11.043875012546778,0.010124989785254002,39.67604198260233,25.204126975127537
9,0.9415419772267342,5.0775830168277025,22.841042024083436,5.545292049646378,1.111124991439283,1.8924159812740982,11.938917043153197,0.010416959412395954,49.35833404306322,20.26000308534601
10,1.9362910534255207,5.616667040158063,12.9535419982858,4.195332992821932,1.0297080152668059,1.9053330179303885,7.12016603210941,0.009833020158112049,34.76687317015603,28.763012282001892
11,0.7712909718975425,5.873083020560443,27.43741701124236,4.518458037637174,1.0636670049279928,1.9572500023059547,17.816416977439076,0.009624985978007317,59.44720801198855,16.821647869456424
12,0.9628330008126795,5.489500006660819,14.95712500764057,4.196792026050389,1.0223750141449273,1.8678749911487103,13.22679198347032,0.009666953701525927,41.73295898362994,23.961876280861304
13,0.7728749769739807,3.571457986254245,20.094917039386928,4.28570801159367,1.022959011606872,1.9011249532923102,5.246624990832061,0.008957984391599894,36.904624954331666,27.096874747744195
14,2.7772500179708004,5.899332987610251,5.444707989227027,4.199791990686208,1.0430840193293989,1.878958020824939,3.7442920147441328,0.008957984391599894,24.996375024784356,40.00580080145549
15,0.9006249601952732,5.700333043932915,17.5947499810718,4.389709036331624,1.0647909948602319,1.8711250158958137,2.5187499704770744,0.008874980267137289,34.04895798303187,29.369474405012486
16,2.4755840422585607,5.197792022954673,24.129749974235892,5.055584013462067,1.0200829710811377,1.8530410015955567,18.727459013462067,0.009167008101940155,58.46846004715189,17.10323821071309
17,0.8627910283394158,5.511249997653067,5.569875007495284,5.57041703723371,1.1155829997733235,1.868833031039685,30.338625016156584,0.009334005881100893,50.84670812357217,19.666956562255937
18,1.604249991942197,5.0366249633952975,15.372750000096858,4.95375000173226,1.0217499802820385,1.866541977506131,13.052541005890816,0.00929197994992137,42.91749990079552,23.30051849039473
19,0.8624999900348485,4.090083006303757,15.308375004678965,5.272832990158349,1.0295839747413993,2.352292009163648,8.069458999671042,0.009583018254488707,36.9947089930065,27.030892449756546
20,0.9525829809717834,5.5937080178409815,16.16895798360929,2.8344999882392585,1.0314580285921693,1.868082967121154,8.881625020876527,0.009374984074383974,37.34028997132555,26.780724005301582
21,0.930874957703054,5.40629104943946,22.657625027932227,4.874665988609195,1.03087502066046,1.9560420187190175,7.601040997542441,0.009292038157582283,44.466707098763436,22.488735173911916
22,0.7778750150464475,4.834416031371802,15.201583039015532,5.002749967388809,1.0259589762426913,1.8659590277820826,15.541750006377697,0.009459035936743021,44.259751099161804,22.59389118026328
23,1.7013750039041042,5.764166999142617,6.6487499861977994,3.7982090143486857,1.0399999446235597,1.967958000022918,6.496042013168335,0.009292038157582283,27.4257929995656,36.46202682328416
24,1.162957982160151,5.414500017650425,14.1002910095267,4.538082983344793,1.0296250111423433,1.8624169752001762,7.050792046356946,0.00962504418566823,35.1682910695672,28.434705514176876
25,0.8186249760910869,5.387708020862192,11.999042006209493,4.862291039898992,1.1345419916324317,1.9039170001633465,4.793083993718028,0.011584023013710976,30.91079305158928,32.35115962023449
26,0.9459579596295953,6.336041959002614,8.517583017237484,5.500249972101301,1.0938330087810755,1.9190000020898879,14.436833036597818,0.009749957825988531,38.759248913265765,25.800293556713875
27,1.436999998986721,5.711041972972453,18.194667005445808,4.3973749852739275,1.0265830205753446,1.9242499838583171,22.054333006963134,0.009082956239581108,54.754332930315286,18.2633948124741
28,1.1836669873446226,5.711583013180643,12.350166973192245,4.776625020895153,1.0509170242585242,1.8587919767014682,21.773874992504716,0.009125040378421545,48.714751028455794,20.527663159273235
29,3.0520419823005795,5.213540978729725,4.499749979004264,4.49879199732095,1.03404198307544,1.8909169593825936,13.067249965388328,0.008583010639995337,33.264916855841875,30.06170147166273
30,0.7901249919086695,5.8601670316420496,6.076958030462265,5.152750003617257,1.073166960850358,1.8497909768484533,6.163834012113512,0.008542032446712255,26.975334039889276,37.07090331193929
31,0.7617920055054128,6.04816700797528,17.96304195886478,7.505749992560595,1.0530420113354921,1.9071249989792705,11.331874993629754,0.009082956239581108,46.579875925090164,21.468498576685814
32,1.3488329714164138,5.376167013309896,8.367041999008507,3.438917046878487,1.0212920024059713,1.9019580213353038,9.281250007916242,0.009542040061205626,30.745001102332026,32.5256127547886
33,0.7952500018291175,5.48887497279793,9.673708002083004,3.9333750028163195,1.0245000012218952,1.8590420368127525,4.2956669931299984,0.008540984708815813,27.078957995399833,36.929042844627915
34,1.8945829942822456,5.043333047069609,18.476958968676627,5.666250013746321,1.0761669836938381,1.9145419937558472,18.290791020262986,0.008874980267137289,52.37150000175461,19.094354753377253
35,0.8390409639105201,5.293500027619302,4.01133403647691,3.7721249973401427,1.041624986100942,1.8797079683281481,9.36337502207607,0.00929099041968584,26.20999899227172,38.153378040756884
36,1.286541053559631,5.9951249859295785,4.918334016110748,5.008541978895664,1.0254160151816905,1.9157080096192658,17.102541984058917,0.008917006198316813,37.26112504955381,26.837622285158957
37,2.428750041872263,5.2567090024240315,11.023500002920628,5.616542010102421,1.0162079706788063,1.8968749791383743,7.470874988939613,0.01166702713817358,34.72112602321431,28.800909260010943
38,0.7894999580457807,4.710541979875416,14.223916979972273,4.373583011329174,1.0517500340938568,1.9903749926015735,6.731958012096584,0.009167008101940155,33.8807919761166,29.515248660802396
39,1.2426660396158695,5.582083016633987,16.938415996264666,6.917958031408489,1.0377499856986105,1.8612919957377017,13.370207976549864,0.009374984074383974,46.95974802598357,21.294833171734314
40,1.1257919832132757,5.314832960721105,30.36262496607378,4.605458001606166,1.1801249929703772,1.8681660294532776,16.703916946426034,0.00966701190918684,61.170582892373204,16.347727170745674
41,0.802457972895354,5.5911660310812294,12.723500025458634,10.154707997571677,1.0288339690305293,1.9284579902887344,8.026249997783452,0.011208991054445505,40.266582975164056,24.83448870287275
42,0.8256249711848795,4.22979099676013,6.734624970704317,4.0782500291243196,1.0378749575465918,1.881083007901907,2.753333013970405,0.012083037290722132,21.552664984483272,46.39797448343139
43,0.6093750125728548,4.782000032719225,9.322917030658573,4.539832996670157,1.0297499829903245,1.9511670107021928,6.724333041347563,0.012792006600648165,28.972167114261538,34.515885403261755
44,6.586041999980807,5.508125002961606,18.859000003430992,2.6840000064112246,1.0391660034656525,1.9279589760117233,20.966875017620623,0.019458995666354895,57.590626005548984,17.363936969597237
