timestep,power_in_focal,power_send
0,319.58528337719565,6181.083450598342
1,319.95551600783233,6181.083450598342
2,320.2563182874338,6181.083450598342
3,320.40989169109724,6181.083450598342
4,320.58680215323864,6181.083450598342
5,320.8500049548913,6181.083450598342
6,321.2380403538256,6181.083450598342
7,321.68335077132826,6181.083450598342
8,322.27971649056923,6181.083450598342
9,323.1250380193769,6181.083450598342
10,324.2047751724605,6181.083450598342
11,325.4076270757102,6181.083450598342
12,326.7795492734648,6181.083450598342
13,328.34169773200404,6181.083450598342
14,330.1632748276453,6181.083450598342
15,332.09965555991545,6181.083450598342
16,334.1701768276545,6181.083450598342
17,336.44692733610464,6181.083450598342
18,338.86356573858063,6181.083450598342
19,341.33725936538326,6181.083450598342
20,343.98162540542455,6181.083450598342
21,346.7751879066656,6181.083450598342
22,349.8378332966527,6181.083450598342
23,353.0603909394921,6181.083450598342
24,356.5223135681891,6181.083450598342
25,360.15529026228916,6181.083450598342
26,363.9396802262579,6181.083450598342
27,367.80246504896326,6181.083450598342
28,371.6046552806466,6181.083450598342
29,375.4621098567743,6181.083450598342
30,379.3941614549386,6181.083450598342
31,383.40492449044814,6181.083450598342
32,387.3708992401629,6181.083450598342
33,391.37083016092083,6181.083450598342
34,395.4285505476093,6181.083450598342
35,399.54583334748816,6181.083450598342
36,403.62600759030124,6181.083450598342
37,407.8587718618313,6181.083450598342
38,412.428941689029,6181.083450598342
39,417.17691200625376,6181.083450598342
40,422.0323901075224,6181.083450598342
41,426.93241100556827,6181.083450598342
42,431.81263830657366,6181.083450598342
43,436.68660428645876,6181.083450598342
44,441.5886154794475,6181.083450598342
45,446.625242659927,6181.083450598342
46,451.8939735123928,6181.083450598342
47,457.4133535833189,6181.083450598342
48,462.99426401000574,6181.083450598342
49,468.5517583640266,6181.083450598342
